Date_ms;response_time_ms;rtd_no
9.044;2.229;1
9.53;2.71;1
9.625;2.801;1
9.72;2.894;1
9.817;2.988;1
9.913;3.082;1
10.014;3.179;1
10.524;3.646;1
10.776;3.894;1
10.997;4.113;1
11.181;4.293;1
11.422;4.586;1
11.578;4.734;1
11.749;4.904;1
11.925;5.034;1
13.313;6.464;1
13.43;6.537;1
13.578;6.682;1
13.763;6.911;1
14.021;7.167;1
15.278;8.38;1
15.433;8.575;1
15.556;8.697;1
15.762;8.861;1
15.923;9.059;1
17.093;10.19;1
17.228;10.362;1
17.406;10.536;1
17.514;10.642;1
17.636;10.76;1
17.746;8.77;1
17.855;8.853;1
17.959;8.695;1
19.168;9.901;1
19.345;10.071;1
19.502;10.226;1
19.611;10.313;1
19.888;9.774;1
20.001;9.884;1
21.025;10.888;1
21.137;10.997;1
21.531;7.286;1
21.762;7.503;1
21.988;7.723;1
22.924;6.846;1
23.038;6.943;1
23.703;5.672;1
23.901;5.865;1
25.21;7.13;1
25.497;5.381;1
25.602;5.481;1
25.705;5.579;1
25.808;5.678;1
25.911;5.777;1
26.014;5.876;1
26.84;6.698;1
26.991;6.846;1
27.184;7.035;1
27.371;7.212;1
27.822;5.722;1
27.971;5.866;1
29.027;6.918;1
29.259;7.146;1
29.437;7.321;1
29.545;7.419;1
29.652;7.522;1
29.757;7.62;1
29.86;7.718;1
29.959;7.81;1
31.408;7.283;1
31.7;5.616;1
31.804;5.715;1
31.906;5.812;1
32.003;5.905;1
32.998;6.895;1
33.198;7.091;1
33.383;7.264;1
33.568;7.445;1
33.669;7.538;1
33.777;7.642;1
34.988;6.903;1
35.176;7.07;1
35.724;5.659;1
35.834;5.764;1
35.956;5.86;1
36.468;6.368;1
36.695;4.586;1
36.784;4.67;1
36.877;4.759;1
36.996;4.874;1
37.092;4.967;1
37.188;5.059;1
37.303;5.153;1
37.511;3.454;1
37.583;3.521;1
37.695;3.609;1
37.761;3.665;1
37.888;1.857;1
37.954;1.919;1
38.422;2.382;1
38.651;2.606;1
38.775;2.726;1
38.889;2.837;1
38.993;2.937;1
39.091;3.03;1
39.184;3.12;1
39.307;3.239;1
39.611;1.57;1
39.681;1.637;1
39.748;1.702;1
39.813;1.764;1
39.878;1.827;1
39.943;1.889;1
40.007;1.951;1
40.443;2.385;1
40.502;2.441;1
40.644;2.58;1
41.097;1.043;1
41.201;1.144;1
41.267;1.208;1
41.415;1.354;1
41.509;1.445;1
41.576;1.51;1
41.64;1.572;1
41.705;1.634;1
41.768;1.695;1
41.832;1.757;1
44.159;1.066;1
44.257;1.161;1
44.365;1.267;1
44.474;1.373;1
44.566;1.463;1
44.687;1.582;1
44.78;1.673;1
44.873;1.763;1
44.95;1.838;1
45.333;2.218;1
45.417;2.3;1
45.535;2.416;1
45.642;2.521;1
45.763;2.639;1
45.86;2.734;1
46.162;1.148;1
46.255;1.238;1
46.348;1.329;1
46.413;1.391;1
46.57;1.546;1
46.641;1.615;1
46.706;1.678;1
46.771;1.741;1
46.835;1.803;1
46.899;1.864;1
49.37;1.215;1
49.49;1.332;1
49.579;1.418;1
49.676;1.513;1
49.825;1.659;1
49.953;1.785;1
50.342;2.171;1
