StartTime;LastResetTime;CurrentTime;ElapsedTime(P);ElapsedTime(C);TargetRate;CallRate(P);CallRate(C);IncomingCall(P);IncomingCall(C);OutgoingCall(P);OutgoingCall(C);TotalCallCreated;CurrentCall;SuccessfulCall(P);SuccessfulCall(C);FailedCall(P);FailedCall(C);FailedCannotSendMessage(P);FailedCannotSendMessage(C);FailedMaxUDPRetrans(P);FailedMaxUDPRetrans(C);FailedTcpConnect(P);FailedTcpConnect(C);FailedTcpClosed(P);FailedTcpClosed(C);FailedUnexpectedMessage(P);FailedUnexpectedMessage(C);FailedCallRejected(P);FailedCallRejected(C);FailedCmdNotSent(P);FailedCmdNotSent(C);FailedRegexpDoesntMatch(P);FailedRegexpDoesntMatch(C);FailedRegexpShouldntMatch(P);FailedRegexpShouldntMatch(C);FailedRegexpHdrNotFound(P);FailedRegexpHdrNotFound(C);FailedOutboundCongestion(P);FailedOutboundCongestion(C);FailedTimeoutOnRecv(P);FailedTimeoutOnRecv(C);FailedTimeoutOnSend(P);FailedTimeoutOnSend(C);OutOfCallMsgs(P);OutOfCallMsgs(C);DeadCallMsgs(P);DeadCallMsgs(C);Retransmissions(P);Retransmissions(C);AutoAnswered(P);AutoAnswered(C);Warnings(P);Warnings(C);FatalErrors(P);FatalErrors(C);WatchdogMajor(P);WatchdogMajor(C);WatchdogMinor(P);WatchdogMinor(C);ResponseTime1(P);ResponseTime1(C);ResponseTime1StDev(P);ResponseTime1StDev(C);CallLength(P);CallLength(C);CallLengthStDev(P);CallLengthStDev(C);ResponseTimeRepartition1;ResponseTimeRepartition1_<10;ResponseTimeRepartition1_<20;ResponseTimeRepartition1_<30;ResponseTimeRepartition1_<40;ResponseTimeRepartition1_<50;ResponseTimeRepartition1_<100;ResponseTimeRepartition1_<150;ResponseTimeRepartition1_<200;ResponseTimeRepartition1_>=200;CallLengthRepartition;CallLengthRepartition_<10;CallLengthRepartition_<50;CallLengthRepartition_<100;CallLengthRepartition_<500;CallLengthRepartition_<1000;CallLengthRepartition_<5000;CallLengthRepartition_<10000;CallLengthRepartition_>=10000;
2015-04-22	08:52:47.516632	1429692767.516632;2015-04-22	08:52:47.516632	1429692767.516632;2015-04-22	08:52:47.520080	1429692767.520080;00:00:00;00:00:00;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;
2015-04-22	08:52:47.516632	1429692767.516632;2015-04-22	08:52:47.552702	1429692767.552702;2015-04-22	08:52:48.520787	1429692768.520787;00:00:00;00:00:01;3000;3055.79;2946.22;0;0;2958;2958;2958;73;2885;2885;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74;74;0;0;0;0;0;0;0;0;0;0;00:00:00:007000;00:00:00:007000;00:00:00:055000;00:00:00:055000;00:00:00:009000;00:00:00:009000;00:00:00:051000;00:00:00:051000;;2857;31;0;0;0;0;0;0;35;;2787;68;0;0;30;0;0;0;
2015-04-22	08:52:47.516632	1429692767.516632;2015-04-22	08:52:48.520919	1429692768.520919;2015-04-22	08:52:49.522903	1429692769.522903;00:00:01;00:00:02;3000;2973.03;2958.13;0;0;2976;5934;5934;24;3025;5910;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;67;141;0;0;2;2;0;0;0;0;0;0;00:00:00:007000;00:00:00:007000;00:00:00:078000;00:00:00:067000;00:00:00:026000;00:00:00:018000;00:00:00:166000;00:00:00:125000;;5828;31;0;0;0;0;0;0;60;;5692;126;0;0;50;42;0;0;
2015-04-22	08:52:47.516632	1429692767.516632;2015-04-22	08:52:49.522991	1429692769.522991;2015-04-22	08:52:50.524782	1429692770.524782;00:00:01;00:00:03;3000;2971.03;2961.44;0;0;2974;8908;8908;12;2986;8896;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;141;0;0;1;3;0;0;0;0;0;0;00:00:00:001000;00:00:00:005000;00:00:00:000000;00:00:00:055000;00:00:00:003000;00:00:00:013000;00:00:00:001000;00:00:00:102000;;8805;31;0;0;0;0;0;0;60;;8678;126;0;0;50;42;0;0;
2015-04-22	08:52:47.516632	1429692767.516632;2015-04-22	08:52:50.524895	1429692770.524895;2015-04-22	08:52:51.526796	1429692771.526796;00:00:01;00:00:04;3000;2969.03;2962.59;0;0;2972;11880;11880;15;2969;11865;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5;6;147;0;0;2;5;0;0;0;0;0;0;00:00:00:001000;00:00:00:004000;00:00:00:000000;00:00:00:048000;00:00:00:003000;00:00:00:010000;00:00:00:001000;00:00:00:088000;;11774;31;0;0;0;0;0;0;60;;11647;126;0;0;50;42;0;0;
2015-04-22	08:52:47.516632	1429692767.516632;2015-04-22	08:52:51.526979	1429692771.526979;2015-04-22	08:52:52.561557	1429692772.561557;00:00:01;00:00:05;3000;2975.82;2965.31;0;0;3077;14957;14957;140;2952;14817;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;0;147;0;0;1;6;0;0;0;0;0;0;00:00:00:001000;00:00:00:003000;00:00:00:000000;00:00:00:042000;00:00:00:003000;00:00:00:009000;00:00:00:001000;00:00:00:079000;;14729;31;0;0;0;0;0;0;60;;14572;153;0;0;50;42;0;0;
2015-04-22	08:52:47.516632	1429692767.516632;2015-04-22	08:52:52.561653	1429692772.561653;2015-04-22	08:52:53.561829	1429692773.561829;00:00:01;00:00:06;3000;2948;2961.95;0;0;2948;17905;17905;171;2917;17734;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;134;281;0;0;0;6;0;0;0;0;0;0;00:00:00:011000;00:00:00:005000;00:00:00:071000;00:00:00:049000;00:00:00:012000;00:00:00:009000;00:00:00:064000;00:00:00:077000;;17592;99;0;0;5;0;0;0;120;;17408;184;2;0;98;42;0;0;
2015-04-22	08:52:47.516632	1429692767.516632;2015-04-22	08:52:53.561953	1429692773.561953;2015-04-22	08:52:54.563817	1429692774.563817;00:00:01;00:00:07;3000;2939.06;2958.28;0;0;2942;20847;20847;62;3051;20785;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;23;190;471;0;0;17;23;0;0;0;0;0;0;00:00:00:024000;00:00:00:007000;00:00:00:165000;00:00:00:077000;00:00:00:057000;00:00:00:016000;00:00:00:250000;00:00:00:120000;;20507;99;0;0;5;0;0;0;195;;20289;195;2;0;151;148;0;0;
2015-04-22	08:52:47.516632	1429692767.516632;2015-04-22	08:52:54.563905	1429692774.563905;2015-04-22	08:52:55.565724	1429692775.565724;00:00:01;00:00:08;3000;2972.03;2959.62;0;0;2975;23822;23822;19;3018;23803;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;28;73;544;0;0;5;28;0;0;0;0;0;0;00:00:00:015000;00:00:00:008000;00:00:00:127000;00:00:00:085000;00:00:00:024000;00:00:00:017000;00:00:00:167000;00:00:00:127000;;23466;99;0;0;5;0;0;0;240;;23208;234;2;0;183;176;0;0;
2015-04-22	08:52:47.516632	1429692767.516632;2015-04-22	08:52:55.565808	1429692775.565808;2015-04-22	08:52:56.567650	1429692776.567650;00:00:01;00:00:09;3000;2945.05;2957.68;0;0;2948;26770;26770;16;2951;26754;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;46;3;547;0;0;18;46;0;0;0;0;0;0;00:00:00:001000;00:00:00:008000;00:00:00:015000;00:00:00:081000;00:00:00:004000;00:00:00:016000;00:00:00:016000;00:00:00:120000;;26417;99;0;0;5;0;0;0;243;;26118;272;2;0;186;176;0;0;
2015-04-22	08:52:47.516632	1429692767.516632;2015-04-22	08:52:56.567747	1429692776.567747;2015-04-22	08:52:57.567887	1429692777.567887;00:00:01;00:00:10;3000;2921;2954.03;0;0;2921;29691;29691;87;2850;29604;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;49;0;547;0;0;3;49;0;0;0;0;0;0;00:00:00:001000;00:00:00:007000;00:00:00:003000;00:00:00:077000;00:00:00:004000;00:00:00:015000;00:00:00:003000;00:00:00:114000;;29251;99;2;8;23;0;0;0;243;;28946;294;2;0;186;176;0;0;
2015-04-22	08:52:47.516632	1429692767.516632;2015-04-22	08:52:57.567951	1429692777.567951;2015-04-22	08:52:58.569766	1429692778.569766;00:00:01;00:00:11;3000;2964.04;2954.67;0;0;2967;32658;32658;42;3012;32616;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;40;587;0;0;0;49;0;0;0;0;0;0;00:00:00:003000;00:00:00:007000;00:00:00:034000;00:00:00:074000;00:00:00:006000;00:00:00:014000;00:00:00:034000;00:00:00:109000;;32235;99;2;8;23;0;0;0;257;;31930;308;2;0;200;176;0;0;
2015-04-22	08:52:47.516632	1429692767.516632;2015-04-22	08:52:58.569858	1429692778.569858;2015-04-22	08:52:59.571774	1429692779.571774;00:00:01;00:00:12;3000;2979.02;2956.45;0;0;2982;35640;35640;46;2978;35594;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;52;27;614;0;0;3;52;0;0;0;0;0;0;00:00:00:001000;00:00:00:006000;00:00:00:000000;00:00:00:071000;00:00:00:003000;00:00:00:013000;00:00:00:001000;00:00:00:105000;;35216;99;2;8;23;0;0;0;257;;34908;308;2;0;200;176;0;0;
2015-04-22	08:52:47.516632	1429692767.516632;2015-04-22	08:52:59.571852	1429692779.571852;2015-04-22	08:53:00.573838	1429692780.573838;00:00:01;00:00:13;3000;2943.06;2955.2;0;0;2946;38586;38586;42;2950;38544;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;69;0;614;0;0;17;69;0;0;0;0;0;0;00:00:00:001000;00:00:00:006000;00:00:00:000000;00:00:00:068000;00:00:00:003000;00:00:00:012000;00:00:00:001000;00:00:00:100000;;38155;103;2;8;23;0;0;0;257;;37816;350;2;0;200;176;0;0;
2015-04-22	08:52:47.516632	1429692767.516632;2015-04-22	08:53:00.573954	1429692780.573954;2015-04-22	08:53:01.575777	1429692781.575777;00:00:01;00:00:14;3000;2988.01;2957.32;0;0;2991;41577;41577;46;2987;41531;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;72;27;641;0;0;3;72;0;0;0;0;0;0;00:00:00:001000;00:00:00:005000;00:00:00:000000;00:00:00:065000;00:00:00:003000;00:00:00:012000;00:00:00:001000;00:00:00:097000;;41150;103;2;8;23;0;0;0;257;;40803;350;2;0;200;176;0;0;
2015-04-22	08:52:47.516632	1429692767.516632;2015-04-22	08:53:01.575866	1429692781.575866;2015-04-22	08:53:02.596757	1429692782.596757;00:00:01;00:00:15;3000;2958.82;2957.23;0;0;3018;44595;44595;183;2881;44412;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72;0;641;0;0;0;72;0;0;0;0;0;0;00:00:00:001000;00:00:00:005000;00:00:00:000000;00:00:00:063000;00:00:00:003000;00:00:00:011000;00:00:00:001000;00:00:00:094000;;44020;103;2;8;23;0;0;0;257;;43684;350;2;0;200;176;0;0;
