Date_ms;response_time_ms;rtd_no
6.136;4.309;1
6.991;2.317;1
7.205;2.525;1
7.346;2.648;1
7.561;0.813;1
7.707;0.941;1
10.37;0.984;1
10.522;1.12;1
10.664;1.258;1
16.665;4.72;1
16.758;4.809;1
17.335;4.018;1
17.415;4.094;1
18.821;3.094;1
18.894;3.161;1
23.42;6.238;1
23.493;6.29;1
24.921;4.732;1
25.032;4.835;1
25.1;4.895;1
25.634;3.015;1
25.706;3.083;1
26.965;2.185;1
27.113;2.33;1
32.392;5.64;1
32.489;5.732;1
33.238;4.855;1
33.433;5.046;1
34.394;3.417;1
35.085;4.071;1
35.256;3.096;1
35.503;3.331;1
37.702;3.389;1
37.798;3.481;1
40.614;3.659;1
40.722;3.763;1
40.845;0.432;1
40.942;0.525;1
41.047;0.628;1
41.116;0.694;1
43.039;0.673;1
43.199;0.828;1
44.837;0.485;1
44.977;0.621;1
46.745;0.536;1
46.862;0.649;1
49.156;0.948;1
49.252;1.042;1
51.105;0.552;1
51.226;0.668;1
53.372;0.931;1
53.454;1.009;1
55.362;0.645;1
55.443;0.722;1
57.363;0.673;1
57.441;0.747;1
59.566;0.845;1
59.706;0.981;1
62.364;1.414;1
62.437;1.482;1
62.841;0.615;1
62.927;0.676;1
65.717;1.436;1
65.807;1.523;1
68.193;1.146;1
68.342;1.289;1
68.495;1.439;1
70.757;0.908;1
70.895;1.042;1
72.678;0.518;1
72.866;0.701;1
73.017;0.849;1
75.011;0.651;1
75.16;0.796;1
76.937;0.478;1
77.088;0.625;1
79.239;0.859;1
79.382;0.998;1
81.59;0.948;1
81.784;1.138;1
84.043;0.976;1
84.176;1.105;1
84.328;1.253;1
86.761;1.136;1
86.893;1.257;1
89.003;0.851;1
89.098;0.942;1
89.212;1.054;1
91.518;1.018;1
91.619;1.116;1
93.422;0.544;1
93.557;0.676;1
95.465;0.665;1
95.779;0.975;1
97.612;0.554;1
97.78;0.717;1
97.914;0.848;1
100.141;0.832;1
100.226;0.914;1
102.19;0.787;1
102.329;0.922;1
104.5;0.915;1
104.636;1.047;1
106.457;0.561;1
106.579;0.679;1
108.323;0.494;1
108.458;0.625;1
110.639;0.918;1
110.771;1.046;1
112.985;0.925;1
113.08;1.017;1
113.174;1.108;1
115.427;1.004;1
115.558;1.132;1
117.643;0.824;1
117.789;0.966;1
119.935;0.942;1
120.219;1.223;1
120.961;0.876;1
121.103;1.013;1
123.22;0.856;1
123.332;0.961;1
125.223;0.66;1
125.412;0.846;1
127.611;0.953;1
127.748;1.087;1
129.86;0.845;1
130.014;0.994;1
130.135;1.111;1
132.014;0.562;1
132.177;0.72;1
134.097;0.648;1
134.248;0.794;1
136.188;0.66;1
136.317;0.784;1
138.443;0.854;1
138.578;0.984;1
140.757;0.902;1
140.904;1.044;1
143.086;0.905;1
143.249;1.064;1
143.333;1.143;1
145.246;0.661;1
145.404;0.814;1
147.564;0.882;1
147.682;0.995;1
149.644;0.682;1
149.878;0.912;1
151.896;0.736;1
152.003;0.839;1
152.193;1.025;1
154.337;0.792;1
154.446;0.896;1
156.595;0.91;1
156.736;1.047;1
158.936;0.963;1
159.216;1.239;1
159.599;0.542;1
159.72;0.659;1
163.87;1.674;1
164.323;2.122;1
164.508;2.297;1
165.111;1.087;1
165.234;1.204;1
167.662;1.006;1
167.805;1.143;1
169.838;0.804;1
169.969;0.93;1
170.07;1.027;1
172.116;0.758;1
172.223;0.861;1
174.318;0.867;1
174.457;1.001;1
176.439;0.753;1
176.581;0.891;1
178.789;0.968;1
178.921;1.096;1
181.035;0.838;1
181.203;1.001;1
181.337;1.131;1
183.266;0.684;1
183.422;0.835;1
185.33;0.665;1
185.463;0.794;1
187.688;0.983;1
187.847;1.137;1
189.881;0.789;1
190.043;0.947;1
190.176;1.075;1
192.114;0.642;1
192.26;0.783;1
194.268;0.763;1
194.427;0.918;1
196.708;1.039;1
196.849;1.176;1
198.941;0.845;1
199.132;1.032;1
199.293;1.188;1
201.185;0.644;1
201.365;0.819;1
203.372;0.758;1
203.514;0.896;1
205.449;0.692;1
205.588;0.827;1
207.875;1.043;1
208.011;1.175;1
208.842;0.758;1
208.997;0.909;1
211.001;0.675;1
211.169;0.838;1
213.248;0.831;1
213.42;0.999;1
215.719;1.052;1
215.856;1.185;1
217.981;0.877;1
218.119;1.011;1
218.247;1.134;1
220.458;0.964;1
220.636;1.137;1
222.78;0.89;1
222.959;1.065;1
223.92;0.854;1
224.057;0.987;1
226.144;0.795;1
226.404;1.05;1
228.25;0.594;1
228.384;0.724;1
230.521;0.882;1
230.66;1.016;1
232.551;0.651;1
232.687;0.782;1
234.553;0.622;1
234.713;0.777;1
