Date_ms;response_time_ms;rtd_no
5.025;2.928;1
5.886;3.784;1
5.98;3.87;1
6.463;4.341;1
6.562;4.45;1
6.681;4.556;1
6.804;4.672;1
6.872;4.738;1
6.975;4.829;1
7.041;4.892;1
7.136;4.98;1
7.194;5.03;1
7.423;5.257;1
7.494;5.32;1
7.598;5.422;1
7.669;5.485;1
7.735;5.549;1
7.799;5.605;1
7.885;5.689;1
7.972;5.767;1
9.117;4.165;1
9.28;4.318;1
9.349;4.385;1
9.509;4.537;1
9.621;4.625;1
9.708;4.709;1
9.806;4.506;1
9.912;4.609;1
10.007;4.691;1
11.002;5.661;1
11.085;5.741;1
11.164;5.802;1
11.231;5.866;1
11.305;5.932;1
11.374;5.999;1
11.451;6.06;1
13.846;7.773;1
15.877;9.801;1
17.975;11.89;1
19.783;13.695;1
19.952;13.862;1
22.635;16.538;1
24.017;17.917;1
26.513;20.406;1
27.85;21.74;1
28.001;21.889;1
34.535;26.429;1
35.815;27.54;1
37.865;27.763;1
39.573;29.428;1
39.753;29.598;1
39.914;29.69;1
43.598;31.312;1
45.818;21.433;1
47.736;19.44;1
49.543;21.182;1
49.858;17.81;1
51.413;19.361;1
51.573;17.446;1
51.842;15.691;1
53.837;15.613;1
55.465;15.191;1
55.838;13.658;1
57.801;15.564;1
59.429;17.169;1
59.591;17.318;1
59.827;15.499;1
59.982;15.652;1
61.873;15.642;1
63.716;17.399;1
63.998;15.737;1
65.556;15.344;1
65.639;15.374;1
65.721;15.453;1
65.788;15.51;1
65.902;13.628;1
65.997;11.726;1
66.647;12.336;1
66.788;10.513;1
66.882;8.719;1
66.955;8.764;1
67.043;8.792;1
67.145;6.9;1
67.21;6.929;1
67.388;5.085;1
67.468;5.16;1
67.543;3.303;1
67.604;3.315;1
67.658;3.363;1
67.723;3.418;1
67.849;3.541;1
67.941;3.625;1
68.003;3.685;1
68.754;4.428;1
68.851;4.523;1
68.986;4.651;1
69.206;3.148;1
69.289;3.228;1
69.345;3.24;1
69.399;3.291;1
69.51;3.394;1
69.572;3.45;1
69.845;3.721;1
69.97;3.838;1
70.648;4.513;1
70.708;4.566;1
70.762;4.618;1
70.858;4.706;1
70.921;4.767;1
70.994;4.833;1
71.267;5.099;1
71.362;5.191;1
71.438;5.26;1
71.597;5.416;1
71.75;5.54;1
71.913;5.699;1
73.837;5.782;1
74.001;5.914;1
74.625;6.536;1
74.745;6.648;1
74.833;6.733;1
74.898;6.791;1
74.961;6.852;1
75.024;6.908;1
75.103;6.978;1
75.28;5.131;1
75.648;3.118;1
75.738;3.204;1
75.83;3.294;1
75.92;3.357;1
76.027;3.46;1
76.936;4.358;1
77.046;4.453;1
77.137;4.541;1
77.23;4.632;1
77.318;4.718;1
77.448;4.846;1
77.589;4.937;1
77.732;3.682;1
77.825;3.772;1
77.917;3.861;1
78.009;3.951;1
78.919;4.859;1
79.026;4.963;1
79.107;5.042;1
79.189;5.122;1
79.265;5.196;1
79.328;5.257;1
79.39;5.316;1
79.451;5.375;1
79.523;5.445;1
79.598;5.518;1
79.714;5.632;1
79.806;5.706;1
79.901;5.799;1
80.004;5.9;1
81.057;6.95;1
81.401;5.281;1
81.497;5.373;1
81.571;5.445;1
81.64;5.512;1
81.703;5.572;1
81.782;5.649;1
81.875;5.74;1
81.966;5.816;1
82.723;6.57;1
82.819;6.654;1
82.907;6.738;1
82.996;6.823;1
83.155;5.001;1
83.26;5.075;1
83.353;5.144;1
83.724;3.621;1
83.811;3.704;1
83.895;3.786;1
83.987;3.876;1
84.741;4.627;1
84.847;4.731;1
84.953;4.827;1
85.043;4.897;1
85.132;4.938;1
85.391;3.337;1
85.507;3.449;1
85.594;3.534;1
85.711;3.648;1
85.801;3.736;1
85.891;3.824;1
85.967;3.897;1
86.888;4.816;1
