StartTime;LastResetTime;CurrentTime;ElapsedTime(P);ElapsedTime(C);TargetRate;CallRate(P);CallRate(C);IncomingCall(P);IncomingCall(C);OutgoingCall(P);OutgoingCall(C);TotalCallCreated;CurrentCall;SuccessfulCall(P);SuccessfulCall(C);FailedCall(P);FailedCall(C);FailedCannotSendMessage(P);FailedCannotSendMessage(C);FailedMaxUDPRetrans(P);FailedMaxUDPRetrans(C);FailedTcpConnect(P);FailedTcpConnect(C);FailedTcpClosed(P);FailedTcpClosed(C);FailedUnexpectedMessage(P);FailedUnexpectedMessage(C);FailedCallRejected(P);FailedCallRejected(C);FailedCmdNotSent(P);FailedCmdNotSent(C);FailedRegexpDoesntMatch(P);FailedRegexpDoesntMatch(C);FailedRegexpShouldntMatch(P);FailedRegexpShouldntMatch(C);FailedRegexpHdrNotFound(P);FailedRegexpHdrNotFound(C);FailedOutboundCongestion(P);FailedOutboundCongestion(C);FailedTimeoutOnRecv(P);FailedTimeoutOnRecv(C);FailedTimeoutOnSend(P);FailedTimeoutOnSend(C);OutOfCallMsgs(P);OutOfCallMsgs(C);DeadCallMsgs(P);DeadCallMsgs(C);Retransmissions(P);Retransmissions(C);AutoAnswered(P);AutoAnswered(C);Warnings(P);Warnings(C);FatalErrors(P);FatalErrors(C);WatchdogMajor(P);WatchdogMajor(C);WatchdogMinor(P);WatchdogMinor(C);ResponseTime1(P);ResponseTime1(C);ResponseTime1StDev(P);ResponseTime1StDev(C);CallLength(P);CallLength(C);CallLengthStDev(P);CallLengthStDev(C);ResponseTimeRepartition1;ResponseTimeRepartition1_<10;ResponseTimeRepartition1_<20;ResponseTimeRepartition1_<30;ResponseTimeRepartition1_<40;ResponseTimeRepartition1_<50;ResponseTimeRepartition1_<100;ResponseTimeRepartition1_<150;ResponseTimeRepartition1_<200;ResponseTimeRepartition1_>=200;CallLengthRepartition;CallLengthRepartition_<10;CallLengthRepartition_<50;CallLengthRepartition_<100;CallLengthRepartition_<500;CallLengthRepartition_<1000;CallLengthRepartition_<5000;CallLengthRepartition_<10000;CallLengthRepartition_>=10000;
2015-04-22	08:48:37.847518	1429692517.847518;2015-04-22	08:48:37.847518	1429692517.847518;2015-04-22	08:48:37.850375	1429692517.850375;00:00:00;00:00:00;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;
2015-04-22	08:48:37.847518	1429692517.847518;2015-04-22	08:48:37.850751	1429692517.850751;2015-04-22	08:48:38.852469	1429692518.852469;00:00:01;00:00:01;1000;996.004;993.028;0;0;997;997;997;3;994;994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:003000;00:00:00:003000;00:00:00:001000;00:00:00:001000;;997;0;0;0;0;0;0;0;0;;981;13;0;0;0;0;0;0;
2015-04-22	08:48:37.847518	1429692517.847518;2015-04-22	08:48:38.852562	1429692518.852562;2015-04-22	08:48:39.853221	1429692519.853221;00:00:01;00:00:02;1000;999;995.511;0;0;999;1996;1996;37;965;1959;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:003000;00:00:00:002000;00:00:00:003000;00:00:00:003000;00:00:00:001000;00:00:00:001000;;1960;0;16;1;0;0;0;0;0;;1941;18;0;0;0;0;0;0;
2015-04-22	08:48:37.847518	1429692517.847518;2015-04-22	08:48:39.853374	1429692519.853374;2015-04-22	08:48:40.854298	1429692520.854298;00:00:01;00:00:03;1000;998;996.008;0;0;998;2994;2994;7;1028;2987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;28;0;0;0;0;0;0;0;0;0;0;00:00:00:008000;00:00:00:003000;00:00:00:064000;00:00:00:037000;00:00:00:020000;00:00:00:009000;00:00:00:093000;00:00:00:055000;;2957;0;16;1;0;0;0;0;17;;2934;18;0;0;35;0;0;0;
2015-04-22	08:48:37.847518	1429692517.847518;2015-04-22	08:48:40.854383	1429692520.854383;2015-04-22	08:48:41.856074	1429692521.856074;00:00:01;00:00:04;1000;997.003;996.008;0;0;998;3992;3992;3;1002;3989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;0;28;0;0;7;7;0;0;0;0;0;0;00:00:00:000000;00:00:00:002000;00:00:00:000000;00:00:00:032000;00:00:00:003000;00:00:00:007000;00:00:00:000000;00:00:00:048000;;3957;0;16;1;0;0;0;0;17;;3936;18;0;0;35;0;0;0;
2015-04-22	08:48:37.847518	1429692517.847518;2015-04-22	08:48:41.856258	1429692521.856258;2015-04-22	08:48:42.857254	1429692522.857254;00:00:01;00:00:05;1000;1000;996.606;0;0;1000;4992;4992;7;996;4985;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;28;0;0;0;7;0;0;0;0;0;0;00:00:00:000000;00:00:00:002000;00:00:00:000000;00:00:00:029000;00:00:00:003000;00:00:00:006000;00:00:00:001000;00:00:00:042000;;4955;0;16;1;0;0;0;0;17;;4920;30;0;0;35;0;0;0;
2015-04-22	08:48:37.847518	1429692517.847518;2015-04-22	08:48:42.857350	1429692522.857350;2015-04-22	08:48:43.859052	1429692523.859052;00:00:01;00:00:06;1000;996.004;996.34;0;0;997;5989;5989;12;992;5977;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;14;8;36;0;0;7;14;0;0;0;0;0;0;00:00:00:002000;00:00:00:002000;00:00:00:035000;00:00:00:030000;00:00:00:005000;00:00:00:006000;00:00:00:035000;00:00:00:041000;;5944;0;16;1;0;0;0;0;22;;5900;37;0;0;40;0;0;0;
2015-04-22	08:48:37.847518	1429692517.847518;2015-04-22	08:48:43.859149	1429692523.859149;2015-04-22	08:48:44.860377	1429692524.860377;00:00:01;00:00:07;1000;996.004;996.292;0;0;997;6986;6986;21;988;6965;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;7;43;0;0;0;14;0;0;0;0;0;0;00:00:00:004000;00:00:00:002000;00:00:00:071000;00:00:00:038000;00:00:00:009000;00:00:00:006000;00:00:00:081000;00:00:00:049000;;6918;10;21;1;0;0;0;0;26;;6870;48;0;0;44;3;0;0;
2015-04-22	08:48:37.847518	1429692517.847518;2015-04-22	08:48:44.860465	1429692524.860465;2015-04-22	08:48:45.862048	1429692525.862048;00:00:01;00:00:08;1000;990.01;995.383;0;0;991;7977;7977;3;1009;7974;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;15;58;0;0;0;14;0;0;0;0;0;0;00:00:00:005000;00:00:00:003000;00:00:00:050000;00:00:00:040000;00:00:00:011000;00:00:00:007000;00:00:00:065000;00:00:00:051000;;7909;10;21;1;0;0;0;0;36;;7862;48;0;0;61;3;0;0;
2015-04-22	08:48:37.847518	1429692517.847518;2015-04-22	08:48:45.862174	1429692525.862174;2015-04-22	08:48:46.863434	1429692526.863434;00:00:01;00:00:09;1000;996.004;995.452;0;0;997;8974;8974;2;998;8972;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;16;0;58;0;0;2;16;0;0;0;0;0;0;00:00:00:000000;00:00:00:002000;00:00:00:000000;00:00:00:038000;00:00:00:003000;00:00:00:007000;00:00:00:001000;00:00:00:048000;;8906;10;21;1;0;0;0;0;36;;8854;54;0;0;61;3;0;0;
