StartTime;LastResetTime;CurrentTime;ElapsedTime(P);ElapsedTime(C);TargetRate;CallRate(P);CallRate(C);IncomingCall(P);IncomingCall(C);OutgoingCall(P);OutgoingCall(C);TotalCallCreated;CurrentCall;SuccessfulCall(P);SuccessfulCall(C);FailedCall(P);FailedCall(C);FailedCannotSendMessage(P);FailedCannotSendMessage(C);FailedMaxUDPRetrans(P);FailedMaxUDPRetrans(C);FailedTcpConnect(P);FailedTcpConnect(C);FailedTcpClosed(P);FailedTcpClosed(C);FailedUnexpectedMessage(P);FailedUnexpectedMessage(C);FailedCallRejected(P);FailedCallRejected(C);FailedCmdNotSent(P);FailedCmdNotSent(C);FailedRegexpDoesntMatch(P);FailedRegexpDoesntMatch(C);FailedRegexpShouldntMatch(P);FailedRegexpShouldntMatch(C);FailedRegexpHdrNotFound(P);FailedRegexpHdrNotFound(C);FailedOutboundCongestion(P);FailedOutboundCongestion(C);FailedTimeoutOnRecv(P);FailedTimeoutOnRecv(C);FailedTimeoutOnSend(P);FailedTimeoutOnSend(C);OutOfCallMsgs(P);OutOfCallMsgs(C);DeadCallMsgs(P);DeadCallMsgs(C);Retransmissions(P);Retransmissions(C);AutoAnswered(P);AutoAnswered(C);Warnings(P);Warnings(C);FatalErrors(P);FatalErrors(C);WatchdogMajor(P);WatchdogMajor(C);WatchdogMinor(P);WatchdogMinor(C);ResponseTime1(P);ResponseTime1(C);ResponseTime1StDev(P);ResponseTime1StDev(C);CallLength(P);CallLength(C);CallLengthStDev(P);CallLengthStDev(C);ResponseTimeRepartition1;ResponseTimeRepartition1_<10;ResponseTimeRepartition1_<20;ResponseTimeRepartition1_<30;ResponseTimeRepartition1_<40;ResponseTimeRepartition1_<50;ResponseTimeRepartition1_<100;ResponseTimeRepartition1_<150;ResponseTimeRepartition1_<200;ResponseTimeRepartition1_>=200;CallLengthRepartition;CallLengthRepartition_<10;CallLengthRepartition_<50;CallLengthRepartition_<100;CallLengthRepartition_<500;CallLengthRepartition_<1000;CallLengthRepartition_<5000;CallLengthRepartition_<10000;CallLengthRepartition_>=10000;
2015-04-22	08:59:07.491113	1429693147.491113;2015-04-22	08:59:07.491113	1429693147.491113;2015-04-22	08:59:07.493431	1429693147.493431;00:00:00;00:00:00;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;
2015-04-22	08:59:07.491113	1429693147.491113;2015-04-22	08:59:07.493773	1429693147.493773;2015-04-22	08:59:08.495318	1429693148.495318;00:00:01;00:00:01;10;6076.92;6058.77;6083;6083;0;0;6083;5369;0;0;714;714;0;0;0;0;0;0;0;0;714;714;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;148;148;751;751;0;0;862;862;0;0;0;0;0;0;00:00:00:018000;00:00:00:018000;00:00:00:077000;00:00:00:077000;00:00:00:501000;00:00:00:501000;00:00:00:001000;00:00:00:001000;;4405;46;7;0;0;0;0;0;113;;0;0;0;0;714;0;0;0;
2015-04-22	08:59:07.491113	1429693147.491113;2015-04-22	08:59:08.495370	1429693148.495370;2015-04-22	08:59:09.497382	1429693149.497382;00:00:01;00:00:02;10;5099.8;5579.76;5110;11193;0;0;11193;10051;0;0;428;1142;0;0;0;0;0;0;0;0;428;1142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;819;967;1344;2095;0;0;1247;2109;0;0;0;0;0;0;00:00:00:101000;00:00:00:062000;00:00:00:255000;00:00:00:197000;00:00:00:553000;00:00:00:521000;00:00:00:211000;00:00:00:132000;;8612;129;7;0;0;0;0;0;913;;0;0;0;11;1104;27;0;0;
2015-04-22	08:59:07.491113	1429693147.491113;2015-04-22	08:59:09.497585	1429693149.497585;2015-04-22	08:59:10.499425	1429693150.499425;00:00:01;00:00:03;10;5645.35;5599.73;5651;16844;0;0;16844;15618;0;0;84;1226;0;0;0;0;0;0;0;0;84;1226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;522;1489;628;2723;0;0;606;2715;0;0;0;0;0;0;00:00:00:028000;00:00:00:050000;00:00:00:168000;00:00:00:188000;00:00:01:300000;00:00:00:574000;00:00:00:405000;00:00:00:257000;;13620;129;7;0;0;0;0;0;1051;;0;0;0;13;1119;94;0;0;
2015-04-22	08:59:07.491113	1429693147.491113;2015-04-22	08:59:10.499521	1429693150.499521;2015-04-22	08:59:11.501382	1429693151.501382;00:00:01;00:00:04;10;5097.9;5473.07;5103;21947;0;0;21947;20716;0;0;5;1231;0;0;0;0;0;0;0;0;5;1231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;680;2169;583;3306;0;0;685;3400;0;0;0;0;0;0;00:00:00:008000;00:00:00:039000;00:00:00:045000;00:00:00:165000;00:00:00:501000;00:00:00:574000;00:00:00:001000;00:00:00:256000;;18594;129;7;0;0;0;0;0;1093;;0;0;0;13;1124;94;0;0;
2015-04-22	08:59:07.491113	1429693147.491113;2015-04-22	08:59:11.501525	1429693151.501525;2015-04-22	08:59:12.502510	1429693152.502510;00:00:01;00:00:05;10;4968;5371.18;4968;26915;0;0;26915;22095;3587;3587;2;1233;0;0;0;0;0;0;0;0;2;1233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;458;2627;324;3630;0;0;460;3860;0;0;0;0;0;0;00:00:00:006000;00:00:00:033000;00:00:00:045000;00:00:00:151000;00:00:04:020000;00:00:03:140000;00:00:00:116000;00:00:01:512000;;23092;147;7;0;0;0;0;0;1115;;0;0;0;13;1126;3681;0;0;
2015-04-22	08:59:07.491113	1429693147.491113;2015-04-22	08:59:12.511549	1429693152.511549;2015-04-22	08:59:13.504565	1429693153.504565;00:00:00;00:00:06;10;5105.74;5319.31;5070;31985;0;0;31985;23573;3572;7159;20;1253;0;0;0;0;0;0;0;0;20;1253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;2649;771;4401;0;0;42;3902;0;0;0;0;0;0;00:00:00:009000;00:00:00:029000;00:00:00:052000;00:00:00:140000;00:00:04:408000;00:00:03:681000;00:00:00:402000;00:00:01:331000;;27768;188;8;14;0;0;0;0;1168;;0;0;0;17;1142;6998;255;0;
2015-04-22	08:59:07.491113	1429693147.491113;2015-04-22	08:59:13.504667	1429693153.504667;2015-04-22	08:59:14.506340	1429693154.506340;00:00:01;00:00:07;10;4837.16;5249.75;4842;36827;0;0;36827;24396;4016;11175;3;1256;0;0;0;0;0;0;0;0;3;1256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;2663;561;4962;0;0;17;3919;0;0;0;0;0;0;00:00:00:007000;00:00:00:026000;00:00:00:039000;00:00:00:131000;00:00:04:514000;00:00:03:951000;00:00:00:498000;00:00:01:196000;;32359;189;8;14;0;0;0;0;1197;;0;0;0;17;1145;10312;957;0;
2015-04-22	08:59:07.491113	1429693147.491113;2015-04-22	08:59:14.506406	1429693154.506406;2015-04-22	08:59:15.508518	1429693155.508518;00:00:01;00:00:08;10;4947.11;5211.92;4957;41784;0;0;41784;23707;5646;16821;0;1256;0;0;0;0;0;0;0;0;0;1256;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;439;3102;344;5306;0;0;439;4358;0;0;0;0;0;0;00:00:00:004000;00:00:00:023000;00:00:00:021000;00:00:00:123000;00:00:04:740000;00:00:04:197000;00:00:00:602000;00:00:01:109000;;37068;190;8;14;0;0;0;0;1206;;0;0;0;17;1145;14225;2690;0;
2015-04-22	08:59:07.491113	1429693147.491113;2015-04-22	08:59:15.508668	1429693155.508668;2015-04-22	08:59:16.509473	1429693156.509473;00:00:01;00:00:09;10;5007;5188.62;5007;46791;0;0;46791;23728;4923;21744;63;1319;0;0;0;0;0;0;0;0;63;1319;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;444;3546;712;6018;0;0;507;4865;0;0;0;0;0;0;00:00:00:025000;00:00:00:023000;00:00:00:102000;00:00:00:121000;00:00:04:441000;00:00:04:250000;00:00:00:685000;00:00:01:037000;;41400;269;20;14;0;0;0;0;1406;;0;0;0;19;1206;18281;3557;0;
