StartTime;LastResetTime;CurrentTime;ElapsedTime(P);ElapsedTime(C);TargetRate;CallRate(P);CallRate(C);IncomingCall(P);IncomingCall(C);OutgoingCall(P);OutgoingCall(C);TotalCallCreated;CurrentCall;SuccessfulCall(P);SuccessfulCall(C);FailedCall(P);FailedCall(C);FailedCannotSendMessage(P);FailedCannotSendMessage(C);FailedMaxUDPRetrans(P);FailedMaxUDPRetrans(C);FailedTcpConnect(P);FailedTcpConnect(C);FailedTcpClosed(P);FailedTcpClosed(C);FailedUnexpectedMessage(P);FailedUnexpectedMessage(C);FailedCallRejected(P);FailedCallRejected(C);FailedCmdNotSent(P);FailedCmdNotSent(C);FailedRegexpDoesntMatch(P);FailedRegexpDoesntMatch(C);FailedRegexpShouldntMatch(P);FailedRegexpShouldntMatch(C);FailedRegexpHdrNotFound(P);FailedRegexpHdrNotFound(C);FailedOutboundCongestion(P);FailedOutboundCongestion(C);FailedTimeoutOnRecv(P);FailedTimeoutOnRecv(C);FailedTimeoutOnSend(P);FailedTimeoutOnSend(C);OutOfCallMsgs(P);OutOfCallMsgs(C);DeadCallMsgs(P);DeadCallMsgs(C);Retransmissions(P);Retransmissions(C);AutoAnswered(P);AutoAnswered(C);Warnings(P);Warnings(C);FatalErrors(P);FatalErrors(C);WatchdogMajor(P);WatchdogMajor(C);WatchdogMinor(P);WatchdogMinor(C);ResponseTime1(P);ResponseTime1(C);ResponseTime1StDev(P);ResponseTime1StDev(C);CallLength(P);CallLength(C);CallLengthStDev(P);CallLengthStDev(C);ResponseTimeRepartition1;ResponseTimeRepartition1_<10;ResponseTimeRepartition1_<20;ResponseTimeRepartition1_<30;ResponseTimeRepartition1_<40;ResponseTimeRepartition1_<50;ResponseTimeRepartition1_<100;ResponseTimeRepartition1_<150;ResponseTimeRepartition1_<200;ResponseTimeRepartition1_>=200;CallLengthRepartition;CallLengthRepartition_<10;CallLengthRepartition_<50;CallLengthRepartition_<100;CallLengthRepartition_<500;CallLengthRepartition_<1000;CallLengthRepartition_<5000;CallLengthRepartition_<10000;CallLengthRepartition_>=10000;
2015-04-22	08:48:37.838730	1429692517.838730;2015-04-22	08:48:37.838730	1429692517.838730;2015-04-22	08:48:37.841122	1429692517.841122;00:00:00;00:00:00;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;
2015-04-22	08:48:37.838730	1429692517.838730;2015-04-22	08:48:37.841481	1429692517.841481;2015-04-22	08:48:38.843051	1429692518.843051;00:00:01;00:00:01;10;2962.04;2953.19;2965;2965;0;0;2965;2965;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;2963;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;
2015-04-22	08:48:37.838730	1429692517.838730;2015-04-22	08:48:38.843184	1429692518.843184;2015-04-22	08:48:39.844031	1429692519.844031;00:00:01;00:00:02;10;2939;2944.64;2939;5904;0;0;5904;5904;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;5880;0;2;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;
2015-04-22	08:48:37.838730	1429692517.838730;2015-04-22	08:48:39.844155	1429692519.844155;2015-04-22	08:48:40.845174	1429692520.845174;00:00:01;00:00:03;10;3037.96;2975.72;3041;8945;0;0;8945;8945;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;13;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;8920;0;2;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;
2015-04-22	08:48:37.838730	1429692517.838730;2015-04-22	08:48:40.845307	1429692520.845307;2015-04-22	08:48:41.846013	1429692521.846013;00:00:01;00:00:04;10;2991;2978.79;2991;11936;0;0;11936;11936;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;25;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;11909;0;2;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;
2015-04-22	08:48:37.838730	1429692517.838730;2015-04-22	08:48:41.846145	1429692521.846145;2015-04-22	08:48:42.847557	1429692522.847557;00:00:01;00:00:05;10;2984.02;2979.83;2987;14923;0;0;14923;11958;2965;2965;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:04:003000;00:00:04:003000;00:00:00:001000;00:00:00:001000;;14898;0;2;0;0;0;0;0;0;;0;0;0;0;0;2965;0;0;
2015-04-22	08:48:37.838730	1429692517.838730;2015-04-22	08:48:42.847656	1429692522.847656;2015-04-22	08:48:43.849114	1429692523.849114;00:00:01;00:00:06;10;2990.01;2981.03;2993;17916;0;0;17916;12036;2915;5880;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;45;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:001000;00:00:00:000000;00:00:04:003000;00:00:04:003000;00:00:00:001000;00:00:00:001000;;17869;1;2;0;0;1;0;0;0;;0;0;0;0;0;5880;0;0;
2015-04-22	08:48:37.838730	1429692517.838730;2015-04-22	08:48:43.849230	1429692523.849230;2015-04-22	08:48:44.851041	1429692524.851041;00:00:01;00:00:07;10;2968.03;2978.75;2971;20887;0;0;20887;11949;3058;8938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;54;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:04:006000;00:00:04:004000;00:00:00:037000;00:00:00:021000;;20821;1;6;0;0;1;0;0;0;;0;0;0;0;0;8938;0;0;
2015-04-22	08:48:37.838730	1429692517.838730;2015-04-22	08:48:44.851124	1429692524.851124;2015-04-22	08:48:45.853029	1429692525.853029;00:00:01;00:00:08;10;3010.99;2982.41;3014;23901;0;0;23901;11966;2997;11935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;59;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:04:003000;00:00:04:004000;00:00:00:000000;00:00:00:018000;;23837;1;6;0;0;1;0;0;0;;0;0;0;0;0;11935;0;0;
2015-04-22	08:48:37.838730	1429692517.838730;2015-04-22	08:48:45.853171	1429692525.853171;2015-04-22	08:48:46.855044	1429692526.855044;00:00:01;00:00:09;10;2993.01;2983.25;2996;26897;0;0;26897;11979;2983;14918;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;71;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:04:004000;00:00:04:004000;00:00:00:018000;00:00:00:018000;;26830;1;6;0;0;1;0;0;0;;0;0;0;0;0;14918;0;0;
