Date_ms;response_time_ms;rtd_no
15.603;0.936;1
15.765;0.449;1
15.795;0.334;1
17.639;0.452;1
17.667;0.394;1
19.321;0.363;1
19.351;0.314;1
21.053;0.374;1
21.082;0.324;1
24.207;0.399;1
24.272;0.337;1
24.864;0.798;1
26.21;0.313;1
26.243;0.27;1
28.139;0.407;1
28.173;0.353;1
30.79;0.533;1
30.827;0.48;1
32.699;0.503;1
32.729;0.376;1
34.551;0.484;1
34.589;0.352;1
37.194;0.431;1
37.349;0.475;1
37.381;0.399;1
39.022;0.267;1
39.068;0.239;1
42.115;0.402;1
42.203;0.391;1
42.305;0.416;1
44.008;0.3;1
44.096;0.268;1
47.179;0.425;1
47.268;0.379;1
47.358;0.364;1
49.179;0.389;1
49.294;0.385;1
51.08;0.42;1
51.17;0.316;1
53.101;0.47;1
53.172;0.422;1
55.43;0.47;1
55.517;0.437;1
57.337;0.381;1
57.424;0.348;1
59.103;0.259;1
59.193;0.254;1
60.913;0.283;1
61.032;0.316;1
64.312;0.512;1
64.4;0.461;1
64.503;0.439;1
66.238;0.307;1
66.326;0.317;1
68.04;0.371;1
68.129;0.348;1
70.723;0.734;1
70.815;0.713;1
72.827;0.603;1
72.96;0.609;1
74.873;0.544;1
75.011;0.556;1
76.913;0.5;1
77.045;0.495;1
78.935;0.504;1
79.027;0.482;1
80.874;0.454;1
81.003;0.452;1
83.125;0.765;1
83.261;0.788;1
85.423;0.75;1
85.464;0.693;1
85.606;0.734;1
87.578;0.564;1
87.623;0.486;1
89.574;0.51;1
89.637;0.447;1
91.679;0.607;1
91.724;0.534;1
93.657;0.503;1
93.722;0.456;1
95.796;0.621;1
95.934;0.641;1
97.91;0.575;1
97.95;0.504;1
99.928;0.552;1
99.97;0.471;1
101.914;0.492;1
102.049;0.503;1
104;0.567;1
104.043;0.508;1
106.063;0.572;1
106.105;0.513;1
108.096;0.479;1
108.24;0.499;1
108.279;0.429;1
110.706;0.632;1
110.751;0.564;1
112.723;0.579;1
112.766;0.513;1
114.766;0.574;1
114.809;0.508;1
116.718;0.509;1
116.76;0.432;1
118.706;0.518;1
118.751;0.452;1
120.647;0.475;1
120.74;0.458;1
122.753;0.554;1
122.796;0.472;1
124.807;0.59;1
124.847;0.516;1
126.84;0.568;1
126.883;0.509;1
128.8;0.514;1
128.865;0.462;1
130.867;0.551;1
130.91;0.484;1
133.023;0.686;1
133.066;0.633;1
134.981;0.495;1
135.246;0.588;1
137.243;0.505;1
137.423;0.525;1
137.527;0.489;1
139.608;0.59;1
139.653;0.5;1
141.52;0.435;1
141.68;0.443;1
143.623;0.436;1
143.863;0.526;1
145.778;0.459;1
145.97;0.48;1
147.823;0.472;1
147.996;0.476;1
150.706;0.865;1
150.975;1.024;1
151.582;0.819;1
151.622;0.746;1
153.824;0.756;1
153.865;0.687;1
155.961;0.743;1
156.005;0.689;1
158.159;0.801;1
158.201;0.745;1
160.353;0.78;1
160.395;0.732;1
162.541;0.784;1
162.583;0.737;1
162.612;0.658;1
164.828;0.757;1
164.871;0.699;1
166.982;0.725;1
167.025;0.678;1
169.036;0.633;1
169.077;0.514;1
171.048;0.54;1
171.091;0.465;1
173.056;0.525;1
173.098;0.454;1
175.026;0.541;1
175.123;0.527;1
177.878;1.19;1
177.92;1.132;1
177.948;1.058;1
180.063;0.648;1
180.106;0.591;1
182.904;1.339;1
182.946;1.284;1
183.242;0.637;1
183.309;0.52;1
186.841;0.644;1
186.937;0.627;1
186.973;0.566;1
189.007;0.54;1
189.049;0.458;1
191.098;0.64;1
191.145;0.578;1
193.252;0.652;1
193.294;0.603;1
195.198;0.461;1
195.464;0.62;1
195.505;0.555;1
197.543;0.637;1
197.584;0.577;1
199.544;0.632;1
199.587;0.574;1
201.69;0.665;1
201.731;0.611;1
203.794;0.647;1
203.837;0.583;1
205.933;0.689;1
205.974;0.642;1
208.087;0.72;1
208.13;0.672;1
210.202;0.69;1
210.243;0.634;1
212.365;0.696;1
212.408;0.642;1
212.471;0.605;1
214.571;0.608;1
214.612;0.54;1
216.672;0.673;1
216.714;0.598;1
218.725;0.619;1
218.768;0.543;1
220.874;0.692;1
220.915;0.624;1
222.978;0.646;1
223.021;0.578;1
225.049;0.64;1
225.091;0.525;1
227.074;0.599;1
227.118;0.523;1
229.172;0.567;1
229.216;0.519;1
231.467;0.622;1
231.567;0.599;1
231.71;0.598;1
233.881;0.636;1
233.924;0.578;1
235.921;0.608;1
235.964;0.55;1
237.954;0.604;1
237.995;0.531;1
239.999;0.611;1
240.042;0.536;1
241.946;0.504;1
241.991;0.433;1
244.003;0.609;1
244.046;0.549;1
246.047;0.618;1
246.089;0.557;1
248.086;0.61;1
248.129;0.545;1
250.134;0.623;1
250.175;0.548;1
252.097;0.504;1
252.168;0.473;1
252.226;0.424;1
254.774;0.689;1
254.817;0.611;1
256.843;0.642;1
256.884;0.583;1
259.001;0.664;1
259.045;0.607;1
261.071;0.643;1
261.113;0.53;1
263.126;0.628;1
263.17;0.562;1
265.071;0.463;1
265.22;0.504;1
265.284;0.461;1
267.141;0.361;1
267.21;0.312;1
269.688;0.661;1
269.729;0.58;1
271.726;0.61;1
271.769;0.545;1
273.767;0.616;1
273.808;0.555;1
275.79;0.6;1
