Date_ms;response_time_ms;rtd_no
15.405;1.86;1
16.501;2.736;1
16.57;2.686;1
16.661;2.598;1
16.695;2.526;1
16.762;2.48;1
18.023;3.621;1
18.062;3.493;1
18.176;3.406;1
18.231;3.223;1
18.259;3.13;1
18.799;3.515;1
20.612;4.944;1
20.673;4.878;1
21.104;5.214;1
21.143;5.061;1
21.172;4.99;1
21.2;4.8;1
23.334;6.181;1
23.401;6.111;1
23.654;6.859;1
23.754;6.304;1
24.358;6.472;1
24.383;5.706;1
24.402;5.515;1
24.42;5.387;1
24.438;5.008;1
24.455;5.284;1
24.473;5.17;1
25.1;5.304;1
25.142;5.596;1
25.166;4.863;1
25.185;5.526;1
25.203;5.254;1
25.305;4.605;1
25.33;4.433;1
25.348;3.762;1
25.858;4.139;1
26.509;4.673;1
26.542;4.591;1
26.562;4.49;1
26.629;4.423;1
27.116;4.786;1
27.157;4.726;1
27.178;4.589;1
27.196;4.444;1
27.215;4.138;1
27.233;4.058;1
27.619;3.751;1
27.689;3.567;1
28.508;3.809;1
28.535;3.751;1
28.587;3.724;1
28.609;3.606;1
28.628;3.264;1
28.665;3.217;1
28.69;3.168;1
28.709;3.111;1
29.51;3.839;1
30.41;3.439;1
30.439;2.977;1
30.459;2.916;1
31.279;2.956;1
31.307;2.888;1
31.348;3.427;1
31.37;3.347;1
31.389;3.307;1
31.408;3.249;1
31.427;3.19;1
32.488;3.589;1
32.517;3.525;1
32.537;3.439;1
32.556;3.364;1
32.593;3.274;1
32.851;3.438;1
33.66;3.978;1
33.688;3.936;1
33.74;3.7;1
33.762;3.629;1
33.781;3.536;1
33.8;3.48;1
34.668;4.032;1
34.694;3.984;1
34.714;3.927;1
34.733;3.806;1
34.751;3.695;1
34.972;3.79;1
35.535;3.941;1
35.561;3.869;1
35.6;3.81;1
35.625;3.712;1
35.659;3.624;1
35.683;3.583;1
35.702;3.493;1
35.739;3.437;1
35.897;3.504;1
36.226;3.502;1
36.491;3.569;1
36.518;3.395;1
36.537;3.316;1
36.556;3.23;1
36.575;3.185;1
36.593;3.105;1
36.612;3.049;1
37.665;3.371;1
37.695;3.283;1
37.76;3.247;1
37.965;3.373;1
38.356;3.261;1
38.383;3.085;1
38.403;3.028;1
38.427;2.974;1
38.45;2.632;1
38.531;2.61;1
38.676;2.654;1
39.036;2.943;1
39.401;3.15;1
39.429;3.07;1
40.252;3.199;1
40.279;3.103;1
40.357;3.07;1
40.684;3.303;1
41.166;3.683;1
41.231;3.658;1
41.255;2.977;1
43;4.217;1
43.195;4.496;1
43.339;4.423;1
43.366;4.303;1
43.913;4.716;1
44.064;4.756;1
44.193;4.571;1
44.238;4.474;1
44.26;4.384;1
44.28;4.327;1
44.318;4.256;1
44.339;4.181;1
44.375;3.847;1
45.039;4.432;1
45.273;4.564;1
45.406;4.599;1
45.452;4.514;1
45.475;4.427;1
45.917;4.357;1
46.311;4.678;1
46.357;4.618;1
46.404;4.318;1
46.43;4.078;1
46.467;4.008;1
46.491;3.932;1
46.917;4.251;1
46.966;4.22;1
46.99;4.103;1
47.028;3.968;1
47.295;3.84;1
47.324;3.797;1
47.344;3.686;1
47.363;3.53;1
47.382;3.445;1
47.401;3.311;1
47.42;3.023;1
47.439;2.962;1
48.372;3.649;1
48.42;3.582;1
48.461;3.144;1
49.317;3.593;1
49.347;3.542;1
50.069;4.04;1
50.096;3.963;1
50.116;3.89;1
50.157;3.529;1
51.665;4.486;1
51.695;3.84;1
51.716;3.785;1
51.736;3.7;1
51.775;3.662;1
52.522;4.232;1
53.283;4.551;1
53.341;4.509;1
53.406;4.476;1
53.458;4.451;1
53.5;4.398;1
53.594;4.385;1
53.847;4.323;1
53.873;4.245;1
54.376;4.495;1
54.419;4.134;1
54.445;4.459;1
54.486;4.114;1
54.525;4.052;1
54.546;3.994;1
54.86;4.239;1
54.89;3.863;1
54.926;3.783;1
54.951;3.703;1
55;3.628;1
55.039;3.57;1
55.078;3.518;1
55.893;3.942;1
55.92;3.867;1
55.96;3.827;1
55.995;3.783;1
56.017;3.731;1
56.035;3.64;1
56.075;3.407;1
56.497;3.664;1
56.638;3.579;1
56.664;3.508;1
56.686;2.918;1
57.547;3.534;1
57.574;3.469;1
57.638;3.456;1
57.781;3.507;1
58.945;3.555;1
59.012;3.541;1
59.086;3.54;1
59.11;3.487;1
59.13;3.433;1
60.03;3.874;1
60.057;3.736;1
60.768;4.383;1
60.795;4.273;1
60.856;3.833;1
60.922;3.801;1
60.946;3.742;1
61.499;4.216;1
61.738;4.386;1
61.782;4.334;1
61.951;4.037;1
62.284;4.274;1
62.431;4.084;1
62.475;4.068;1
62.88;4.359;1
62.938;4.316;1
62.978;4.277;1
63.043;4.19;1
63.113;3.569;1
63.198;3.58;1
64.275;4.05;1
64.323;3.995;1
64.424;4.496;1
64.844;4.394;1
64.872;4.301;1
64.909;4.239;1
64.968;3.848;1
64.992;3.775;1
65.036;3.723;1
65.088;3.687;1
65.126;3.601;1
65.147;3.516;1
