Date_ms;response_time_ms;rtd_no
9.882;4.371;1
11.111;4.68;1
11.382;4.714;1
11.436;4.544;1
11.508;4.457;1
11.522;4.072;1
11.809;4.224;1
11.824;4.131;1
11.87;4.041;1
12.791;6.263;1
12.838;3.888;1
13.147;4.044;1
14.009;4.775;1
14.025;4.615;1
14.124;4.58;1
14.145;8.258;1
14.191;8.153;1
14.205;4.468;1
14.241;7.062;1
14.254;6.297;1
14.289;8.026;1
14.303;3.998;1
14.338;7.031;1
14.351;3.935;1
14.385;6.299;1
14.399;6.101;1
14.433;5.617;1
14.446;7.686;1
14.504;6.026;1
14.522;5.928;1
14.562;4.015;1
14.576;3.899;1
14.642;5.934;1
14.662;4.716;1
14.766;4.612;1
14.78;3.958;1
15.352;4.374;1
15.367;3.811;1
15.412;3.72;1
15.426;3.545;1
15.461;3.411;1
15.475;3.232;1
15.509;3.095;1
15.523;3.001;1
15.557;2.904;1
15.571;2.721;1
16.478;2.992;1
16.557;3.535;1
16.747;3.557;1
16.758;3.418;1
16.878;3.28;1
16.888;3.121;1
16.92;3.028;1
16.929;2.115;1
16.95;2.015;1
17.261;2.188;1
17.308;2.07;1
17.318;1.716;1
17.794;2.072;1
17.813;1.757;1
17.853;2.02;1
17.862;1.917;1
18.261;2.013;1
18.272;1.957;1
18.306;1.91;1
18.558;2.072;1
18.621;2.036;1
18.632;1.96;1
18.773;1.967;1
19.09;2.133;1
19.482;2.421;1
19.492;2.366;1
19.523;2.331;1
19.67;1.75;1
20.159;2.164;1
20.169;2.103;1
20.2;2.036;1
21.006;1.85;1
21.36;2.127;1
21.638;2.349;1
21.709;1.865;1
21.719;2.373;1
21.98;2.036;1
21.99;1.987;1
22.018;1.94;1
23.06;2.008;1
23.434;1.692;1
23.722;2.575;1
23.752;2.54;1
23.761;2.492;1
23.783;1.971;1
23.792;1.923;1
23.813;1.891;1
25.372;2.265;1
25.433;1.991;1
25.713;2.217;1
25.747;2.526;1
25.755;2.161;1
25.777;2.113;1
25.785;2.508;1
25.807;2.473;1
26.823;1.801;1
27.294;2.188;1
27.304;1.863;1
27.332;2.138;1
27.635;2.127;1
27.663;2.089;1
27.672;2.026;1
27.694;2.41;1
28.73;1.844;1
28.778;1.439;1
29.096;2.082;1
29.159;1.724;1
29.236;2.129;1
29.523;2.323;1
29.532;2.028;1
29.562;1.992;1
30.729;1.563;1
30.806;2.016;1
31.164;1.901;1
31.234;2.327;1
31.249;2.273;1
31.552;2.518;1
31.561;2.203;1
31.589;2.122;1
33.085;2.27;1
33.595;2.321;1
33.865;2.971;1
33.896;2.908;1
33.907;2.848;1
33.931;2.584;1
33.94;2.524;1
33.972;2.484;1
35.291;2.16;1
35.698;2.088;1
35.779;2.521;1
35.81;2.493;1
36.026;2.34;1
36.055;2.311;1
36.064;2.263;1
36.085;2.713;1
37.961;2.612;1
38.009;2.585;1
38.408;2.921;1
38.567;2.858;1
38.583;2.98;1
38.626;2.808;1
38.64;2.745;1
38.675;2.713;1
39.679;2.31;1
39.765;2.189;1
39.779;2.042;1
39.816;1.971;1
40.345;2.324;1
40.391;2.204;1
40.405;2.111;1
40.44;1.987;1
40.454;1.714;1
41.056;1.803;1
41.651;2.277;1
41.703;2.155;1
41.717;1.889;1
42.26;2.288;1
42.276;2.205;1
42.322;2.077;1
42.737;1.663;1
43.418;2.236;1
43.434;2.064;1
43.479;1.97;1
43.493;1.742;1
44.03;2.143;1
44.045;2.052;1
44.09;1.949;1
44.375;1.541;1
44.454;1.504;1
44.76;1.655;1
45.41;2.141;1
45.427;1.873;1
45.994;2.299;1
46.01;2.208;1
46.058;2.146;1
46.663;1.859;1
46.718;1.766;1
47.064;1.587;1
47.502;2.417;1
47.626;2.373;1
47.903;2.277;1
47.919;2.186;1
47.963;2.083;1
48.412;1.652;1
48.492;1.594;1
49.072;1.809;1
49.165;2.056;1
49.669;2.154;1
50.183;2.799;1
50.2;2.531;1
50.246;2.46;1
50.875;1.696;1
