27.9	94	2622
52.9	94	4754
65.9	93	6830
105.8	94	7199
105.8	95	9300
104.8	92	11383
111.7	116	13509
108.8	91	13172
94.8	123	15858
116.7	89	10908
105.8	138	10731
126.7	79	19418
146.6	111	21437
157.7	8	21334
158.5	256	21604
179.5	45	16812
165.6	112	24513
169.5	73	18235
164.5	105	26911
172.5	133	26604
169.5	167	27888
174.3	50	27223
166.5	129	26762
178.4	48	27846
164.6	165	25351
174.3	311	27278
163.4	89	26337
172.4	116	27250
168.5	137	25520
175.2	100	27346
163.6	246	25651
179.5	0	27536
175.5	210	27153
161.5	223	26344
164.5	97	26715
166.6	131	27439
164.6	194	28148
171.5	18	25531
164.4	206	7229
176.5	194	27816
179.8	153	26926
171.4	73	28244
172.5	247	28269
179.7	209	27421
164.6	40	22670
183.4	2	23996
171.4	142	29091
176.3	105	28613
173.4	3	27693
169.5	198	27277
164.4	77	28748
172.4	90	27805
182.5	0	27870
174.4	127	27588
178.5	0	27502
181.5	114	28393
175.2	7	27327
180.4	15	26124
175.5	66	27706
180.4	93	28667
184.4	10	27445
180.2	75	27123
174.5	90	28298
179.5	8	27419
170.5	3	25106
179.5	0	27887
179.5	0	30101
179.2	196	25883
168.5	85	24808
169.5	126	24627
178.7	93	25377
179.5	101	24619
169.2	43	24638
172.5	97	23809
