26	83	2355
51.9	84	4274
76.9	85	6149
83.8	85	6456
98.8	87	8341
114.8	86	10254
90.5	94	12063
82.8	761	12247
88.8	247	14019
125.7	177	15505
113.7	249	18294
104.5	2	15109
105.7	68	17989
91.7	54	17255
99.8	42	17255
99.9	80	16924
96.8	90	18318
124.7	78	24217
134.5	84	24264
124.7	82	23980
141.6	88	23442
141.7	81	25145
159.6	88	25629
158.6	96	25244
158.5	108	24538
161.6	94	25539
179.5	80	25771
169.4	117	24570
165.5	111	24835
180.5	88	23825
181.5	44	23623
182.5	99	24295
175.5	15	23479
177.5	54	23167
179.5	133	23734
181.4	68	24452
165.4	56	25588
169.5	88	24898
176.4	57	24716
170.3	98	23280
168.4	32	24958
174.5	83	24952
179.4	139	24803
176.4	156	23633
177.5	54	25001
179.5	79	25744
172.6	102	25046
167.4	157	22292
175	64	25055
179.4	38	24305
170.5	130	25198
167.6	197	23556
183.4	79	25420
183.4	61	24127
172.5	133	23273
167.5	89	23642
171.6	111	19478
169.6	102	25252
170.6	55	22671
164.7	33	24318
173.5	26	24627
187.4	9	23946
179.4	70	24118
170.5	76	22847
181.5	37	25173
195.4	23	22032
169.8	62	23575
185.4	49	25188
187.4	138	23874
180.4	42	24671
178.2	99	19817
181.4	80	25706
189.4	34	25233
171.6	166	25266
170.5	80	20749
170.5	26	24834
180.6	31	24864
176.5	24	23022
178.4	123	24552
176.5	47	25518
182.2	41	25915
170.5	148	23326
175.5	58	24808
181.4	45	23849
182.3	13	-1.02307e+06
0	0	0
