73.9	286	8460
111.7	282	14802
137.6	322	20306
142.4	260	21677
144.7	294	24049
155.6	133	23833
160.6	286	24044
161.6	325	23071
162.5	199	23168
168.5	217	23843
160.5	338	23754
157.5	349	22202
155.6	261	23831
162.5	152	24656
165.8	177	23996
160.5	322	19560
159.6	336	22206
166.5	226	23566
170.5	293	23787
165.6	211	24592
163.5	183	24180
166.5	79	23864
172.4	208	23772
159.4	348	23901
162.6	131	24235
162.6	166	25066
175.4	172	23842
160.6	250	25017
171.5	169	24923
169.6	90	25840
175.5	88	24338
163	305	24153
173.4	68	26387
167.5	123	22586
176.5	44	24452
172.6	187	23282
170.4	102	23249
173.5	40	24419
176.5	47	24608
178.4	278	23449
181.4	56	23897
167.5	267	26935
169.3	222	26058
158.6	268	22018
183.4	167	23583
176.4	162	25358
177.5	290	23318
154.2	220	24564
175.5	215	24738
171.5	80	22700
167.5	144	24154
160.6	357	23128
175.5	33	25564
180.4	107	24551
169.4	286	23092
164.5	110	25775
178.5	10	24876
177.5	50	23718
158.9	0	0
