42.9	141	4172
75.8	140	7331
107.7	139	10447
113.7	142	10983
130.7	133	14090
129.7	138	17307
133.7	131	20482
142.7	129	20902
142.7	139	23310
134.6	124	24888
145.6	140	25000
162.5	149	23792
172.5	160	22165
165.5	132	23837
159.5	170	23628
161.5	164	24387
171.6	159	24662
167.2	215	24776
166.1	152	24545
168.6	130	24961
172.7	96	23392
173.5	37	23779
179.5	59	22095
160.6	128	25578
176.5	93	24810
160	103	25367
173.5	84	23389
169.5	54	25069
179.5	32	24654
167.4	66	22494
176.5	149	25178
178.5	94	23714
180.5	99	22945
174.4	120	22750
174.4	115	22629
183.4	126	22221
185.1	41	23231
168.5	264	25084
167.7	256	22607
163.5	191	25595
164.7	95	25240
168.5	122	23725
175.5	107	23581
166.6	104	25276
177.5	180	24622
158.5	64	24579
174.5	92	25637
179.5	26	23004
174.5	40	23243
171.5	104	25116
175.3	50	24093
182.3	41	22497
158.6	187	21973
171.6	109	24456
177.4	23	23827
173.6	9	23314
167.4	132	23136
172.9	21	23947
183.4	32	23308
177.2	40	23746
172.5	107	22667
170.4	15	24836
181.4	23	22648
180.2	42	21893
175.4	101	24054
174.5	68	24114
172.4	37	23822
174.5	15	22726
169.6	56	24313
177.5	11	23291
174.5	66	23283
181.4	59	22723
182.5	26	25297
178.4	62	23143
184.3	90	23793
178.5	28	22878
174.9	-347226	0
0	0	0
