16	46	1375
29.9	46	2418
39.9	47	3489
43.9	46	3649
54.9	48	4730
69.9	48	5731
90.8	46	6781
82.8	46	6982
83.8	46	8043
95.8	48	9084
101.8	46	10276
110.7	48	10406
103.7	46	11350
115.7	46	12466
119.6	46	13562
130.7	46	13926
112.8	46	14738
121.7	46	15812
132.7	46	16772
124.7	49	17251
124.7	47	16531
113.7	56	17361
119.8	51	17239
143.7	46	20458
148.5	46	20567
147.6	42	22619
131.7	45	23405
147.7	46	23811
128.7	48	22916
131.7	53	23427
134.7	59	23866
142.6	56	24978
147.4	44	23480
148.6	68	24623
175.4	41	23585
169.6	46	24039
170.4	66	23632
177.5	36	23974
160.4	61	23947
168.6	54	23451
168.6	52	24752
178.5	29	24729
169.5	82	25140
183.5	65	24206
178.4	61	24217
179.5	23	24315
180.5	24	24134
174.4	20	23735
123.5	31	22948
182.5	11	24825
184	55	23915
190.4	58	24312
176.4	59	22694
174.4	20	24378
179.5	10	16181
177.5	24	25243
169.5	82	24038
173.5	46	25485
182.4	39	24791
180.5	59	25580
168.5	83	25246
171.6	98	23235
177.5	18	25914
178.5	71	24518
164.6	141	23710
170.5	21	24184
182.5	81	23902
187.4	149	23583
177.4	101	22172
181.5	13	22916
182.5	39	23484
181.4	22	24372
178.5	21	22908
180.4	76	23448
184.4	28	23869
181.5	9	23679
183.5	41	23383
180.4	56	24427
181.5	50	22587
175.2	174	22356
182.5	79	24987
181.3	64	25587
186.5	51	24404
178.4	93	24438
180.5	57	25099
180.5	38	25968
184.5	51	25304
173.9	47	25164
169	33	24976
178.4	20	25256
184	14	24165
174.5	95	22056
174.5	31	19514
183.4	49	25836
186.5	32	273862
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
