98.8	119	79
1	119	119
1	79	98
2	119	119
0	119	119
1	88	119
1	119	101
0	80	98
2	119	79
1	119	119
2	119	79
1	106	101
1	119	79
1	119	101
1	111	98
1	120	80
2	80	120
1	120	80
0	120	120
1	80	80
0	120	120
1	80	0
1	80	99
1	120	121
2	89	120
2	120	102
2	0	241
1	120	102
1	241	109
2	0	0
1	0	99
2	103	72
1	48	30
1	18	0
2	147	190
2	89	119
1	89	112
2	97	63
2	112	79
1	129	106
1	32	115
2	130	102
1	63	50
1	59	155
1	131	149
1	0	10
1	0	0
0	10	10
0	120	32
1	252	31
1	0	54
1	10	32
2	0	442
2	77	68
0	90	56
0	97	40
2	136	182
1	646	0
1	310	173
1	219	0
1	0	19
0	571	0
2	330	0
2	113	107
2	43	0
0	262	0
1	411	571
1	0	1474
1	0	0
0	0	0
4	0	0
0	10	0
1	0	65
1	0	0
1	0	0
1	1348	4374
2	258	0
0	433	0
1	98	0
1	0	0
0	0	0
0	98	208
4	219	0
1	0	0
0	0	0
2	0	182
1	0	0
0	87	0
2	0	0
1	0	0
0	0	836
1	167	0
2	165	591
0	21	0
0	0	0
1	0	0
1	0	0
1	0	0
5	0	326
1	8	41
1	0	0
0	164	32
2	54	21
0	0	0
0	0	0
0	0	0
0	1854	142
3	0	69
1	0	0
0	0	0
0	842	0
0	0	0
1	0	0
3	521	230
2	416	12
0	0	21
0	0	0
0	50	0
0	0	0
1	0	129
3	165	1223
1	0	76
0	359	0
1	0	0
0	0	11
0	0	0
0	109	0
3	0	0
3	11	252
0	0	10
0	0	0
1	0	0
0	0	0
2	0	0
2	0	569
0	65	109
1	1730	0
0	0	179
0	0	0
0	0	0
1	0	10
1	0	0
1	1300	0
3	0	0
2	0	0
1	0	10
1	0	0
0	0	0
0	0	0
1	8	3623
2	0	0
1	43	0
0	0	0
0	0	0
0	0	0
1	0	0
1	0	0
1	0	0
0	65	0
0	1	0
0	0	0
