99.8	302	305
3	298	306
4	301	306
4	304	298
3	393	306
4	286	278
2	487	283
1	317	420
2	490	155
0	224	170
1	205	92
2	516	400
3	147	162
2	158	8
2	65	403
3	164	699
2	265	196
2	237	49
0	644	394
1	102	47
1	1016	1275
1	229	634
0	37	11
4	297	484
2	423	583
3	46	31
1	46	135
2	347	430
5	406	370
5	423	94
1	0	0
0	400	82
2	189	744
3	107	113
1	274	45
2	14	357
5	594	136
4	448	227
1	27	68
0	13	558
1	1086	648
1	333	472
1	2	2
1	6	46
0	238	785
3	222	131
1	6	0
0	145	108
3	38	83
4	373	278
0	181	87
0	69	65
2	67	229
1	336	116
2	43	129
3	159	119
2	278	349
4	383	93
1	100	55
1	54	1
4	638	285
1	21	131
0	60	51
1	35	19
2	956	674
2	113	106
0	0	167
1	43	14
0	909	282
0	0	136
1	217	339
1	16	53
1	12	93
3	344	50
1	7	22
0	16	68
1	0	4
