0	39	39
0	39	0
0	0	39
1	0	40
0	40	0
1	0	40
0	0	40
0	40	0
0	40	0
0	0	40
0	40	8
0	40	0
0	0	40
0	0	40
0	40	0
0	0	18
0	0	40
0	41	0
1	40	0
1	0	40
0	40	0
1	40	0
0	0	40
0	27	40
0	40	0
0	0	40
1	0	40
0	40	0
0	40	0
1	0	40
0	40	21
2	40	0
0	0	40
0	0	40
0	40	0
1	0	40
0	0	40
1	40	0
0	40	0
1	0	40
0	40	21
0	40	0
0	0	40
0	8	40
1	40	0
0	0	18
0	0	40
0	41	0
1	31	18
0	0	40
1	40	0
0	40	0
1	0	40
0	41	40
1	40	0
0	0	40
0	0	40
0	40	0
0	31	0
1	0	40
0	40	0
0	40	0
0	0	41
0	40	40
0	40	0
0	0	40
1	31	59
0	40	0
1	40	0
0	0	21
0	40	21
0	40	0
0	10	40
1	0	0
1	0	40
0	31	18
1	0	21
0	42	0
0	41	0
0	40	21
0	0	21
1	41	0
0	40	21
1	42	0
0	41	0
0	13	18
0	9	40
0	40	0
1	40	0
0	0	21
1	40	0
0	31	18
0	0	40
1	8	0
0	40	0
0	21	0
0	0	40
1	40	0
0	0	0
0	0	0
0	31	0
1	40	0
0	80	0
0	0	0
1	31	18
0	0	21
0	0	0
0	0	18
0	31	0
0	0	10
0	57	0
0	35	66
0	22	0
1	64	66
0	0	0
1	0	8
1	31	30
0	0	30
0	0	0
0	0	0
0	0	0
0	357	84
0	0	0
1	0	0
1	40	0
1	0	24
1	17	29
0	31	0
0	0	0
0	70	39
1	31	40
