99.8	606	604
8	609	573
7	661	615
6	594	599
6	552	572
4	159	419
3	461	562
5	468	715
3	420	368
3	440	363
5	931	446
3	885	492
5	772	464
4	564	479
2	414	334
4	631	926
3	585	646
4	544	451
3	333	548
2	562	574
3	382	448
6	228	284
2	279	365
2	505	438
4	254	334
3	525	245
2	204	256
5	294	468
3	130	580
2	435	205
2	103	389
2	457	688
3	270	98
0	324	283
0	60	128
1	105	407
3	330	194
1	230	141
2	138	167
0	287	410
4	386	227
1	177	705
2	254	236
3	487	646
3	442	203
2	259	435
2	297	130
3	386	657
5	353	386
3	224	175
2	420	404
2	518	341
4	592	249
1	150	116
2	255	442
3	400	324
1	134	315
0	74	34
0	256	354
1	0	0
