99.8	62	59
0	60	60
0	60	60
1	60	64
1	63	60
1	60	60
0	60	62
0	63	60
1	60	60
1	52	68
1	60	64
1	61	60
1	60	60
1	60	60
0	60	61
1	60	60
0	60	60
0	61	60
0	61	62
1	60	60
0	60	60
1	61	64
1	64	61
0	60	60
1	60	60
0	63	60
1	61	60
0	60	60
0	61	61
1	60	60
1	61	60
0	60	59
0	60	66
0	61	64
1	53	74
0	66	57
0	65	72
0	55	39
0	68	60
0	60	62
0	62	62
0	69	55
0	61	56
1	60	60
0	60	57
1	70	61
1	69	58
1	70	64
0	67	60
1	56	69
1	71	66
0	67	65
1	61	75
2	48	64
0	60	74
0	68	64
0	89	67
1	68	72
1	68	55
1	58	74
1	48	65
0	64	80
1	38	72
1	80	71
1	73	75
1	65	79
1	61	74
0	57	77
1	49	69
1	60	49
1	65	73
1	67	48
1	75	70
0	51	84
0	28	51
0	181	73
1	44	91
1	57	47
1	49	109
0	65	48
0	37	54
1	46	35
1	52	22
6.5	0	0
