100	302	297
4	302	305
5	307	306
4	307	305
4	305	309
3	307	299
3	282	264
3	304	306
2	304	282
3	263	324
4	272	298
3	323	268
2	298	264
2	257	331
4	273	327
3	396	416
3	278	149
1	459	363
3	182	248
3	339	194
1	240	96
2	258	69
2	51	139
3	317	190
1	232	70
3	405	206
2	135	173
3	150	200
1	36	196
3	121	52
1	253	182
2	224	209
1	78	188
1	321	178
2	223	314
3	72	236
1	193	107
2	168	277
2	365	425
2	569	339
0	363	231
1	524	416
2	99	242
1	433	202
0	107	244
4	414	570
2	167	172
1	77	352
1	65	121
1	118	317
1	55	188
1	142	121
1	226	266
2	275	438
2	69	184
1	19	245
1	74	341
2	193	229
1	165	209
0	114	189
2	206	194
2	22	163
1	133	45
1	96	21
1	61	125
1	203	158
1	40	98
0	58	87
0	136	55
1	39	59
1	275	37
0	56	55
2	167	91
0	33	35
1	122	90
1	96	92
0	43	8
1	93	12
