99.8	100	103
1	100	99
1	102	99
1	103	99
2	99	101
1	100	102
2	100	99
1	100	99
1	100	104
1	99	100
1	103	100
0	101	100
1	101	99
1	104	100
1	100	100
1	100	103
1	104	101
1	101	100
1	101	94
1	100	100
0	99	98
1	91	119
1	109	105
2	109	100
1	103	100
1	108	100
1	101	97
1	95	105
1	110	86
1	103	122
2	115	119
1	105	106
1	113	92
1	86	155
1	98	95
1	123	93
1	107	123
0	121	73
0	166	112
0	80	120
1	117	102
1	92	54
1	133	161
1	105	112
1	134	112
1	134	69
1	124	58
0	21	48
0	10	193
2	85	76
0	160	97
0	41	151
0	290	198
0	90	61
0	11	28
1	54	29
2	94	183
1	120	100
1	98	73
2	49	85
1	255	169
1	132	78
1	96	90
0	81	78
2	184	147
2	27	64
0	32	178
1	40	200
0	145	233
2	75	197
1	92	120
0	87	68
0	56	197
1	114	114
1	103	28
1	113	168
1	82	221
1	176	107
0	135	108
1	88	134
2	53	56
2	122	112
1	40	48
2	215	165
2	82	83
1	161	68
1	68	91
1	114	141
0	87	193
1	97	106
0	20	51
0	139	186
1	77	88
0	43	160
1	88	95
0	97	44
0	3	5
0	18	10
0	0	2
0	19	27
0	8	15
