Date_ms;response_time_ms;rtd_no
7.531;5.476;1
7.706;5.644;1
7.899;3.422;1
8.001;3.516;1
10.671;3.683;1
10.745;3.747;1
11.883;3.837;1
11.969;3.912;1
12.725;2.15;1
12.799;2.212;1
14.283;2.239;1
14.384;2.337;1
16.686;2.422;1
16.759;2.492;1
19.289;2.692;1
19.539;2.94;1
21.535;2.369;1
21.611;2.442;1
21.943;2.771;1
23.776;2.435;1
23.856;2.512;1
25.64;2.492;1
25.999;2.844;1
27.536;2.463;1
27.88;2.802;1
29.122;1.947;1
29.444;2.264;1
31.185;2.091;1
31.367;2.268;1
32.997;1.842;1
33.266;2.106;1
34.739;1.597;1
35.335;2.188;1
37.201;1.723;1
37.293;1.81;1
38.794;1.724;1
39.042;1.967;1
40.687;1.505;1
40.865;1.677;1
43.842;1.698;1
43.939;1.791;1
44.203;2.051;1
45.801;1.773;1
45.901;1.87;1
48.68;1.527;1
48.787;1.629;1
48.873;1.712;1
51.571;1.555;1
51.743;1.724;1
51.964;1.943;1
54.643;2.617;1
54.724;2.693;1
55.576;1.125;1
55.725;1.271;1
58.156;1.246;1
58.306;1.392;1
59.277;1.067;1
59.474;1.244;1
61.972;1.267;1
62.1;1.392;1
63.238;1.207;1
63.397;1.363;1
65.661;1.022;1
65.781;1.138;1
68.46;1.395;1
68.807;1.736;1
68.917;1.841;1
71.546;1.404;1
71.681;1.533;1
71.868;1.717;1
74.676;1.569;1
74.785;1.674;1
75.205;2.09;1
76.622;1.553;1
76.808;1.735;1
79.54;1.451;1
79.69;1.597;1
79.816;1.719;1
82.923;1.872;1
83.138;2.082;1
83.236;2.176;1
84.281;1.244;1
84.46;1.418;1
87.546;1.796;1
87.653;1.898;1
88.531;1.475;1
88.636;1.575;1
91.595;1.657;1
91.924;1.981;1
93.4;2.314;1
93.744;2.654;1
95.533;2.271;1
95.707;2.44;1
97.459;1.952;1
97.592;2.081;1
98.843;1.743;1
98.974;1.87;1
100.777;1.686;1
101.16;2.065;1
102.634;1.571;1
102.739;1.672;1
105.563;1.544;1
105.673;1.649;1
105.796;1.768;1
108.613;1.544;1
108.913;1.84;1
109.167;2.09;1
110.889;1.878;1
111.302;2.287;1
112.356;1.151;1
112.723;1.514;1
115.673;1.667;1
116.568;1.369;1
116.675;1.464;1
119.68;1.731;1
119.829;1.876;1
120.313;1.123;1
120.531;1.337;1
123.141;1.329;1
123.363;1.547;1
124.396;1.273;1
124.625;1.499;1
127.414;1.549;1
127.508;1.64;1
129.027;1.748;1
129.288;2.002;1
130.736;1.609;1
130.856;1.726;1
133.739;1.611;1
133.911;1.78;1
133.99;1.856;1
135.703;1.661;1
135.856;1.81;1
138.619;1.5;1
138.801;1.679;1
138.935;1.81;1
140.542;1.523;1
140.742;1.72;1
143.37;1.371;1
144.693;1.685;1
144.777;1.766;1
147.692;1.667;1
147.895;1.866;1
148.13;2.098;1
151.109;1.785;1
151.231;1.904;1
151.304;1.974;1
152.339;1.267;1
152.58;1.489;1
155.423;1.405;1
155.534;1.51;1
155.686;1.657;1
159.612;1.565;1
159.726;1.674;1
159.873;1.817;1
160.188;2.129;1
162.315;2.052;1
162.4;2.133;1
163.61;1.563;1
163.883;1.832;1
166.808;1.715;1
167.13;2.034;1
167.385;2.286;1
168.458;1.262;1
168.723;1.522;1
171.585;1.547;1
171.678;1.637;1
171.899;1.855;1
174.982;1.871;1
175.33;2.215;1
175.434;2.314;1
176.796;1.752;1
176.894;1.846;1
179.709;1.601;1
179.818;1.707;1
179.907;1.793;1
182.477;1.33;1
182.571;1.421;1
182.737;1.585;1
185.357;1.378;1
185.438;1.455;1
186.354;1.338;1
186.512;1.491;1
189.006;1.203;1
189.156;1.349;1
190.705;1.638;1
191.305;2.235;1
192.73;1.601;1
193.194;2.059;1
194.549;1.425;1
194.64;1.513;1
197.618;1.704;1
197.711;1.794;1
198.24;1.166;1
198.426;1.343;1
201.052;1.303;1
201.294;1.542;1
202.671;1.543;1
202.924;1.793;1
205.729;1.457;1
205.831;1.556;1
206.275;1.997;1
207.617;1.607;1
207.697;1.684;1
210.593;1.591;1
211.31;1.024;1
211.5;1.211;1
214.136;1.356;1
214.362;1.579;1
215.123;1.004;1
215.558;1.436;1
218.245;1.391;1
218.352;1.494;1
219.641;1.533;1
219.747;1.636;1
223.329;2.184;1
223.41;2.257;1
223.514;2.354;1
224.883;1.684;1
224.983;1.781;1
226.287;1.202;1
226.51;1.422;1
228.977;1.191;1
229.172;1.383;1
230.384;1.33;1
230.462;1.402;1
234;2.234;1
234.089;2.32;1
234.588;1.557;1
234.681;1.646;1
237.345;1.427;1
237.479;1.557;1
238.066;0.992;1
238.166;1.088;1
241.15;1.695;1
241.302;1.844;1
242.485;1.256;1
242.619;1.387;1
245.488;1.578;1
245.614;1.701;1
246.908;1.852;1
247.258;2.197;1
248.712;1.649;1
248.825;1.758;1
251.781;1.626;1
251.899;1.736;1
252.288;2.119;1
253.504;1.429;1
253.714;1.636;1
256.611;1.708;1
256.765;1.858;1
257.456;1.358;1
257.531;1.43;1
260.242;1.49;1
260.393;1.638;1
261.206;1.192;1
261.334;1.317;1
264.257;1.63;1
264.582;1.949;1
265.907;1.861;1
266.149;2.098;1
267.749;1.695;1
267.932;1.873;1
270.709;1.45;1
270.882;1.616;1
271.24;1.967;1
272.884;1.744;1
273.161;2.016;1
274.577;1.527;1
274.762;1.707;1
277.305;1.327;1
277.649;1.668;1
278.026;0.976;1
278.334;1.276;1
280.903;1.304;1
280.984;1.382;1
281.954;0.928;1
282.05;1.021;1
284.873;1.61;1
285.018;1.752;1
286.584;1.511;1
286.728;1.651;1
289.615;1.542;1
289.742;1.662;1
290.001;1.914;1
291.286;1.228;1
291.503;1.442;1
294.15;1.376;1
294.604;1.827;1
295.307;1.256;1
295.398;1.345;1
298.211;1.526;1
298.412;1.724;1
299.112;1.03;1
299.281;1.196;1
302.129;1.525;1
302.293;1.686;1
303.382;1.269;1
303.549;1.433;1
306.356;1.47;1
306.456;1.566;1
307.458;1.29;1
307.618;1.447;1
310.745;1.727;1
310.873;1.85;1
311.063;2.036;1
313.685;1.361;1
314.128;1.8;1
314.206;1.875;1
315.38;1.364;1
315.531;1.511;1
318.19;1.286;1
318.369;1.46;1
319.815;1.654;1
319.922;1.755;1
323.144;1.887;1
323.297;2.035;1
323.389;2.123;1
324.417;1.193;1
324.639;1.412;1
327.845;1.838;1
328.876;1.709;1
328.958;1.788;1
330.407;1.379;1
330.604;1.573;1
333.181;1.299;1
333.261;1.375;1
334.093;1.054;1
334.525;1.483;1
336.962;1.113;1
337.209;1.355;1
338.682;1.6;1
338.776;1.69;1
341.907;1.81;1
342.234;2.132;1
342.313;2.207;1
343.448;1.324;1
343.681;1.533;1
346.218;1.243;1
346.324;1.346;1
347.652;1.622;1
347.757;1.724;1
350.453;1.351;1
350.601;1.494;1
350.903;1.791;1
352.632;1.602;1
352.858;1.823;1
355.293;1.213;1
355.459;1.376;1
355.633;1.546;1
358.195;1.365;1
358.422;1.589;1
359.498;1.392;1
359.621;1.512;1
362.609;1.683;1
362.787;1.856;1
363.892;1.731;1
364.063;1.899;1
365.651;1.5;1
365.764;1.609;1
368.174;1.133;1
368.406;1.362;1
368.603;1.556;1
373.17;2.155;1
373.461;2.441;1
373.539;2.515;1
373.692;2.665;1
374.771;1.546;1
374.864;1.635;1
378.366;2.23;1
378.581;2.442;1
378.99;2.848;1
380.122;2.11;1
380.328;2.313;1
381.913;1.696;1
382.104;1.884;1
384.559;2.359;1
384.663;2.459;1
386.394;2.299;1
386.651;2.553;1
388.394;2.114;1
388.656;2.372;1
390.448;2.27;1
390.568;2.386;1
392.545;2.267;1
392.81;2.528;1
394.678;2.269;1
394.905;2.492;1
396.417;2.256;1
396.87;2.705;1
398.231;2.106;1
398.554;2.423;1
400.184;1.974;1
400.566;2.352;1
401.674;1.58;1
401.867;1.77;1
404.796;1.52;1
405.01;1.726;1
405.186;1.896;1
406.221;1.13;1
406.588;1.494;1
409.273;1.408;1
409.366;1.497;1
410.915;1.878;1
411.127;2.087;1
412.545;1.502;1
412.642;1.596;1
415.916;1.995;1
416.009;2.085;1
416.497;1.345;1
416.738;1.583;1
419.769;1.775;1
419.842;1.845;1
420.834;1.603;1
420.973;1.737;1
422.347;1.296;1
422.689;1.635;1
425.37;1.406;1
425.59;1.622;1
426.427;1.188;1
426.653;1.411;1
429.818;1.874;1
429.943;1.995;1
431.298;2.224;1
431.367;2.288;1
433.019;1.792;1
433.215;1.985;1
434.342;1.215;1
434.53;1.399;1
436.978;1.205;1
437.243;1.467;1
438.699;1.66;1
438.812;1.769;1
442.149;2.001;1
442.577;2.424;1
442.655;2.498;1
443.925;1.903;1
444.004;1.979;1
445.988;1.887;1
446.153;2.048;1
447.055;0.974;1
447.565;1.481;1
450.415;1.56;1
450.861;2.003;1
451.602;1.597;1
451.699;1.69;1
454.723;1.706;1
454.858;1.836;1
455.024;1.998;1
457.829;1.602;1
457.93;1.7;1
458.165;1.932;1
459.228;1.164;1
459.336;1.269;1
462.182;1.576;1
462.384;1.775;1
463.295;1.131;1
463.45;1.282;1
466.526;1.736;1
466.625;1.829;1
468.005;1.953;1
468.318;2.263;1
469.735;1.64;1
469.815;1.716;1
472.479;1.369;1
472.767;1.654;1
472.894;1.778;1
475.68;1.526;1
475.906;1.747;1
476.113;1.95;1
477.816;1.624;1
477.898;1.701;1
480.678;1.436;1
480.839;1.593;1
481.404;2.154;1
482.507;1.288;1
482.703;1.479;1
485.434;1.431;1
486.058;0.902;1
486.335;1.176;1
488.759;1.147;1
488.855;1.24;1
491.583;1.449;1
491.908;1.77;1
492.106;1.965;1
493.522;1.514;1
493.63;1.619;1
495.995;1.07;1
496.232;1.302;1
497.635;1.541;1
497.846;1.748;1
501.028;1.83;1
501.319;2.116;1
501.434;2.227;1
502.465;1.375;1
502.72;1.626;1
505.629;1.559;1
505.847;1.772;1
505.961;1.882;1
508.503;1.345;1
508.737;1.576;1
508.927;1.763;1
511.508;1.371;1
511.607;1.465;1
511.698;1.552;1
513.999;1.059;1
514.199;1.256;1
515.108;1.035;1
515.331;1.254;1
518.267;1.616;1
518.4;1.742;1
519.785;1.636;1
519.907;1.754;1
522.78;1.526;1
522.892;1.632;1
523;1.735;1
524.389;1.318;1
524.501;1.425;1
527.249;1.436;1
527.428;1.611;1
528.532;1.333;1
528.641;1.415;1
531.579;1.564;1
531.689;1.669;1
531.807;1.783;1
534.498;1.428;1
534.665;1.59;1
534.768;1.689;1
537.428;1.386;1
537.612;1.565;1
537.737;1.685;1
540.453;1.425;1
540.582;1.55;1
540.683;1.646;1
543.316;1.356;1
543.454;1.49;1
544.135;0.979;1
544.265;1.105;1
547.043;1.392;1
547.244;1.588;1
548.089;0.967;1
548.197;1.071;1
550.633;1.082;1
551.027;1.471;1
552.083;0.978;1
552.21;1.101;1
554.522;0.989;1
554.671;1.134;1
557.223;1.27;1
557.329;1.371;1
558.243;1.17;1
558.396;1.318;1
560.937;1.194;1
561.249;1.5;1
562.301;1.171;1
562.551;1.417;1
565.132;1.255;1
565.261;1.379;1
566.532;1.515;1
566.662;1.641;1
569.241;1.239;1
570.446;1.652;1
572.96;1.225;1
573.176;1.437;1
573.278;1.535;1
574.331;1.298;1
574.462;1.424;1
577.129;1.296;1
577.363;1.526;1
578.64;1.538;1
578.746;1.639;1
581.068;0.993;1
581.453;1.373;1
581.567;1.483;1
585.008;1.057;1
585.468;1.513;1
585.574;1.614;1
586.796;1.709;1
586.904;1.812;1
589.641;1.358;1
589.769;1.481;1
589.87;1.545;1
592.386;1.254;1
592.609;1.472;1
592.716;1.576;1
595.369;1.385;1
595.499;1.511;1
596.076;0.905;1
596.225;1.05;1
599.522;1.949;1
599.779;2.201;1
600.4;1.155;1
600.512;1.263;1
603.405;1.551;1
603.53;1.671;1
604.637;1.491;1
604.766;1.615;1
607.527;1.392;1
607.659;1.519;1
607.761;1.617;1
610.354;1.317;1
610.481;1.439;1
610.581;1.535;1
613.356;1.5;1
613.492;1.631;1
614.135;1.062;1
614.244;1.167;1
616.78;1.191;1
616.974;1.38;1
618.224;1.174;1
618.332;1.278;1
620.712;1.055;1
620.896;1.234;1
623.31;1.142;1
623.585;1.412;1
623.693;1.516;1
626.042;1.141;1
626.337;1.431;1
627.392;1.372;1
627.545;1.521;1
630.035;1.138;1
630.267;1.364;1
631.345;1.217;1
631.473;1.338;1
633.933;1.087;1
634.143;1.292;1
635.376;1.347;1
635.523;1.49;1
637.993;1.124;1
638.208;1.334;1
639.536;1.445;1
640.181;2.085;1
641.381;1.302;1
641.516;1.432;1
644.121;1.237;1
644.354;1.465;1
645.026;0.955;1
645.155;1.079;1
647.476;0.968;1
647.606;1.094;1
650.21;1.323;1
650.338;1.446;1
651.047;1.003;1
651.155;1.107;1
653.578;1.077;1
653.709;1.203;1
656.028;1.032;1
656.231;1.231;1
657.383;1.276;1
657.529;1.417;1
660.237;1.367;1
660.391;1.516;1
661.462;1.435;1
661.634;1.602;1
664.272;1.26;1
664.495;1.478;1
664.6;1.58;1
669.065;1.997;1
669.234;2.161;1
669.366;2.289;1
669.466;2.385;1
670.08;1.063;1
670.224;1.202;1
673.207;1.577;1
673.457;1.823;1
674.415;1.4;1
674.521;1.502;1
677.278;1.388;1
677.387;1.492;1
678.03;0.991;1
678.515;1.471;1
680.84;0.976;1
680.971;1.103;1
681.918;0.877;1
682.051;1.005;1
684.274;0.905;1
684.473;1.099;1
686.936;1.179;1
687.216;1.454;1
688.098;1.061;1
688.204;1.162;1
690.648;1.101;1
691.157;1.605;1
692.726;1.688;1
692.836;1.794;1
695.828;1.682;1
695.939;1.789;1
696.163;2.008;1
697.389;1.381;1
697.499;1.487;1
700.154;1.34;1
700.396;1.577;1
701.286;1.155;1
701.672;1.537;1
704.087;1.058;1
704.216;1.182;1
704.391;1.353;1
707.908;1.041;1
708.153;1.282;1
708.256;1.38;1
708.879;0.868;1
709.078;1.063;1
711.934;1.489;1
712.11;1.66;1
712.828;0.818;1
712.964;0.95;1
716.001;1.672;1
716.199;1.865;1
716.899;0.822;1
717.027;0.945;1
719.498;1.109;1
719.607;1.213;1
722.155;1.274;1
722.263;1.377;1
722.919;0.911;1
723.156;1.144;1
725.941;1.433;1
726.143;1.63;1
726.817;0.796;1
727.012;0.987;1
729.445;1.03;1
729.553;1.133;1
732.337;1.503;1
732.447;1.608;1
733.254;1.137;1
733.362;1.24;1
735.801;1.097;1
736.174;1.465;1
737.017;0.979;1
737.162;1.12;1
739.474;0.994;1
739.604;1.12;1
742.019;1.136;1
742.199;1.311;1
743.448;1.35;1
743.573;1.471;1
746.034;1.117;1
746.224;1.302;1
747.052;1.043;1
747.159;1.145;1
749.582;1.082;1
749.691;1.186;1
752.379;1.38;1
753.179;0.996;1
753.288;1.101;1
755.699;1.09;1
755.825;1.211;1
758.335;1.23;1
758.479;1.369;1
758.581;1.467;1
761.042;1.191;1
761.223;1.367;1
762.095;0.974;1
762.309;1.183;1
764.609;0.947;1
764.841;1.174;1
767.092;0.975;1
767.257;1.136;1
767.377;1.252;1
769.76;1.11;1
769.893;1.238;1
772.443;1.276;1
772.572;1.4;1
772.8;1.625;1
775.291;1.212;1
775.418;1.335;1
775.52;1.433;1
777.865;1.058;1
778.289;1.478;1
779.058;0.888;1
779.332;1.157;1
781.614;0.944;1
781.748;1.073;1
784.21;1.183;1
784.368;1.337;1
784.475;1.44;1
786.872;1.137;1
787.139;1.399;1
787.908;0.894;1
788.036;1.017;1
790.509;1.129;1
790.619;1.234;1
793.217;1.35;1
793.325;1.453;1
793.91;0.885;1
794.037;0.987;1
796.396;0.996;1
796.525;1.12;1
798.815;1.017;1
798.941;1.138;1
800.194;1.148;1
800.353;1.302;1
802.738;1.062;1
802.869;1.189;1
805.323;1.178;1
805.455;1.306;1
805.556;1.403;1
807.916;1.092;1
808.134;1.306;1
809.484;1.465;1
809.606;1.583;1
812.384;1.417;1
812.518;1.546;1
813.43;1.341;1
813.582;1.489;1
816.373;1.447;1
816.519;1.588;1
817.751;1.663;1
817.859;1.766;1
820.343;1.144;1
820.48;1.276;1
820.581;1.373;1
823.033;1.18;1
823.21;1.352;1
824.114;1.104;1
824.222;1.208;1
826.851;1.283;1
827;1.427;1
828.187;1.115;1
828.327;1.25;1
830.682;1.013;1
830.813;1.14;1
833.272;1.183;1
833.425;1.331;1
833.527;1.429;1
835.904;1.107;1
836.012;1.21;1
836.927;0.847;1
837.098;1.013;1
839.416;0.963;1
839.525;1.067;1
841.77;0.969;1
841.906;1.1;1
844.229;1.042;1
844.412;1.22;1
844.584;1.388;1
846.897;1.041;1
847.15;1.29;1
848.529;1.494;1
848.637;1.598;1
851.508;1.529;1
851.637;1.653;1
852.581;1.467;1
852.738;1.619;1
855.87;1.778;1
856.002;1.905;1
856.202;2.101;1
857.079;1.019;1
857.213;1.149;1
859.599;1.074;1
859.736;1.206;1
862.035;1.025;1
862.214;1.199;1
863.56;1.446;1
863.667;1.549;1
866.423;1.416;1
867.308;1.159;1
867.442;1.288;1
870.298;1.527;1
870.423;1.647;1
871.717;1.636;1
871.842;1.757;1
874.624;1.432;1
874.778;1.581;1
874.881;1.679;1
877.481;1.284;1
877.637;1.435;1
877.741;1.536;1
880.247;1.201;1
880.431;1.38;1
880.537;1.483;1
882.867;1.022;1
883.149;1.299;1
884.049;1.016;1
884.172;1.134;1
886.788;1.267;1
886.898;1.372;1
889.333;1.118;1
889.482;1.262;1
889.604;1.38;1
892.11;1.201;1
892.368;1.454;1
893.639;1.553;1
893.746;1.655;1
896.382;1.27;1
896.491;1.374;1
896.591;1.469;1
898.866;0.97;1
899.317;1.416;1
900.136;0.957;1
900.274;1.091;1
902.661;1.026;1
902.792;1.152;1
905.106;1.039;1
905.229;1.157;1
905.352;1.276;1
908.127;1.505;1
908.285;1.659;1
909.035;0.959;1
909.222;1.141;1
911.797;1.197;1
911.947;1.342;1
913.475;1.457;1
913.585;1.562;1
916.576;1.673;1
916.684;1.776;1
917.621;1.279;1
917.747;1.4;1
920.617;1.514;1
920.876;1.768;1
920.983;1.871;1
922.034;0.982;1
922.212;1.156;1
924.689;1.151;1
924.798;1.255;1
927.04;0.971;1
927.304;1.23;1
927.431;1.354;1
929.711;1.011;1
929.841;1.137;1
932.229;1.118;1
932.386;1.271;1
932.515;1.396;1
935.091;1.303;1
935.269;1.476;1
936.363;1.317;1
936.473;1.404;1
939.258;1.443;1
939.478;1.659;1
940.272;1.248;1
940.558;1.529;1
943.238;1.33;1
943.364;1.451;1
944.325;1.293;1
944.454;1.392;1
947.284;1.49;1
947.416;1.617;1
948.496;1.444;1
948.854;1.798;1
951.673;1.469;1
951.798;1.589;1
951.898;1.685;1
954.522;1.35;1
954.671;1.494;1
954.773;1.592;1
957.356;1.304;1
957.487;1.431;1
957.59;1.53;1
960.37;1.524;1
960.529;1.678;1
961.527;1.183;1
961.633;1.285;1
964.461;1.449;1
964.634;1.617;1
964.758;1.737;1
967.496;1.428;1
967.626;1.553;1
967.728;1.651;1
970.664;1.667;1
970.793;1.791;1
971.621;1.469;1
971.729;1.573;1
974.229;1.154;1
974.414;1.335;1
974.536;1.453;1
978.254;1.154;1
978.381;1.277;1
978.522;1.414;1
978.832;1.72;1
981.254;1.223;1
981.511;1.475;1
981.618;1.577;1
984.587;1.672;1
984.699;1.78;1
985.168;1.061;1
985.277;1.166;1
987.712;1.101;1
987.895;1.279;1
990.391;1.219;1
990.542;1.365;1
990.663;1.482;1
993.376;1.447;1
993.488;1.554;1
994.167;1.141;1
994.386;1.356;1
996.969;1.237;1
997.181;1.444;1
998.049;1.007;1
998.179;1.133;1
1001.3;1.79;1
1001.4;1.888;1
1002.28;1.162;1
1002.47;1.349;1
1005.39;1.149;1
1005.52;1.276;1
1005.74;1.48;1
1008.48;1.432;1
1008.64;1.591;1
1008.76;1.708;1
1011.7;1.653;1
1011.81;1.759;1
1011.9;1.855;1
1014.42;1.243;1
1014.69;1.51;1
1014.8;1.614;1
1017.41;1.346;1
1017.52;1.451;1
1017.66;1.583;1
1020.29;1.359;1
1020.45;1.512;1
1020.85;0.803;1
1020.98;0.925;1
1023.59;1.25;1
1023.72;1.373;1
1026.33;1.346;1
1026.56;1.573;1
1027.67;1.512;1
1027.78;1.614;1
1030.7;1.574;1
1030.95;1.821;1
1031.17;2.042;1
1032.16;1.107;1
1032.27;1.21;1
1035.08;1.359;1
1035.27;1.552;1
1036.2;1.174;1
1036.34;1.29;1
1039.33;1.619;1
1039.46;1.742;1
1040.35;1.347;1
1040.46;1.452;1
1043.43;1.625;1
1043.69;1.875;1
1044.64;1.582;1
1044.75;1.686;1
1048;1.941;1
1048.1;2.037;1
1048.17;2.102;1
1050.72;1.303;1
1050.87;1.449;1
1051;1.579;1
1052.89;1.815;1
1053;1.921;1
1054.14;1.019;1
1054.25;1.124;1
1056.53;0.963;1
1056.74;1.168;1
1059.34;1.035;1
1059.52;1.212;1
1059.63;1.313;1
1062.68;1.768;1
1062.79;1.876;1
1063.49;0.994;1
1063.63;1.131;1
1066.55;1.403;1
1066.69;1.538;1
1066.85;1.692;1
1069.54;1.402;1
1069.74;1.593;1
1069.87;1.72;1
1072.59;1.466;1
1072.78;1.657;1
1072.89;1.762;1
1075.56;1.391;1
1075.7;1.528;1
1075.83;1.65;1
1078.52;1.409;1
1078.79;1.673;1
1078.9;1.78;1
1081.58;1.373;1
1081.76;1.541;1
1081.86;1.643;1
1084.55;1.415;1
1084.72;1.582;1
1084.83;1.687;1
1087.37;1.265;1
1087.52;1.407;1
1087.68;1.566;1
1090.46;1.501;1
1090.57;1.604;1
1091.26;0.985;1
1091.37;1.096;1
1093.97;1.247;1
1094.19;1.462;1
1095.21;1.137;1
1095.4;1.322;1
1098.06;1.322;1
1098.24;1.497;1
1099.09;1.077;1
1099.43;1.41;1
1101.98;1.245;1
1102.19;1.443;1
1103.01;0.95;1
1103.12;1.057;1
1105.61;1.188;1
1105.72;1.293;1
1108.38;1.379;1
1108.48;1.481;1
1109.09;1.069;1
1109.24;1.218;1
1111.73;1.113;1
1112.01;1.382;1
1113.14;1.061;1
1113.39;1.302;1
1116.33;1.578;1
1116.46;1.709;1
1117.15;1.114;1
1117.28;1.236;1
1119.87;1.213;1
1120;1.338;1
1121.73;1.656;1
1121.86;1.783;1
1124.57;1.334;1
1124.69;1.456;1
1124.88;1.639;1
1127.55;1.35;1
1127.67;1.474;1
1127.78;1.571;1
1130.42;1.347;1
1130.67;1.587;1
1130.78;1.69;1
1133.25;1.196;1
1133.51;1.452;1
1133.62;1.557;1
1136.27;1.345;1
1136.41;1.481;1
1137.11;1.078;1
1137.23;1.2;1
1139.65;1.077;1
1139.79;1.205;1
1142.26;1.186;1
1142.53;1.455;1
1142.64;1.559;1
1145.06;1.144;1
1145.24;1.317;1
