Date_ms;response_time_ms;rtd_no
6.923;5.328;1
7.572;5.971;1
7.675;6.07;1
7.829;6.222;1
8.655;7.044;1
8.776;5.82;1
8.876;5.914;1
8.999;6.035;1
9.13;6.162;1
9.291;6.321;1
9.431;5.222;1
9.53;5.319;1
9.614;5.399;1
9.793;5.576;1
9.893;5.672;1
9.988;5.765;1
10.634;6.403;1
10.732;6.499;1
10.818;6.579;1
10.9;6.656;1
11.801;4.99;1
11.91;5.093;1
12.532;5.701;1
12.634;5.799;1
13.203;6.362;1
13.334;6.49;1
13.599;6.749;1
16.64;9.787;1
17.392;10.533;1
17.555;10.693;1
17.961;9.946;1
18.965;10.939;1
19.119;11.089;1
19.218;11.182;1
19.289;11.25;1
19.356;11.311;1
19.422;11.374;1
19.487;11.434;1
19.554;11.498;1
19.619;11.557;1
21.091;11.038;1
21.378;11.314;1
21.468;11.4;1
21.571;11.496;1
21.658;11.579;1
21.76;11.678;1
21.83;11.745;1
22.519;12.429;1
22.614;12.52;1
22.69;12.591;1
22.761;10.692;1
23.386;7.149;1
23.53;7.289;1
23.605;7.352;1
23.682;7.426;1
23.753;7.49;1
23.837;7.571;1
24.001;7.729;1
24.465;8.19;1
25.629;9.348;1
25.718;9.434;1
25.848;7.806;1
25.923;7.876;1
25.994;7.903;1
26.389;8.288;1
26.456;8.35;1
26.521;8.412;1
26.591;8.478;1
26.647;8.522;1
26.859;8.73;1
26.948;8.812;1
27.982;7.937;1
28.473;8.425;1
28.558;8.507;1
29.281;7.234;1
30.913;6.85;1
30.999;6.927;1
31.068;6.966;1
31.227;5.157;1
31.521;5.447;1
31.621;5.545;1
31.696;5.612;1
31.766;5.68;1
32.796;6.708;1
33.277;7.185;1
33.462;5.364;1
33.525;5.424;1
33.984;5.88;1
34.438;6.332;1
34.503;6.395;1
34.561;6.445;1
34.623;6.504;1
34.712;6.591;1
34.773;6.65;1
34.829;6.703;1
35.31;5.236;1
35.51;5.432;1
35.606;5.526;1
35.826;5.744;1
35.916;5.832;1
36.418;6.331;1
36.901;6.812;1
36.985;6.894;1
37.047;6.953;1
37.414;7.317;1
38.445;5.528;1
38.768;5.845;1
38.839;5.913;1
38.927;5.998;1
38.985;6.052;1
39.269;6.333;1
39.371;6.431;1
39.474;6.531;1
39.568;6.623;1
39.636;6.688;1
40.613;6.549;1
40.791;6.723;1
40.975;6.905;1
41.129;7.056;1
41.236;7.161;1
41.335;7.257;1
41.406;7.326;1
41.744;7.662;1
41.838;7.753;1
41.906;7.818;1
43.338;7.29;1
43.446;7.395;1
44.323;6.219;1
44.387;6.28;1
44.476;6.366;1
44.741;6.628;1
44.825;6.71;1
45.084;6.966;1
45.159;7.038;1
46.324;6.312;1
46.619;6.604;1
47.54;5.225;1
47.639;5.321;1
47.808;5.483;1
47.9;5.572;1
48.38;6.05;1
48.454;6.122;1
48.538;6.203;1
48.608;6.271;1
48.822;6.483;1
49.017;6.673;1
49.272;5.216;1
49.346;5.287;1
49.505;5.443;1
49.626;5.561;1
49.808;5.741;1
49.964;5.895;1
51.001;6.929;1
51.157;7.083;1
51.304;7.228;1
51.429;7.35;1
51.763;5.735;1
51.906;5.871;1
52.347;6.31;1
52.411;6.371;1
52.549;6.507;1
52.646;6.602;1
52.732;6.686;1
52.991;6.943;1
53.119;7.069;1
53.206;7.153;1
54.486;6.42;1
54.56;6.491;1
54.627;6.555;1
54.688;6.614;1
54.762;6.686;1
55.081;6.999;1
55.174;7.09;1
55.327;7.24;1
55.447;7.358;1
55.517;7.426;1
57.534;7.459;1
57.629;7.55;1
57.699;7.616;1
57.784;7.697;1
57.852;7.702;1
57.911;7.758;1
58.677;6.633;1
58.78;6.733;1
58.852;6.803;1
59.165;7.114;1
59.257;7.201;1
59.341;7.282;1
60.517;6.41;1
60.602;6.491;1
60.686;6.573;1
60.755;6.637;1
61.046;6.905;1
62.378;6.363;1
62.599;6.581;1
62.673;6.653;1
62.733;6.71;1
62.829;6.804;1
63.139;7.111;1
63.217;7.187;1
64.008;5.993;1
64.432;6.414;1
64.521;6.496;1
64.607;6.579;1
64.677;6.647;1
65.003;6.97;1
65.381;5.349;1
65.569;5.533;1
65.655;5.597;1
65.901;5.84;1
66.01;5.947;1
66.614;6.548;1
66.684;6.616;1
66.75;6.679;1
66.972;6.899;1
67.048;6.973;1
67.755;5.71;1
67.858;5.809;1
68.346;6.295;1
68.737;6.665;1
68.813;6.738;1
68.893;6.816;1
68.979;6.9;1
69.058;6.976;1
69.252;7.157;1
69.345;7.247;1
70.633;6.563;1
70.728;6.655;1
70.864;6.788;1
71.121;7.043;1
71.208;7.108;1
71.298;7.196;1
71.59;7.485;1
71.675;7.568;1
71.814;7.705;1
71.889;7.777;1
73.256;7.133;1
73.448;7.32;1
73.938;5.9;1
74.391;6.34;1
74.463;6.41;1
74.53;6.474;1
75.39;5.351;1
75.484;5.423;1
75.608;5.543;1
75.76;5.692;1
75.952;5.877;1
76.334;6.256;1
76.767;6.683;1
76.843;6.756;1
77.864;5.684;1
78.017;5.834;1
78.546;6.36;1
78.618;6.43;1
78.705;6.514;1
78.791;6.598;1
78.93;6.729;1
79.182;6.978;1
79.352;7.143;1
79.441;7.23;1
79.839;5.831;1
80.027;6.016;1
80.454;6.441;1
80.77;6.754;1
80.847;6.829;1
80.944;6.923;1
81.014;6.991;1
81.216;7.175;1
81.454;7.41;1
81.532;7.485;1
82.784;6.775;1
82.882;6.87;1
82.971;6.957;1
83.057;7.04;1
83.227;7.208;1
83.433;7.412;1
83.625;7.601;1
83.725;7.699;1
83.812;7.784;1
83.897;7.866;1
84.856;6.746;1
84.994;6.881;1
85.265;7.149;1
85.37;7.237;1
85.44;7.305;1
85.616;7.478;1
85.738;7.598;1
86.007;7.864;1
86.587;8.442;1
87.396;7.295;1
87.486;7.382;1
87.661;7.555;1
87.747;7.603;1
87.815;7.669;1
88.899;6.841;1
89.228;7.156;1
89.304;7.216;1
90.374;6.245;1
90.458;6.327;1
91.52;5.458;1
91.626;5.561;1
91.685;5.617;1
91.772;5.702;1
91.841;5.768;1
91.899;5.824;1
92.304;6.227;1
92.655;6.575;1
92.73;6.643;1
93.324;5.28;1
93.431;5.384;1
93.678;5.628;1
93.79;5.738;1
93.98;5.925;1
94.373;6.316;1
94.79;6.731;1
94.891;6.829;1
