StartTime;LastResetTime;CurrentTime;ElapsedTime(P);ElapsedTime(C);TargetRate;CallRate(P);CallRate(C);IncomingCall(P);IncomingCall(C);OutgoingCall(P);OutgoingCall(C);TotalCallCreated;CurrentCall;SuccessfulCall(P);SuccessfulCall(C);FailedCall(P);FailedCall(C);FailedCannotSendMessage(P);FailedCannotSendMessage(C);FailedMaxUDPRetrans(P);FailedMaxUDPRetrans(C);FailedTcpConnect(P);FailedTcpConnect(C);FailedTcpClosed(P);FailedTcpClosed(C);FailedUnexpectedMessage(P);FailedUnexpectedMessage(C);FailedCallRejected(P);FailedCallRejected(C);FailedCmdNotSent(P);FailedCmdNotSent(C);FailedRegexpDoesntMatch(P);FailedRegexpDoesntMatch(C);FailedRegexpShouldntMatch(P);FailedRegexpShouldntMatch(C);FailedRegexpHdrNotFound(P);FailedRegexpHdrNotFound(C);FailedOutboundCongestion(P);FailedOutboundCongestion(C);FailedTimeoutOnRecv(P);FailedTimeoutOnRecv(C);FailedTimeoutOnSend(P);FailedTimeoutOnSend(C);OutOfCallMsgs(P);OutOfCallMsgs(C);DeadCallMsgs(P);DeadCallMsgs(C);Retransmissions(P);Retransmissions(C);AutoAnswered(P);AutoAnswered(C);Warnings(P);Warnings(C);FatalErrors(P);FatalErrors(C);WatchdogMajor(P);WatchdogMajor(C);WatchdogMinor(P);WatchdogMinor(C);ResponseTime1(P);ResponseTime1(C);ResponseTime1StDev(P);ResponseTime1StDev(C);CallLength(P);CallLength(C);CallLengthStDev(P);CallLengthStDev(C);ResponseTimeRepartition1;ResponseTimeRepartition1_<10;ResponseTimeRepartition1_<20;ResponseTimeRepartition1_<30;ResponseTimeRepartition1_<40;ResponseTimeRepartition1_<50;ResponseTimeRepartition1_<100;ResponseTimeRepartition1_<150;ResponseTimeRepartition1_<200;ResponseTimeRepartition1_>=200;CallLengthRepartition;CallLengthRepartition_<10;CallLengthRepartition_<50;CallLengthRepartition_<100;CallLengthRepartition_<500;CallLengthRepartition_<1000;CallLengthRepartition_<5000;CallLengthRepartition_<10000;CallLengthRepartition_>=10000;
2015-04-22	08:30:53.177959	1429691453.177959;2015-04-22	08:30:53.177959	1429691453.177959;2015-04-22	08:30:53.181233	1429691453.181233;00:00:00;00:00:00;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;
2015-04-22	08:30:53.177959	1429691453.177959;2015-04-22	08:30:53.181586	1429691453.181586;2015-04-22	08:30:54.182038	1429691454.182038;00:00:01;00:00:01;3000;3003;2991.04;0;0;3003;3003;3003;23;2980;2980;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:001000;00:00:00:001000;00:00:00:000000;00:00:00:000000;00:00:00:003000;00:00:00:003000;00:00:00:001000;00:00:00:001000;;2991;0;0;0;0;0;0;0;0;;2979;1;0;0;0;0;0;0;
2015-04-22	08:30:53.177959	1429691453.177959;2015-04-22	08:30:54.182165	1429691454.182165;2015-04-22	08:30:55.183379	1429691455.183379;00:00:01;00:00:02;3000;3000;2995.51;0;0;3003;6006;6006;18;3008;5988;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:001000;00:00:00:001000;00:00:00:000000;00:00:00:000000;00:00:00:003000;00:00:00:003000;00:00:00:001000;00:00:00:001000;;5991;0;0;0;0;0;0;0;0;;5987;1;0;0;0;0;0;0;
2015-04-22	08:30:53.177959	1429691453.177959;2015-04-22	08:30:55.183521	1429691455.183521;2015-04-22	08:30:56.184919	1429691456.184919;00:00:01;00:00:03;3000;2997;2996.01;0;0;3000;9006;9006;9;3009;8997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:001000;00:00:00:001000;00:00:00:000000;00:00:00:000000;00:00:00:003000;00:00:00:003000;00:00:00:001000;00:00:00:001000;;9000;0;0;0;0;0;0;0;0;;8996;1;0;0;0;0;0;0;
2015-04-22	08:30:53.177959	1429691453.177959;2015-04-22	08:30:56.185024	1429691456.185024;2015-04-22	08:30:57.185945	1429691457.185945;00:00:01;00:00:04;3000;2995;2995.01;0;0;2995;12001;12001;15;2989;11986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;42;0;0;0;0;0;0;0;0;0;0;00:00:00:005000;00:00:00:002000;00:00:00:042000;00:00:00:021000;00:00:00:012000;00:00:00:005000;00:00:00:062000;00:00:00:031000;;11903;45;25;0;0;0;0;0;22;;11878;63;0;0;45;0;0;0;
2015-04-22	08:30:53.177959	1429691453.177959;2015-04-22	08:30:57.186039	1429691457.186039;2015-04-22	08:30:58.188695	1429691458.188695;00:00:01;00:00:05;3000;2979.04;2991.22;0;0;2985;14986;14986;51;2949;14935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;42;0;0;3;3;0;0;0;0;0;0;00:00:00:001000;00:00:00:002000;00:00:00:001000;00:00:00:019000;00:00:00:004000;00:00:00:005000;00:00:00:002000;00:00:00:028000;;14822;75;25;0;0;0;0;0;22;;14736;154;0;0;45;0;0;0;
2015-04-22	08:30:53.177959	1429691453.177959;2015-04-22	08:30:58.188818	1429691458.188818;2015-04-22	08:30:59.190812	1429691459.190812;00:00:01;00:00:06;3000;2990.01;2990.52;0;0;2993;17979;17979;32;3012;17947;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;37;79;0;0;0;3;0;0;0;0;0;0;00:00:00:003000;00:00:00:002000;00:00:00:024000;00:00:00:020000;00:00:00:007000;00:00:00:005000;00:00:00:034000;00:00:00:029000;;17768;108;25;14;11;0;0;0;29;;17582;294;12;0;59;0;0;0;
2015-04-22	08:30:53.177959	1429691453.177959;2015-04-22	08:30:59.190891	1429691459.190891;2015-04-22	08:31:00.191889	1429691460.191889;00:00:01;00:00:07;3000;2970;2987.17;0;0;2970;20949;20949;54;2948;20895;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;7;24;103;0;0;4;7;0;0;0;0;0;0;00:00:00:001000;00:00:00:002000;00:00:00:000000;00:00:00:018000;00:00:00:003000;00:00:00:005000;00:00:00:001000;00:00:00:027000;;20721;108;25;14;11;0;0;0;29;;20525;299;12;0;59;0;0;0;
2015-04-22	08:30:53.177959	1429691453.177959;2015-04-22	08:31:00.192094	1429691460.192094;2015-04-22	08:31:01.193893	1429691461.193893;00:00:01;00:00:08;3000;2999;2988.27;0;0;3002;23951;23951;34;3022;23917;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;103;0;0;0;7;0;0;0;0;0;0;00:00:00:001000;00:00:00:002000;00:00:00:000000;00:00:00:017000;00:00:00:004000;00:00:00:005000;00:00:00:001000;00:00:00:025000;;23739;108;25;14;11;0;0;0;29;;23513;333;12;0;59;0;0;0;
2015-04-22	08:30:53.177959	1429691453.177959;2015-04-22	08:31:01.193970	1429691461.193970;2015-04-22	08:31:02.195873	1429691462.195873;00:00:01;00:00:09;3000;3003;2989.58;0;0;3006;26957;26957;42;2998;26915;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;8;34;137;0;0;1;8;0;0;0;0;0;0;00:00:00:002000;00:00:00:002000;00:00:00:022000;00:00:00:018000;00:00:00:005000;00:00:00:005000;00:00:00:024000;00:00:00:025000;;26704;137;25;14;11;0;0;0;35;;26436;401;12;0;66;0;0;0;
