StartTime;LastResetTime;CurrentTime;ElapsedTime(P);ElapsedTime(C);TargetRate;CallRate(P);CallRate(C);IncomingCall(P);IncomingCall(C);OutgoingCall(P);OutgoingCall(C);TotalCallCreated;CurrentCall;SuccessfulCall(P);SuccessfulCall(C);FailedCall(P);FailedCall(C);FailedCannotSendMessage(P);FailedCannotSendMessage(C);FailedMaxUDPRetrans(P);FailedMaxUDPRetrans(C);FailedTcpConnect(P);FailedTcpConnect(C);FailedTcpClosed(P);FailedTcpClosed(C);FailedUnexpectedMessage(P);FailedUnexpectedMessage(C);FailedCallRejected(P);FailedCallRejected(C);FailedCmdNotSent(P);FailedCmdNotSent(C);FailedRegexpDoesntMatch(P);FailedRegexpDoesntMatch(C);FailedRegexpShouldntMatch(P);FailedRegexpShouldntMatch(C);FailedRegexpHdrNotFound(P);FailedRegexpHdrNotFound(C);FailedOutboundCongestion(P);FailedOutboundCongestion(C);FailedTimeoutOnRecv(P);FailedTimeoutOnRecv(C);FailedTimeoutOnSend(P);FailedTimeoutOnSend(C);OutOfCallMsgs(P);OutOfCallMsgs(C);DeadCallMsgs(P);DeadCallMsgs(C);Retransmissions(P);Retransmissions(C);AutoAnswered(P);AutoAnswered(C);Warnings(P);Warnings(C);FatalErrors(P);FatalErrors(C);WatchdogMajor(P);WatchdogMajor(C);WatchdogMinor(P);WatchdogMinor(C);ResponseTime1(P);ResponseTime1(C);ResponseTime1StDev(P);ResponseTime1StDev(C);CallLength(P);CallLength(C);CallLengthStDev(P);CallLengthStDev(C);ResponseTimeRepartition1;ResponseTimeRepartition1_<10;ResponseTimeRepartition1_<20;ResponseTimeRepartition1_<30;ResponseTimeRepartition1_<40;ResponseTimeRepartition1_<50;ResponseTimeRepartition1_<100;ResponseTimeRepartition1_<150;ResponseTimeRepartition1_<200;ResponseTimeRepartition1_>=200;CallLengthRepartition;CallLengthRepartition_<10;CallLengthRepartition_<50;CallLengthRepartition_<100;CallLengthRepartition_<500;CallLengthRepartition_<1000;CallLengthRepartition_<5000;CallLengthRepartition_<10000;CallLengthRepartition_>=10000;
2015-04-01	04:21:39.613870	1427862099.613870;2015-04-01	04:21:39.613870	1427862099.613870;2015-04-01	04:21:39.618148	1427862099.618148;00:00:00;00:00:00;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;
2015-04-01	04:21:39.613870	1427862099.613870;2015-04-01	04:21:39.618516	1427862099.618516;2015-04-01	04:21:40.618899	1427862100.618899;00:00:01;00:00:01;150;149;148.259;0;0;149;149;149;149;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:002000;00:00:00:002000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;146;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;
2015-04-01	04:21:39.613870	1427862099.613870;2015-04-01	04:21:40.619018	1427862100.619018;2015-04-01	04:21:41.621432	1427862101.621432;00:00:01;00:00:02;150;150.699;149.477;0;0;151;300;300;300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;00:00:00:011000;00:00:00:007000;00:00:00:070000;00:00:00:050000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;296;0;0;0;0;0;0;0;3;;0;0;0;0;0;0;0;0;
2015-04-01	04:21:39.613870	1427862099.613870;2015-04-01	04:21:41.621535	1427862101.621535;2015-04-01	04:21:42.624026	1427862102.624026;00:00:01;00:00:03;150;149.701;149.502;0;0;150;450;450;450;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;00:00:00:002000;00:00:00:005000;00:00:00:001000;00:00:00:041000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;447;0;0;0;0;0;0;0;3;;0;0;0;0;0;0;0;0;
2015-04-01	04:21:39.613870	1427862099.613870;2015-04-01	04:21:42.624138	1427862102.624138;2015-04-01	04:21:43.627007	1427862103.627007;00:00:01;00:00:04;150;149.701;149.514;0;0;150;600;600;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;00:00:00:002000;00:00:00:004000;00:00:00:001000;00:00:00:035000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;596;1;0;0;0;0;0;0;3;;0;0;0;0;0;0;0;0;
2015-04-01	04:21:39.613870	1427862099.613870;2015-04-01	04:21:43.627139	1427862103.627139;2015-04-01	04:21:44.629615	1427862104.629615;00:00:01;00:00:05;150;150.699;149.751;0;0;151;751;751;751;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;00:00:00:003000;00:00:00:004000;00:00:00:001000;00:00:00:031000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;745;2;0;0;0;0;0;0;3;;0;0;0;0;0;0;0;0;
2015-04-01	04:21:39.613870	1427862099.613870;2015-04-01	04:21:44.629776	1427862104.629776;2015-04-01	04:21:45.630396	1427862105.630396;00:00:01;00:00:06;150;150;149.767;0;0;150;901;901;901;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;00:00:00:005000;00:00:00:004000;00:00:00:009000;00:00:00:029000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;890;2;0;1;1;3;0;0;3;;0;0;0;0;0;0;0;0;
2015-04-01	04:21:39.613870	1427862099.613870;2015-04-01	04:21:45.630651	1427862105.630651;2015-04-01	04:21:46.635674	1427862106.635674;00:00:01;00:00:07;150;149.254;149.694;0;0;150;1051;1051;1051;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;00:00:00:003000;00:00:00:004000;00:00:00:003000;00:00:00:027000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;1036;3;2;2;1;3;0;0;3;;0;0;0;0;0;0;0;0;
2015-04-01	04:21:39.613870	1427862099.613870;2015-04-01	04:21:46.635782	1427862106.635782;2015-04-01	04:21:47.636366	1427862107.636366;00:00:01;00:00:08;150;151;149.838;0;0;151;1202;1202;1202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;00:00:00:005000;00:00:00:004000;00:00:00:007000;00:00:00:025000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;1174;13;2;2;1;6;0;0;3;;0;0;0;0;0;0;0;0;
2015-04-01	04:21:39.613870	1427862099.613870;2015-04-01	04:21:47.636488	1427862107.636488;2015-04-01	04:21:48.637207	1427862108.637207;00:00:01;00:00:09;150;150;149.839;0;0;150;1352;1352;1352;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;00:00:00:003000;00:00:00:004000;00:00:00:001000;00:00:00:024000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;1323;15;2;2;1;6;0;0;3;;0;0;0;0;0;0;0;0;
