40.9	141	4269
82.8	140	7448
99.6	141	10401
106.8	142	10885
120.7	205	13834
130.7	131	16806
132.6	218	19712
129.7	145	18477
136.7	218	20842
138.7	124	19540
139.5	36	20771
133.7	195	20880
133.5	55	23334
134.7	66	23395
133.5	114	20427
128.7	165	22077
137.2	46	24926
130.7	52	25280
131.5	181	20796
137.7	4	18715
133.2	492	23069
133.6	197	25515
139.2	2	26128
128.5	99	23934
125.7	219	20956
135.7	32	25573
140.6	82	25918
133.6	88	21541
129.8	61	17113
129.7	0	25970
139.6	14	24234
136.6	101	21041
126.8	305	21178
136.4	105	25562
140.6	32	26291
142.4	106	23462
132.7	60	20173
134.4	8	23953
139.4	17	24656
135.5	37	23209
122.7	23	19424
132.6	73	24708
145.7	97	24099
144.4	1	20162
131.7	163	17102
132.7	112	23818
135.7	52	24780
137.3	116	24246
139.7	58	20751
132.7	62	24730
141.7	17	22334
138.3	159	23180
138.7	34	22927
136.6	274	24088
129.7	55	25735
142.4	127	23502
124.4	226	18436
135.4	67	22626
137.1	1	21279
132.7	78	13299
132.6	106	24537
134.6	12	20990
147.4	0	23295
141.6	75	13927
124.6	66	20428
142.6	0	24314
141.6	43	24054
142.5	43	22002
137.5	1	21143
134.7	0	24612
137.6	39	25115
141.6	12	24911
138.6	138	23275
135.7	0	22153
144.7	10	24067
144.9	0	0
