22	74	1589
35.9	55	2446
48.9	74	3273
55.9	74	4301
70.9	78	5507
71.8	74	5193
76.8	74	5665
79.8	92	6857
93.6	74	7537
90.8	55	8810
98.7	74	9308
105.5	79	10398
99.8	74	10223
102.8	74	10716
111.8	112	11532
116.8	0	12171
127.7	56	13057
126.7	93	13324
126.6	0	16726
115.6	56	14373
135.7	0	15310
133.7	74	18849
128.6	56	17973
125.7	0	18173
96.8	74	17066
100.8	37	17480
97.8	85	17674
105.8	127	18168
119.8	56	22584
133.7	0	21764
127.6	56	21203
138.7	0	18783
139.4	112	23187
139.4	12	20413
143.6	55	20891
127.8	256	26126
138.6	93	19366
138.7	74	26009
138.7	0	23831
135.6	485	26107
138.6	0	25122
133	74	24967
134.7	617	28490
132.5	0	26855
140.4	22	26399
139.2	0	26948
137.3	0	26431
138.7	0	26362
140.6	11	19316
132.5	33	25076
139.5	0	17257
138.6	0	23870
144.6	0	26092
136.5	33	17775
136.6	0	25615
141.6	0	25842
138.7	22	24806
141.6	0	19248
142.6	11	20344
134.7	11	17835
133.7	0	20882
134.6	0	21412
141.6	0	25122
136.9	0	27068
141.2	0	25648
137.7	253	24330
131.7	22	22615
135.7	11	23347
133.7	0	21292
138.6	0	23498
139.1	56	25025
140.6	11	19454
136.7	0	31833
136.6	0	24398
141.7	0	23072
134.7	0	25127
133.7	11	30014
140.7	209	26149
140.6	0	23910
138.6	0	26287
141.7	0	22239
128.6	1	15475
141.5	0	18093
131.6	0	39115
142.6	0	22388
138.6	0	19242
147.7	0	18146
142.7	0	43095
133.5	0	19739
137.6	94	16004
132.7	218	19132
142.5	33	23675
145.1	0	26101
130.7	0	25021
141.4	320	29796
141.4	220	22561
136.6	298	20243
135.4	0	19153
136.3	0	25328
142.6	0	22446
125.6	1387	27947
129.5	55	31358
134.7	0	16904
138.6	0	27757
135.7	22	16172
132.7	93	24650
136.7	0	29285
143.6	0	26500
136.5	374	24122
145.1	0	23029
130.7	0	27130
134.6	33	18673
139.7	0	17979
144.7	0	18172
139.7	898	15692
138.7	0	20918
132.8	0	22894
143.7	0	22917
137.4	0	24208
138.6	0	23151
136.6	0	27970
136.4	0	25868
130	295	19986
142.7	0	14734
138.8	0	21056
145.6	0	24008
147.5	0	24442
147.6	0	22912
142.7	0	12964
137.7	0	21065
148.6	0	20907
137.1	0	23397
142.5	0	28498
147.5	0	21441
146.6	11	26155
134.6	0	20234
136.6	0	17933
143.6	33	24605
144.5	341	25667
141.3	0	25954
143.5	0	24444
146.5	0	25769
144.5	55	24128
140.3	0	26405
141.6	0	18685
129.6	0	28188
140.7	0	28372
147.6	407	26902
146.4	0	22474
140.3	261	23100
141.6	0	18524
143.5	0	20922
142.6	0	20752
130.7	0	26838
134.7	0	25900
141.6	11	24024
142.6	0	27028
143.3	0	27916
142.4	0	23250
140.6	0	13167
143.5	0	15383
138.7	0	22170
138.6	0	25508
144.6	11	25552
143.7	0	23502
133.6	0	22861
134.7	3	25799
133.6	0	26955
136.5	0	23223
142.6	0	23627
143.6	0	25282
144.7	19	24932
134.9	3	15032
135.4	5	21475
150.5	0	0
0	0	11
0	0	0
