5	1444	55
7	2333	48
6	3221	66
5	4198	74
5	4996	81
7	5191	55
7	5666	74
5	6338	74
8	7100	74
7	8395	37
6	9020	74
4	9893	74
7	10137	74
8	10436	74
7	11133	93
10	11718	68
4	12487	56
7	14059	93
5	14859	37
4	15522	74
4	14986	74
4	18740	74
7	17477	123
6	17255	18
4	18256	56
5	15950	74
4	16542	67
5	18477	29
7	19470	373
5	15106	22
3	21807	42
3	22850	0
3	24243	0
5	20869	18
3	23031	27
6	25232	45
4	23898	18
3	20683	33
6	20394	144
2	24444	0
4	23118	0
4	22082	0
2	15117	363
3	26869	56
3	22457	0
3	25427	18
2	23926	0
3	25972	0
6	26281	0
3	23512	60
3	26058	0
3	26053	104
4	25308	0
4	21724	42
3	22345	982
5	22618	0
6	20252	18
4	17514	0
3	19193	0
4	14512	104
4	17393	11
4	24875	0
4	26178	0
4	26379	0
3	26224	0
4	21320	462
4	23274	0
6	21625	0
5	23491	341
3	26132	0
5	26092	660
5	24564	0
3	17766	42
3	25616	0
4	25397	0
3	23063	0
4	25784	132
4	24296	187
3	26153	0
3	24834	0
4	27179	0
3	22853	0
7	23521	0
4	21788	0
3	23393	0
2	22130	486
4	16922	0
3	22982	0
4	24214	0
2	25740	0
4	17643	0
3	18044	1486
5	27826	0
3	22687	0
4	24549	139
5	27160	0
3	26840	0
4	17940	0
5	18748	44
4	23116	0
2	26930	0
2	26367	1107
5	25317	0
4	25317	0
3	26139	0
4	24238	0
5	23765	422
3	15651	0
5	26948	0
4	26362	55
3	27005	93
3	24384	0
4	17433	11
6	19587	33
5	21054	36
3	18792	0
4	13785	0
4	20206	0
5	26319	0
2	25713	110
3	24082	0
3	25751	33
4	26500	0
3	24938	132
4	17023	74
3	20683	42
6	25007	0
4	21969	0
3	21579	0
4	19431	3
3	17786	16
5	16280	129
3	23369	0
4	24005	0
3	26329	66
2	23431	0
4	23118	0
6	10401	0
4	15963	0
3	15787	112
3	24513	534
3	24065	133
4	24611	0
4	22718	0
3	23391	0
3	18705	0
5	25696	0
4	23933	411
6	19471	162
3	24157	0
3	25518	0
3	25829	0
3	18490	166
3	21504	11
3	22443	0
5	20206	1054
3	20700	0
4	25237	0
4	21852	0
3	26086	0
3	26165	23
4	21889	0
3	16040	0
3	18913	78
4	22739	0
5	22581	0
3	20798	11
3	22122	0
4	20351	0
4	25437	652
5	26827	0
3	22913	0
4	24231	0
2	25363	0
3	24830	106
4	24512	0
5	14866	0
2	0	0
2	0	97
6.6	7	0
