8	2071	87
6	3979	88
6	5865	85
8	6334	83
9	7973	85
7	9959	81
5	11317	87
7	12530	88
4	13588	85
6	15399	67
6	16228	96
6	16364	113
4	17254	88
4	17295	110
4	20502	50
3	20738	99
5	20596	99
5	22665	145
3	23972	28
3	21547	270
5	19752	53
5	18548	91
4	23059	170
4	23475	88
3	25355	47
2	20822	78
5	15859	127
4	15995	219
5	25860	9
3	25519	16
3	20233	127
5	16237	67
2	23699	9
3	26362	6
3	25729	27
7	15821	51
3	24231	27
3	25906	5
4	25868	85
6	16607	63
3	20637	14
3	22454	61
5	22374	73
4	22347	28
3	21885	49
3	25687	27
3	23264	18
4	17385	111
4	19346	60
3	23041	4
3	23884	11
1	22390	21
1	20200	120
5	23120	116
4	25513	48
3	17760	5
3	22153	52
5	23019	37
2	21232	0
2	22988	0
3	21689	123
5	21168	152
2	23121	116
2	21981	0
4	23806	0
6	16292	123
5	25383	7
3	25489	34
3	25600	15
4	0	28
