4	475	0
4	670	0
4	690	23
5	955	10
4	1190	0
4	1373	10
3	1479	26
4	1761	0
4	1950	0
4	2181	18
4	2161	0
3	2417	0
3	2713	10
4	2895	49
3	2926	0
4	3096	0
3	3691	10
5	3560	26
6	3688	0
5	3702	18
3	4093	26
5	4383	0
5	4399	0
4	4613	18
5	5081	57
4	5070	0
4	5080	0
4	5565	18
5	5401	31
4	5809	0
3	5837	0
4	6130	26
4	9890	18
3	6818	0
4	6536	0
5	6851	26
4	7201	18
4	7168	0
4	7334	18
2	7662	36
5	7668	0
5	7863	0
5	7932	10
4	8315	0
4	8458	0
5	8475	18
4	9157	18
6	8913	0
4	9238	0
3	9698	18
4	9627	18
3	9941	0
5	10109	0
4	9491	26
5	10182	42
3	10801	0
3	10602	18
2	10812	10
4	11316	0
4	11201	0
4	11160	18
4	11759	18
4	11283	0
4	11961	0
4	12265	18
2	12695	0
3	12267	0
4	13360	18
4	13803	0
3	13189	38
6	13105	26
5	13427	18
3	13772	0
3	13529	23
3	13564	0
6	12845	0
5	14305	18
2	13542	29
3	14457	0
3	14359	18
3	16106	26
4	13775	0
4	13535	0
3	15969	37
3	18723	0
3	15621	18
3	16111	18
4	16375	0
5	16807	10
3	16691	0
3	16538	0
3	18457	0
5	18587	32
3	20019	26
4	19511	0
3	15486	0
3	17345	31
4	13654	10
3	21052	0
4	16607	0
6	19741	0
5	18721	18
3	15154	0
3	16943	0
5	16741	18
3	19779	0
4	19328	18
2	13687	59
7	19519	0
5	17920	0
4	20493	0
1	18754	10
5	18588	0
2	25313	0
2	21287	0
7	20530	0
4	19329	0
4	21576	32
2	22095	0
3	19022	0
3	22033	11
4	20058	0
2	21022	0
5	15251	0
6	19838	0
3	17119	0
3	16873	18
4	22309	0
3	19983	0
3	21928	18
3	22123	81
