StartTime;LastResetTime;CurrentTime;ElapsedTime(P);ElapsedTime(C);TargetRate;CallRate(P);CallRate(C);IncomingCall(P);IncomingCall(C);OutgoingCall(P);OutgoingCall(C);TotalCallCreated;CurrentCall;SuccessfulCall(P);SuccessfulCall(C);FailedCall(P);FailedCall(C);FailedCannotSendMessage(P);FailedCannotSendMessage(C);FailedMaxUDPRetrans(P);FailedMaxUDPRetrans(C);FailedTcpConnect(P);FailedTcpConnect(C);FailedTcpClosed(P);FailedTcpClosed(C);FailedUnexpectedMessage(P);FailedUnexpectedMessage(C);FailedCallRejected(P);FailedCallRejected(C);FailedCmdNotSent(P);FailedCmdNotSent(C);FailedRegexpDoesntMatch(P);FailedRegexpDoesntMatch(C);FailedRegexpShouldntMatch(P);FailedRegexpShouldntMatch(C);FailedRegexpHdrNotFound(P);FailedRegexpHdrNotFound(C);FailedOutboundCongestion(P);FailedOutboundCongestion(C);FailedTimeoutOnRecv(P);FailedTimeoutOnRecv(C);FailedTimeoutOnSend(P);FailedTimeoutOnSend(C);OutOfCallMsgs(P);OutOfCallMsgs(C);DeadCallMsgs(P);DeadCallMsgs(C);Retransmissions(P);Retransmissions(C);AutoAnswered(P);AutoAnswered(C);Warnings(P);Warnings(C);FatalErrors(P);FatalErrors(C);WatchdogMajor(P);WatchdogMajor(C);WatchdogMinor(P);WatchdogMinor(C);ResponseTime1(P);ResponseTime1(C);ResponseTime1StDev(P);ResponseTime1StDev(C);CallLength(P);CallLength(C);CallLengthStDev(P);CallLengthStDev(C);ResponseTimeRepartition1;ResponseTimeRepartition1_<10;ResponseTimeRepartition1_<20;ResponseTimeRepartition1_<30;ResponseTimeRepartition1_<40;ResponseTimeRepartition1_<50;ResponseTimeRepartition1_<100;ResponseTimeRepartition1_<150;ResponseTimeRepartition1_<200;ResponseTimeRepartition1_>=200;CallLengthRepartition;CallLengthRepartition_<10;CallLengthRepartition_<50;CallLengthRepartition_<100;CallLengthRepartition_<500;CallLengthRepartition_<1000;CallLengthRepartition_<5000;CallLengthRepartition_<10000;CallLengthRepartition_>=10000;
2015-04-28	20:31:43.934711	1430253103.934711;2015-04-28	20:31:43.934711	1430253103.934711;2015-04-28	20:31:43.937032	1430253103.937032;00:00:00;00:00:00;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;
2015-04-28	20:31:43.934711	1430253103.934711;2015-04-28	20:31:43.937363	1430253103.937363;2015-04-28	20:31:45.937823	1430253105.937823;00:00:02;00:00:02;1000;996.5;995.008;0;0;1993;1993;1993;1993;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:001000;00:00:00:001000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;1991;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;
2015-04-28	20:31:43.934711	1430253103.934711;2015-04-28	20:31:45.937948	1430253105.937948;2015-04-28	20:31:47.940187	1430253107.940187;00:00:02;00:00:04;1000;999.001;997.004;0;0;2000;3993;3993;3993;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:002000;00:00:00:001000;00:00:00:002000;00:00:00:001000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;3969;11;11;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;
2015-04-28	20:31:43.934711	1430253103.934711;2015-04-28	20:31:47.940292	1430253107.940292;2015-04-28	20:31:49.942800	1430253109.942800;00:00:02;00:00:06;1000;997.003;996.838;0;0;1996;5989;5989;3993;1995;1995;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;17;17;0;0;2;2;0;0;0;0;0;0;00:00:00:003000;00:00:00:002000;00:00:00:027000;00:00:00:015000;00:00:04:005000;00:00:04:005000;00:00:00:093000;00:00:00:093000;;5930;40;11;0;2;0;0;0;6;;1;0;0;0;0;1995;0;0;
2015-04-28	20:31:43.934711	1430253103.934711;2015-04-28	20:31:49.942886	1430253109.942886;2015-04-28	20:31:51.943901	1430253111.943901;00:00:02;00:00:08;1000;1000.5;997.753;0;0;2002;7991;7991;3999;1996;3991;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;17;0;0;0;2;0;0;0;0;0;0;00:00:00:001000;00:00:00:002000;00:00:00:000000;00:00:00:013000;00:00:04:005000;00:00:04:005000;00:00:00:002000;00:00:00:066000;;7926;40;11;0;2;0;0;0;6;;1;0;0;0;0;3991;0;0;
2015-04-28	20:31:43.934711	1430253103.934711;2015-04-28	20:31:51.944001	1430253111.944001;2015-04-28	20:31:53.969221	1430253113.969221;00:00:02;00:00:10;1000;998.025;997.807;0;0;2021;10012;10012;4031;1989;5980;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;17;0;0;0;2;0;0;0;0;0;0;00:00:00:001000;00:00:00:002000;00:00:00:000000;00:00:00:012000;00:00:04:006000;00:00:04:005000;00:00:00:027000;00:00:00:056000;;9921;40;11;0;2;0;0;0;6;;1;0;0;0;0;5980;0;0;
2015-04-28	20:31:43.934711	1430253103.934711;2015-04-28	20:31:53.969314	1430253113.969314;2015-04-28	20:31:55.969781	1430253115.969781;00:00:02;00:00:12;1000;997.5;997.673;0;0;1995;12007;12007;3996;2030;8010;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;17;0;0;0;2;0;0;0;0;0;0;00:00:00:001000;00:00:00:002000;00:00:00:001000;00:00:00:011000;00:00:04:005000;00:00:04:005000;00:00:00:002000;00:00:00:048000;;11931;52;11;3;2;0;0;0;6;;1;0;0;0;0;8010;0;0;
2015-04-28	20:31:43.934711	1430253103.934711;2015-04-28	20:31:55.969891	1430253115.969891;2015-04-28	20:31:57.971556	1430253117.971556;00:00:02;00:00:14;1000;997.501;997.649;0;0;1996;14003;14003;4024;1968;9978;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;17;0;0;0;2;0;0;0;0;0;0;00:00:00:001000;00:00:00:002000;00:00:00:000000;00:00:00:010000;00:00:04:005000;00:00:04:005000;00:00:00:001000;00:00:00:043000;;13927;52;11;3;2;0;0;0;6;;1;0;0;0;0;9978;0;0;
2015-04-28	20:31:43.934711	1430253103.934711;2015-04-28	20:31:57.971634	1430253117.971634;2015-04-28	20:31:59.971874	1430253119.971874;00:00:02;00:00:16;1000;982;995.635;0;0;1964;15967;15967;3965;2023;12001;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;17;0;0;0;2;0;0;0;0;0;0;00:00:00:001000;00:00:00:002000;00:00:00:001000;00:00:00:009000;00:00:04:006000;00:00:04:005000;00:00:00:006000;00:00:00:040000;;15887;54;11;3;2;1;0;0;6;;1;0;0;0;0;12001;0;0;
2015-04-28	20:31:43.934711	1430253103.934711;2015-04-28	20:31:59.971963	1430253119.971963;2015-04-28	20:32:01.974093	1430253121.974093;00:00:02;00:00:18;1000;998.002;995.898;0;0;1998;17965;17965;3966;1997;13998;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;17;0;0;0;2;0;0;0;0;0;0;00:00:00:001000;00:00:00:002000;00:00:00:000000;00:00:00:009000;00:00:04:005000;00:00:04:005000;00:00:00:001000;00:00:00:037000;;17886;54;11;3;2;1;0;0;6;;1;0;0;0;0;13998;0;0;
