Date_ms;response_time_ms;rtd_no
10.681;9.581;1
10.773;9.669;1
10.971;8.453;1
11.144;8.631;1
12.071;6.912;1
12.192;9.684;1
12.431;11.322;1
12.533;11.427;1
14.041;8.92;1
14.197;11.682;1
14.66;13.549;1
14.784;9.622;1
15.969;10.799;1
16.132;13.612;1
16.341;11.236;1
16.52;11.412;1
16.637;11.503;1
16.833;11.714;1
17.057;11.92;1
18.064;12.938;1
18.239;13.11;1
18.345;13.206;1
18.486;13.338;1
18.591;13.435;1
18.704;13.553;1
19.018;11.189;1
20.345;12.509;1
20.455;12.617;1
20.708;12.868;1
20.867;13.024;1
21.1;13.252;1
21.904;14.052;1
22.182;14.328;1
22.379;14.522;1
22.594;14.735;1
22.742;13.286;1
23.097;13.634;1
23.991;12.965;1
24.079;13.042;1
24.14;13.086;1
24.247;13.186;1
24.319;13.256;1
24.432;11.32;1
24.569;11.438;1
24.715;9.664;1
24.891;9.833;1
25.569;10.506;1
25.649;10.57;1
25.8;10.709;1
25.884;8.747;1
25.98;8.835;1
26.055;8.904;1
26.157;8.993;1
26.281;9.111;1
26.407;9.167;1
26.609;7.455;1
26.705;7.545;1
26.824;7.661;1
26.918;7.751;1
27.715;8.537;1
27.824;8.627;1
27.91;6.875;1
28.005;6.966;1
28.073;7.017;1
28.192;5.172;1
28.362;5.337;1
28.481;5.442;1
28.551;5.509;1
28.654;5.609;1
28.764;5.717;1
28.897;5.847;1
28.965;5.91;1
29.571;6.513;1
29.678;6.618;1
29.771;4.755;1
29.839;4.819;1
29.93;4.906;1
29.997;4.97;1
30.087;5.057;1
30.158;5.125;1
30.335;5.299;1
30.419;5.381;1
30.57;5.529;1
30.673;5.629;1
30.784;3.756;1
30.903;3.871;1
31.217;4.181;1
31.782;4.744;1
31.884;4.844;1
31.959;4.917;1
32.05;5.007;1
32.117;5.072;1
32.206;5.153;1
32.275;5.22;1
32.365;3.303;1
32.433;3.365;1
32.528;3.458;1
32.608;3.536;1
32.816;3.742;1
32.89;3.814;1
33.629;4.552;1
33.729;4.65;1
33.855;4.769;1
33.923;4.835;1
34.018;2.894;1
34.087;2.955;1
34.179;3.043;1
34.253;3.114;1
34.348;3.205;1
34.421;3.275;1
34.559;3.403;1
34.635;3.447;1
34.824;3.633;1
34.932;3.735;1
35.584;2.536;1
35.726;2.673;1
35.827;2.771;1
35.898;2.838;1
35.995;2.932;1
36.064;2.998;1
36.159;3.089;1
36.271;3.164;1
36.39;3.278;1
36.503;3.387;1
36.639;1.58;1
36.809;1.744;1
37.009;1.94;1
37.556;2.483;1
37.654;2.578;1
37.722;2.643;1
37.813;2.704;1
37.881;2.769;1
