StartTime;LastResetTime;CurrentTime;ElapsedTime(P);ElapsedTime(C);TargetRate;CallRate(P);CallRate(C);IncomingCall(P);IncomingCall(C);OutgoingCall(P);OutgoingCall(C);TotalCallCreated;CurrentCall;SuccessfulCall(P);SuccessfulCall(C);FailedCall(P);FailedCall(C);FailedCannotSendMessage(P);FailedCannotSendMessage(C);FailedMaxUDPRetrans(P);FailedMaxUDPRetrans(C);FailedTcpConnect(P);FailedTcpConnect(C);FailedTcpClosed(P);FailedTcpClosed(C);FailedUnexpectedMessage(P);FailedUnexpectedMessage(C);FailedCallRejected(P);FailedCallRejected(C);FailedCmdNotSent(P);FailedCmdNotSent(C);FailedRegexpDoesntMatch(P);FailedRegexpDoesntMatch(C);FailedRegexpShouldntMatch(P);FailedRegexpShouldntMatch(C);FailedRegexpHdrNotFound(P);FailedRegexpHdrNotFound(C);FailedOutboundCongestion(P);FailedOutboundCongestion(C);FailedTimeoutOnRecv(P);FailedTimeoutOnRecv(C);FailedTimeoutOnSend(P);FailedTimeoutOnSend(C);OutOfCallMsgs(P);OutOfCallMsgs(C);DeadCallMsgs(P);DeadCallMsgs(C);Retransmissions(P);Retransmissions(C);AutoAnswered(P);AutoAnswered(C);Warnings(P);Warnings(C);FatalErrors(P);FatalErrors(C);WatchdogMajor(P);WatchdogMajor(C);WatchdogMinor(P);WatchdogMinor(C);ResponseTime1(P);ResponseTime1(C);ResponseTime1StDev(P);ResponseTime1StDev(C);CallLength(P);CallLength(C);CallLengthStDev(P);CallLengthStDev(C);ResponseTimeRepartition1;ResponseTimeRepartition1_<10;ResponseTimeRepartition1_<20;ResponseTimeRepartition1_<30;ResponseTimeRepartition1_<40;ResponseTimeRepartition1_<50;ResponseTimeRepartition1_<100;ResponseTimeRepartition1_<150;ResponseTimeRepartition1_<200;ResponseTimeRepartition1_>=200;CallLengthRepartition;CallLengthRepartition_<10;CallLengthRepartition_<50;CallLengthRepartition_<100;CallLengthRepartition_<500;CallLengthRepartition_<1000;CallLengthRepartition_<5000;CallLengthRepartition_<10000;CallLengthRepartition_>=10000;
2015-04-28	20:33:37.862375	1430253217.862375;2015-04-28	20:33:37.862375	1430253217.862375;2015-04-28	20:33:37.864561	1430253217.864561;00:00:00;00:00:00;1500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;
2015-04-28	20:33:37.862375	1430253217.862375;2015-04-28	20:33:37.864895	1430253217.864895;2015-04-28	20:33:39.866361	1430253219.866361;00:00:02;00:00:02;1500;1497.75;1496.26;0;0;2997;2997;2997;2995;0;0;2;2;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;4;4;0;0;0;0;0;0;00:00:00:002000;00:00:00:002000;00:00:00:002000;00:00:00:002000;00:00:00:005000;00:00:00:005000;00:00:00:000000;00:00:00:000000;;2926;49;0;0;0;2;0;0;0;;2;0;0;0;0;0;0;0;
2015-04-28	20:33:37.862375	1430253217.862375;2015-04-28	20:33:39.866454	1430253219.866454;2015-04-28	20:33:41.868335	1430253221.868335;00:00:02;00:00:04;1500;1498.25;1496.88;0;0;2998;5995;5995;5993;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;29;29;0;0;0;4;0;0;0;0;0;0;00:00:00:005000;00:00:00:003000;00:00:00:039000;00:00:00:028000;00:00:00:000000;00:00:00:005000;00:00:00:000000;00:00:00:000000;;5925;49;0;0;0;2;0;0;19;;2;0;0;0;0;0;0;0;
2015-04-28	20:33:37.862375	1430253217.862375;2015-04-28	20:33:41.868432	1430253221.868432;2015-04-28	20:33:43.870327	1430253223.870327;00:00:02;00:00:06;1500;1494.25;1495.76;0;0;2990;8985;8985;6005;2978;2978;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;29;0;0;0;4;0;0;0;0;0;0;00:00:00:001000;00:00:00:002000;00:00:00:001000;00:00:00:023000;00:00:04:005000;00:00:04:002000;00:00:00:002000;00:00:00:103000;;8891;70;0;0;0;2;0;0;19;;2;0;0;0;0;2978;0;0;
2015-04-28	20:33:37.862375	1430253217.862375;2015-04-28	20:33:43.870410	1430253223.870410;2015-04-28	20:33:45.871388	1430253225.871388;00:00:02;00:00:08;1500;1499.5;1496.32;0;0;2999;11984;11984;5992;3012;5990;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;29;0;0;0;4;0;0;0;0;0;0;00:00:00:001000;00:00:00:002000;00:00:00:001000;00:00:00:020000;00:00:04:008000;00:00:04:005000;00:00:00:040000;00:00:00:078000;;11882;70;3;0;0;2;0;0;19;;2;0;0;0;0;5990;0;0;
2015-04-28	20:33:37.862375	1430253217.862375;2015-04-28	20:33:45.871508	1430253225.871508;2015-04-28	20:33:47.873256	1430253227.873256;00:00:02;00:00:10;1500;1496.25;1496.3;0;0;2994;14978;14978;6006;2978;8968;2;4;0;0;0;0;0;0;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;29;0;0;4;8;0;0;0;0;0;0;00:00:00:001000;00:00:00:002000;00:00:00:000000;00:00:00:018000;00:00:04:002000;00:00:04:004000;00:00:00:103000;00:00:00:087000;;14866;70;3;0;0;2;0;0;19;;4;0;0;0;0;8968;0;0;
2015-04-28	20:33:37.862375	1430253217.862375;2015-04-28	20:33:47.873334	1430253227.873334;2015-04-28	20:33:49.873462	1430253229.873462;00:00:02;00:00:12;1500;1498.5;1496.54;0;0;2997;17975;17975;5996;3006;11974;1;5;0;0;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;133;162;0;0;2;10;0;0;0;0;0;0;00:00:00:013000;00:00:00:004000;00:00:00:074000;00:00:00:034000;00:00:04:014000;00:00:04:007000;00:00:00:103000;00:00:00:091000;;17779;70;7;0;0;28;0;0;87;;5;0;0;0;0;11974;0;0;
2015-04-28	20:33:37.862375	1430253217.862375;2015-04-28	20:33:49.873544	1430253229.873544;2015-04-28	20:33:51.874322	1430253231.874322;00:00:02;00:00:14;1500;1496;1496.47;0;0;2992;20967;20967;6006;2982;14956;0;5;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;162;0;0;0;10;0;0;0;0;0;0;00:00:00:001000;00:00:00:003000;00:00:00:000000;00:00:00:032000;00:00:04:004000;00:00:04:006000;00:00:00:001000;00:00:00:082000;;20770;70;7;0;0;28;0;0;87;;5;0;0;0;0;14956;0;0;
2015-04-28	20:33:37.862375	1430253217.862375;2015-04-28	20:33:51.874436	1430253231.874436;2015-04-28	20:33:53.876292	1430253233.876292;00:00:02;00:00:16;1500;1493.75;1496.03;0;0;2989;23956;23956;5985;3010;17966;0;5;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;162;0;0;0;10;0;0;0;0;0;0;00:00:00:001000;00:00:00:003000;00:00:00:001000;00:00:00:030000;00:00:04:016000;00:00:04:008000;00:00:00:074000;00:00:00:081000;;23748;85;7;0;0;28;0;0;87;;5;0;0;0;0;17966;0;0;
2015-04-28	20:33:37.862375	1430253217.862375;2015-04-28	20:33:53.876377	1430253233.876377;2015-04-28	20:33:55.877520	1430253235.877520;00:00:02;00:00:18;1500;1490.75;1495.36;0;0;2983;26939;26939;5976;2992;20958;0;5;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;162;0;0;0;10;0;0;0;0;0;0;00:00:00:001000;00:00:00:003000;00:00:00:000000;00:00:00:028000;00:00:04:004000;00:00:04:007000;00:00:00:001000;00:00:00:075000;;26724;85;9;0;0;28;0;0;87;;5;0;0;0;0;20958;0;0;
