StartTime;LastResetTime;CurrentTime;ElapsedTime(P);ElapsedTime(C);TargetRate;CallRate(P);CallRate(C);IncomingCall(P);IncomingCall(C);OutgoingCall(P);OutgoingCall(C);TotalCallCreated;CurrentCall;SuccessfulCall(P);SuccessfulCall(C);FailedCall(P);FailedCall(C);FailedCannotSendMessage(P);FailedCannotSendMessage(C);FailedMaxUDPRetrans(P);FailedMaxUDPRetrans(C);FailedTcpConnect(P);FailedTcpConnect(C);FailedTcpClosed(P);FailedTcpClosed(C);FailedUnexpectedMessage(P);FailedUnexpectedMessage(C);FailedCallRejected(P);FailedCallRejected(C);FailedCmdNotSent(P);FailedCmdNotSent(C);FailedRegexpDoesntMatch(P);FailedRegexpDoesntMatch(C);FailedRegexpShouldntMatch(P);FailedRegexpShouldntMatch(C);FailedRegexpHdrNotFound(P);FailedRegexpHdrNotFound(C);FailedOutboundCongestion(P);FailedOutboundCongestion(C);FailedTimeoutOnRecv(P);FailedTimeoutOnRecv(C);FailedTimeoutOnSend(P);FailedTimeoutOnSend(C);OutOfCallMsgs(P);OutOfCallMsgs(C);DeadCallMsgs(P);DeadCallMsgs(C);Retransmissions(P);Retransmissions(C);AutoAnswered(P);AutoAnswered(C);Warnings(P);Warnings(C);FatalErrors(P);FatalErrors(C);WatchdogMajor(P);WatchdogMajor(C);WatchdogMinor(P);WatchdogMinor(C);ResponseTime1(P);ResponseTime1(C);ResponseTime1StDev(P);ResponseTime1StDev(C);CallLength(P);CallLength(C);CallLengthStDev(P);CallLengthStDev(C);ResponseTimeRepartition1;ResponseTimeRepartition1_<10;ResponseTimeRepartition1_<20;ResponseTimeRepartition1_<30;ResponseTimeRepartition1_<40;ResponseTimeRepartition1_<50;ResponseTimeRepartition1_<100;ResponseTimeRepartition1_<150;ResponseTimeRepartition1_<200;ResponseTimeRepartition1_>=200;CallLengthRepartition;CallLengthRepartition_<10;CallLengthRepartition_<50;CallLengthRepartition_<100;CallLengthRepartition_<500;CallLengthRepartition_<1000;CallLengthRepartition_<5000;CallLengthRepartition_<10000;CallLengthRepartition_>=10000;
2015-04-22	08:29:08.294271	1429691348.294271;2015-04-22	08:29:08.294271	1429691348.294271;2015-04-22	08:29:08.298123	1429691348.298123;00:00:00;00:00:00;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;
2015-04-22	08:29:08.294271	1429691348.294271;2015-04-22	08:29:08.298821	1429691348.298821;2015-04-22	08:29:09.298950	1429691349.298950;00:00:01;00:00:01;10;994;990.04;994;994;0;0;994;994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;991;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;
2015-04-22	08:29:08.294271	1429691348.294271;2015-04-22	08:29:09.299041	1429691349.299041;2015-04-22	08:29:10.300943	1429691350.300943;00:00:01;00:00:02;10;994.006;991.525;995;1989;0;0;1989;1989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;1987;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;
2015-04-22	08:29:08.294271	1429691348.294271;2015-04-22	08:29:10.301035	1429691350.301035;2015-04-22	08:29:11.302950	1429691351.302950;00:00:01;00:00:03;10;997.003;993.019;998;2987;0;0;2987;2987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:001000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;2983;0;3;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;
2015-04-22	08:29:08.294271	1429691348.294271;2015-04-22	08:29:11.303034	1429691351.303034;2015-04-22	08:29:12.305346	1429691352.305346;00:00:01;00:00:04;10;995.01;993.268;997;3984;0;0;3984;3984;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;3979;0;3;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;
2015-04-22	08:29:08.294271	1429691348.294271;2015-04-22	08:29:12.305435	1429691352.305435;2015-04-22	08:29:13.307455	1429691353.307455;00:00:01;00:00:05;10;987.026;992.021;989;4973;0;0;4973;3979;994;994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:04:004000;00:00:04:004000;00:00:00:001000;00:00:00:001000;;4966;2;3;0;0;0;0;0;0;;0;0;0;0;0;994;0;0;
2015-04-22	08:29:08.294271	1429691348.294271;2015-04-22	08:29:13.307580	1429691353.307580;2015-04-22	08:29:14.308876	1429691354.308876;00:00:01;00:00:06;10;1004.99;994.18;1006;5979;0;0;5979;3988;997;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:04:004000;00:00:04:004000;00:00:00:001000;00:00:00:001000;;5970;3;4;0;0;0;0;0;0;;0;0;0;0;0;1991;0;0;
2015-04-22	08:29:08.294271	1429691348.294271;2015-04-22	08:29:14.309009	1429691354.309009;2015-04-22	08:29:15.310675	1429691355.310675;00:00:01;00:00:07;10;994.006;994.014;995;6974;0;0;6974;3985;998;2989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:04:004000;00:00:04:004000;00:00:00:001000;00:00:00:001000;;6966;3;4;0;0;0;0;0;0;;0;0;0;0;0;2989;0;0;
2015-04-22	08:29:08.294271	1429691348.294271;2015-04-22	08:29:15.310761	1429691355.310761;2015-04-22	08:29:16.311192	1429691356.311192;00:00:01;00:00:08;10;997;994.386;997;7971;0;0;7971;3987;995;3984;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:04:004000;00:00:04:004000;00:00:00:001000;00:00:00:001000;;7964;3;4;0;0;0;0;0;0;;0;0;0;0;0;3984;0;0;
2015-04-22	08:29:08.294271	1429691348.294271;2015-04-22	08:29:16.311339	1429691356.311339;2015-04-22	08:29:17.312326	1429691357.312326;00:00:01;00:00:09;10;1000;994.788;1000;8971;0;0;8971;4001;986;4970;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:04:004000;00:00:04:004000;00:00:00:001000;00:00:00:001000;;8962;3;4;0;0;0;0;0;0;;0;0;0;0;0;4970;0;0;
