Date_ms;response_time_ms;rtd_no
13.677;5.357;1
16.377;7.755;1
16.502;7.592;1
16.725;7.63;1
17.721;8.316;1
18.39;9.174;1
19.793;10.212;1
21.136;11.305;1
21.184;11.177;1
21.224;11.024;1
21.262;10.866;1
21.328;10.752;1
21.404;10.613;1
21.491;10.492;1
23.165;11.882;1
23.217;11.543;1
23.254;11.372;1
23.291;11.037;1
23.327;10.572;1
23.372;10.33;1
23.872;10.433;1
24.385;10.012;1
24.488;9.813;1
24.533;9.511;1
25.32;8.764;1
26.626;7.85;1
26.707;7.619;1
26.826;6.898;1
26.868;6.55;1
28.343;7.78;1
29.162;8.158;1
31.779;9.271;1
35.802;10.644;1
35.862;11.29;1
35.904;10.28;1
36.896;9.787;1
36.946;9.621;1
36.986;9.474;1
37.025;9.363;1
37.063;9.207;1
37.126;9.054;1
38.663;9.435;1
39.026;9.065;1
39.07;8.966;1
39.109;8.814;1
39.241;8.721;1
40.932;9.108;1
41.018;8.684;1
41.059;8.397;1
41.096;8.256;1
41.159;8.075;1
41.321;7.844;1
41.842;8.075;1
41.956;7.962;1
41.993;7.816;1
42.55;7.179;1
42.59;7.02;1
42.627;6.688;1
43.633;7.506;1
43.666;7.299;1
43.955;5.847;1
43.982;5.662;1
44.727;6.201;1
45.143;5.804;1
45.17;5.456;1
45.191;5.061;1
46.339;4.719;1
47.939;4.175;1
48.368;4.481;1
48.394;4.571;1
48.51;3.647;1
48.542;3.609;1
48.976;3.973;1
49.002;3.698;1
49.02;3.658;1
49.074;3.998;1
49.753;4.329;1
49.798;4.315;1
49.838;6.879;1
49.859;4.011;1
49.897;3.976;1
51.256;5.258;1
51.38;5.304;1
51.63;5.222;1
51.767;8.671;1
51.809;5.66;1
51.833;5.594;1
51.871;8.597;1
51.891;8.482;1
51.91;8.392;1
51.943;7.82;1
51.967;5.484;1
52.051;7.793;1
52.368;8.025;1
52.692;8.166;1
52.72;8.065;1
52.74;6.181;1
52.786;6.15;1
52.915;6.191;1
52.973;6.178;1
53.771;9.016;1
53.88;8.277;1
54.5;7.55;1
54.594;7.536;1
54.618;7.161;1
54.637;7.485;1
54.655;7.111;1
54.673;7.429;1
54.727;7.113;1
54.749;7.445;1
54.859;7.15;1
55.375;7.587;1
55.402;7.544;1
55.443;7.477;1
55.463;7.419;1
55.481;7.378;1
55.499;7.335;1
55.518;7.278;1
55.595;7.288;1
56.483;7.874;1
56.512;7.834;1
56.531;7.795;1
56.569;7.774;1
56.592;7.736;1
56.61;7.698;1
57.341;8.015;1
57.368;7.978;1
57.778;8.329;1
57.806;8.296;1
57.825;8.258;1
57.862;8.233;1
58.651;8.419;1
58.711;8.33;1
58.751;8.277;1
58.786;8.239;1
58.809;8.159;1
58.829;7.954;1
60.336;8.165;1
60.916;8.673;1
61.008;8.702;1
61.4;9.008;1
61.896;9.361;1
61.923;11.889;1
62.126;11.977;1
62.333;12.022;1
62.676;11.948;1
62.852;12.045;1
62.965;12.029;1
62.995;10.366;1
63.573;12.519;1
63.599;12.457;1
63.618;12.337;1
63.637;12.234;1
63.656;12.134;1
63.752;12.081;1
64.111;10.017;1
64.137;9.951;1
64.283;11.035;1
64.309;10.035;1
64.75;10.412;1
64.985;11.653;1
65.185;10.751;1
65.213;11.806;1
65.254;10.73;1
65.298;11.806;1
65.381;10.47;1
65.693;10.692;1
67;8.847;1
67.028;10.166;1
67.048;8.824;1
67.117;8.79;1
67.143;10.211;1
67.178;10.163;1
67.443;10.335;1
67.804;10.606;1
68.169;9.751;1
68.222;10.953;1
68.25;9.735;1
68.27;9.682;1
68.289;9.05;1
68.655;6.383;1
68.73;6.374;1
68.764;6.822;1
68.799;8.843;1
68.831;6.4;1
68.933;6.916;1
69.19;9.167;1
69.543;9.451;1
70.436;7.56;1
70.478;10.327;1
70.563;10.2;1
70.602;10.089;1
70.934;7.261;1
70.975;7.136;1
71.008;10.066;1
71.049;6;1
71.175;7.195;1
71.28;7.24;1
71.498;10.469;1
71.541;10.404;1
71.756;10.551;1
71.96;10.639;1
71.99;5.672;1
72.011;5.528;1
72.03;5.442;1
72.097;5.392;1
72.165;5.349;1
72.872;5.963;1
73.271;5.665;1
73.316;5.631;1
73.485;5.633;1
73.655;5.728;1
73.857;5.854;1
74.803;11.566;1
74.845;11.48;1
74.88;11.443;1
76.498;5.862;1
77.263;5.466;1
77.967;5.61;1
78.015;5.551;1
78.037;5.433;1
78.055;5.137;1
78.096;5.084;1
78.121;4.994;1
78.832;4.588;1
80.356;5.229;1
80.398;5.118;1
80.484;5.047;1
81.145;5.479;1
81.194;5.262;1
81.872;5.345;1
82.523;5.764;1
82.571;5.753;1
82.613;5.25;1
82.638;5.751;1
82.683;5.222;1
82.726;5.777;1
83.14;5.951;1
83.183;5.659;1
83.206;5.472;1
83.225;5.394;1
83.532;5.242;1
83.576;5.153;1
83.918;5.402;1
83.971;5.236;1
83.992;5.101;1
84.052;4.729;1
84.074;4.84;1
84.093;4.546;1
84.126;4.71;1
84.176;4.446;1
84.26;4.409;1
84.495;3.971;1
84.523;3.893;1
84.542;3.816;1
84.58;3.747;1
84.602;3.656;1
84.621;3.574;1
85.84;3.841;1
86.571;4.253;1
86.89;5.129;1
87.002;4.084;1
87.027;3.997;1
87.068;3.732;1
87.108;3.681;1
87.147;3.301;1
88.258;3.974;1
88.285;3.91;1
89.397;4.082;1
89.461;4.066;1
89.484;3.979;1
89.503;3.884;1
89.556;3.812;1
90.915;4.539;1
90.963;4.492;1
91;4.724;1
91.024;4.409;1
91.121;4.412;1
91.863;4.949;1
92.723;5.436;1
92.791;5.417;1
92.834;5.305;1
92.858;5.255;1
93.071;5.333;1
93.296;5.404;1
93.62;5.317;1
93.646;5.251;1
93.692;5.196;1
93.784;5.208;1
93.896;5.228;1
94.145;5.387;1
94.472;5.556;1
94.52;5.52;1
94.556;5.479;1
94.577;5.441;1
94.639;5.414;1
94.766;5.45;1
95.418;5.746;1
95.75;5.591;1
95.778;5.368;1
95.797;5.326;1
95.843;5.171;1
95.897;5.14;1
96.46;5.245;1
96.506;5.195;1
96.527;5.084;1
96.597;5.052;1
96.618;5.001;1
97.688;5.37;1
97.715;5.265;1
97.734;5.203;1
97.753;4.792;1
97.772;4.556;1
97.836;4.499;1
97.966;4.533;1
98.444;4.637;1
98.472;4.534;1
98.508;4.472;1
98.532;4.346;1
99.294;5.023;1
99.365;5.001;1
100.291;4.74;1
100.319;5.34;1
100.338;4.705;1
100.409;5.346;1
100.459;5.133;1
100.479;4.376;1
102.065;5.845;1
102.112;5.803;1
102.357;5.458;1
102.722;5.721;1
102.862;5.364;1
102.888;4.721;1
104.038;5.789;1
104.303;5.963;1
104.69;5.969;1
104.748;5.93;1
104.789;5.855;1
104.81;5.77;1
104.853;5.234;1
104.873;5.659;1
104.892;5.092;1
104.91;4.927;1
104.928;4.746;1
104.947;4.873;1
105.999;5.279;1
106.026;5.214;1
106.045;5.134;1
106.063;4.548;1
106.56;4.781;1
106.586;4.732;1
106.89;4.641;1
106.915;4.958;1
106.934;4.537;1
106.977;4.467;1
106.998;4.375;1
107.017;4.27;1
107.511;4.512;1
107.538;4.48;1
107.576;4.456;1
107.601;4.418;1
107.619;4.293;1
107.659;3.998;1
107.684;4.282;1
107.703;3.967;1
107.722;3.898;1
107.74;3.807;1
107.78;3.717;1
108.028;3.554;1
108.146;3.56;1
108.83;4.665;1
109.197;3.832;1
109.224;3.608;1
109.288;3.554;1
109.484;3.652;1
109.683;3.775;1
110.318;4.094;1
110.423;4.139;1
110.664;4.282;1
111.092;4.611;1
111.568;4.804;1
112.371;5.543;1
112.529;5.356;1
112.558;5.304;1
112.577;5.232;1
112.625;5.214;1
112.646;4.594;1
112.664;4.494;1
114.038;5.759;1
114.087;5.749;1
114.174;5.24;1
114.234;5.714;1
114.519;5.936;1
114.803;5.78;1
114.916;5.409;1
114.941;5.354;1
114.961;5.253;1
114.979;5.18;1
114.998;5.127;1
115.016;5.046;1
115.097;5.061;1
115.196;5.056;1
115.844;5.3;1
115.871;5.161;1
115.89;4.583;1
115.909;5.091;1
115.947;5.031;1
115.985;4.59;1
116.009;4.893;1
116.047;4.561;1
116.068;4.456;1
116.159;4.449;1
116.514;4.648;1
116.789;4.645;1
116.836;4.564;1
116.945;4.549;1
117.57;4.779;1
117.708;4.243;1
117.734;4.183;1
117.753;4.077;1
117.855;3.931;1
117.911;4.15;1
118.087;4.251;1
118.576;4.256;1
118.62;4.196;1
118.645;4.083;1
118.681;3.992;1
118.72;3.892;1
120.471;4.721;1
120.532;5.105;1
120.559;5.03;1
121.081;4.477;1
121.13;4.457;1
122.077;4.954;1
122.232;4.993;1
122.666;5.268;1
122.995;5.506;1
123.2;5.605;1
123.331;5.353;1
123.357;5.246;1
123.376;5.161;1
123.395;5.08;1
123.431;5.039;1
123.471;4.987;1
124.302;5.12;1
124.332;5.075;1
124.351;4.993;1
124.37;4.932;1
124.406;4.792;1
124.472;4.774;1
125.188;5.289;1
125.216;5.107;1
125.236;4.452;1
