Date_ms;response_time_ms;rtd_no
19.558;4.495;1
26.707;11.137;1
26.769;10.942;1
26.829;10.866;1
28.999;12.817;1
29.103;12.656;1
29.192;12.528;1
29.231;12.387;1
29.297;12.262;1
29.341;12.104;1
29.414;12.008;1
29.492;11.889;1
29.515;11.736;1
29.535;11.569;1
29.556;11.398;1
29.613;11.219;1
32.287;13.677;1
32.347;13.476;1
32.496;11.257;1
32.567;9.489;1
32.601;9.028;1
34.188;7.834;1
34.233;7.696;1
34.272;6.993;1
36.339;8.646;1
36.409;8.557;1
36.472;8.481;1
36.517;8.41;1
36.556;8.223;1
36.624;8.179;1
36.666;8.095;1
36.735;8.044;1
36.774;7.904;1
38.068;7.525;1
38.114;7.43;1
38.152;7.341;1
38.177;7.031;1
38.196;6.923;1
38.226;6.684;1
38.867;7.143;1
38.937;6.279;1
38.98;6.121;1
39.049;6.054;1
39.144;5.952;1
39.215;5.851;1
39.259;5.707;1
39.32;5.656;1
40.31;6.391;1
40.355;6.311;1
40.393;5.778;1
40.431;5.652;1
40.469;5.464;1
41.932;6.603;1
41.996;6.492;1
42.026;6.365;1
42.05;5.985;1
42.088;5.906;1
42.129;4.44;1
44.407;6.563;1
44.577;6.609;1
44.644;5.926;1
46.757;6.784;1
46.804;6.746;1
46.871;6.69;1
46.934;5.995;1
47.021;5.965;1
47.086;5.848;1
47.151;5.769;1
47.21;5.692;1
47.274;5.611;1
49.624;7.822;1
49.692;7.044;1
49.728;6.962;1
49.768;6.877;1
51.605;8.584;1
51.649;8.511;1
51.689;8.435;1
51.846;8.394;1
51.915;6.792;1
51.955;6.669;1
51.992;6.501;1
52.08;6.454;1
52.115;6.372;1
53.165;6.931;1
53.26;6.912;1
53.328;6.776;1
54.907;6.767;1
54.981;6.499;1
55.015;6.369;1
55.05;6.249;1
55.086;6.107;1
55.126;5.911;1
55.161;5.707;1
56.217;5.931;1
56.262;5.841;1
56.302;5.761;1
56.324;5.668;1
56.358;5.585;1
56.395;5.476;1
56.431;5.407;1
56.466;5.243;1
56.5;5.16;1
58.679;5.834;1
58.717;5.72;1
60.412;6.522;1
60.472;6.443;1
60.504;6.194;1
60.543;6.089;1
60.61;6.026;1
60.652;5.877;1
62.973;7.038;1
63.017;6.959;1
63.078;5.693;1
63.139;5.649;1
63.179;5.587;1
63.254;5.541;1
65.174;7.348;1
65.276;7.316;1
65.39;7.309;1
65.448;7.216;1
65.473;7.074;1
65.492;6.936;1
65.511;6.615;1
65.546;6.538;1
65.587;6.392;1
65.625;6.316;1
65.662;6.197;1
65.699;6.062;1
67.684;7.57;1
67.716;7.45;1
67.737;6.407;1
67.807;6.325;1
69.165;6.519;1
69.23;6.441;1
70.58;6.79;1
70.614;6.705;1
70.647;6.59;1
70.675;6.497;1
70.707;6.389;1
70.735;6.294;1
70.798;6.23;1
70.913;6.212;1
70.956;6.133;1
70.99;6.043;1
72.813;6.134;1
72.907;6.052;1
73.002;5.968;1
73.043;5.892;1
73.104;5.781;1
73.146;5.635;1
74.606;6.342;1
74.635;6.219;1
74.654;6.051;1
74.672;5.882;1
74.69;5.713;1
76.73;6.76;1
76.815;6.731;1
76.878;6.651;1
76.917;6.584;1
77.006;6.542;1
79.239;7.314;1
79.282;7.223;1
79.368;7.188;1
79.414;7.13;1
79.479;7.068;1
79.548;7.003;1
79.585;6.901;1
79.651;5.883;1
81.629;7.698;1
81.702;7.629;1
81.744;7.564;1
81.827;7.502;1
81.854;7.405;1
81.876;6.742;1
81.913;6.599;1
81.951;6.409;1
82.036;6.351;1
82.065;6.219;1
82.925;6.651;1
82.994;6.563;1
83.056;6.471;1
83.131;5.508;1
83.197;5.4;1
84.288;6.243;1
84.329;6.149;1
84.364;5.876;1
84.386;5.754;1
84.404;5.591;1
84.422;5.368;1
86.337;6.055;1
86.405;5.995;1
86.445;5.919;1
86.483;5.835;1
86.521;5.721;1
86.586;5.61;1
86.627;5.471;1
86.693;5.387;1
86.792;5.317;1
89.15;6.475;1
89.245;6.436;1
89.287;5.585;1
91.174;7.319;1
91.249;7.266;1
91.348;7.236;1
91.391;6.237;1
91.491;6.127;1
91.579;6.085;1
91.621;6.01;1
91.658;5.914;1
93.871;7.997;1
93.915;7.883;1
93.952;7.762;1
93.991;6.284;1
94.026;6.151;1
96.065;8.064;1
96.129;8.001;1
96.153;7.885;1
96.171;7.493;1
96.195;7.364;1
96.236;7.248;1
96.297;6.639;1
96.331;6.533;1
97.661;7.726;1
97.705;7.6;1
97.733;6.909;1
97.752;6.739;1
98.786;6.437;1
98.851;6;1
98.916;5.881;1
99.014;5.79;1
99.106;5.704;1
99.138;5.585;1
99.201;5.48;1
100.235;5.477;1
100.283;5.314;1
100.325;5.155;1
100.358;4.921;1
100.378;4.818;1
100.397;4.667;1
102.189;5.256;1
102.226;5.121;1
102.255;5.02;1
102.321;4.973;1
102.388;4.921;1
104.661;6.278;1
104.734;6.236;1
104.804;6.138;1
106.636;6.674;1
106.705;6.606;1
106.738;5.8;1
106.795;5.707;1
106.822;5.614;1
106.842;5.456;1
106.86;5.354;1
106.892;5.258;1
109.246;7.473;1
109.293;7.396;1
109.387;7.348;1
109.428;6.381;1
109.5;6.184;1
109.537;6.088;1
109.573;5.966;1
109.663;5.891;1
111.649;7.613;1
111.69;7.35;1
111.726;7.224;1
111.795;6.643;1
111.836;6.512;1
111.875;6.407;1
111.945;6.349;1
112.014;6.276;1
113.64;7.309;1
113.685;7.178;1
113.724;6.027;1
114.774;6.627;1
114.863;6.596;1
114.908;6.506;1
114.95;6.386;1
115.027;6.309;1
115.089;6.191;1
115.114;6.12;1
116.585;6.111;1
116.625;6.014;1
116.713;5.954;1
116.757;5.855;1
116.826;5.728;1
116.867;5.536;1
118.896;6.084;1
118.94;5.883;1
119.067;5.842;1
119.11;5.757;1
119.148;5.679;1
121.195;6.954;1
121.3;6.928;1
121.366;6.856;1
121.443;6.787;1
121.502;5.584;1
123.181;7.121;1
123.224;7.029;1
123.263;6.938;1
123.301;6.846;1
123.455;5.827;1
123.478;5.734;1
125.71;7.851;1
125.756;7.786;1
125.815;7.711;1
125.85;7.618;1
125.894;7.436;1
125.977;7.386;1
126.009;7.234;1
126.046;6.404;1
126.111;6.285;1
127.185;7.146;1
127.228;7.079;1
127.293;6.954;1
127.422;6.947;1
127.532;6.891;1
127.596;6.771;1
127.635;6.604;1
129.595;7.702;1
129.64;7.649;1
129.685;7.606;1
129.745;7.071;1
129.785;6.998;1
129.851;6.944;1
129.934;6.908;1
130.506;6.171;1
130.548;6.056;1
130.586;5.904;1
130.624;5.78;1
130.661;5.644;1
130.699;5.486;1
130.737;5.359;1
130.825;5.323;1
132.634;5.926;1
132.705;5.84;1
132.739;5.726;1
134.642;6.311;1
134.71;6.26;1
134.753;6.171;1
134.848;6.115;1
134.919;6.043;1
134.987;5.998;1
135.079;5.972;1
135.152;5.832;1
135.193;5.749;1
137.372;7.261;1
137.477;7.276;1
137.516;7.173;1
137.55;5.768;1
139.507;7.59;1
139.576;7.564;1
139.664;7.533;1
139.705;7.462;1
139.823;7.473;1
139.848;7.359;1
139.867;6.828;1
139.885;6.713;1
139.904;6.545;1
139.922;6.371;1
139.94;6.238;1
141.194;7.032;1
141.272;6.936;1
141.348;6.867;1
143.436;7.409;1
143.473;7.318;1
143.512;7.228;1
143.578;7.158;1
143.617;7.066;1
143.645;6.97;1
143.684;6.674;1
143.777;6.645;1
143.841;6.595;1
144.512;6.649;1
144.575;6.581;1
144.602;6.309;1
144.636;6.207;1
144.66;5.975;1
144.679;5.767;1
144.698;5.56;1
144.757;5.443;1
146.809;6.318;1
146.874;6.249;1
146.975;6.21;1
147.044;6.1;1
147.108;5.293;1
148.343;5.848;1
148.388;5.725;1
148.427;5.592;1
148.466;5.378;1
148.504;5.247;1
151.148;6.777;1
151.215;5.57;1
151.262;5.5;1
151.304;5.415;1
153.161;7.147;1
153.207;7.068;1
153.279;6.989;1
153.343;6.919;1
153.44;6.827;1
153.51;5.908;1
153.581;5.781;1
155.953;8.035;1
156.018;7.966;1
156.053;7.867;1
156.082;6.506;1
156.146;6.453;1
156.18;6.346;1
157.624;7.669;1
157.714;7.629;1
157.752;7.524;1
157.819;7.458;1
157.887;7.364;1
157.918;7.218;1
157.937;7.066;1
157.955;6.325;1
157.973;6.167;1
158.005;6.041;1
159.009;6.911;1
159.101;6.704;1
159.144;6.597;1
159.182;6.489;1
159.219;6.39;1
159.256;6.274;1
160.363;5.908;1
160.405;5.786;1
160.448;5.672;1
160.491;5.269;1
160.53;5.096;1
160.568;5.001;1
160.607;4.833;1
162.187;5.616;1
162.224;5.517;1
162.264;5.421;1
162.3;5.262;1
162.418;5.157;1
162.486;5.051;1
164.696;6.132;1
164.742;6.051;1
164.807;5.981;1
166.745;6.767;1
166.816;6.715;1
166.9;6.665;1
166.964;5.316;1
167.029;5.243;1
167.068;5.153;1
169.273;7.233;1
169.319;6.241;1
169.42;6.172;1
169.462;6.016;1
169.501;5.891;1
169.532;5.769;1
171.771;7.846;1
171.821;7.736;1
171.878;7.685;1
171.911;7.606;1
171.975;7.486;1
172.01;6.865;1
172.031;6.684;1
172.05;6.574;1
172.067;6.454;1
172.087;6.326;1
172.931;6.898;1
172.965;6.472;1
172.986;5.34;1
173.007;5.204;1
174.116;5.758;1
174.182;5.674;1
174.227;5.566;1
174.268;5.464;1
174.307;5.215;1
176.134;5.635;1
176.201;5.165;1
176.267;5.075;1
176.312;4.922;1
176.351;4.788;1
178.728;5.922;1
178.82;5.322;1
180.613;6.864;1
180.659;6.795;1
180.698;6.705;1
180.736;5.625;1
180.803;5.575;1
180.842;5.499;1
180.88;5.406;1
180.942;5.331;1
181.034;5.301;1
183.217;7.217;1
183.267;5.964;1
183.334;5.87;1
183.401;5.807;1
183.446;5.751;1
183.491;5.68;1
185.436;7.077;1
185.531;6.985;1
185.598;6.581;1
185.695;6.482;1
185.736;6.304;1
185.774;6.193;1
185.84;6.119;1
187.493;7.62;1
187.537;7.507;1
187.577;7.425;1
187.664;7.39;1
188.933;6.968;1
189.01;6.924;1
189.083;6.876;1
189.126;6.778;1
189.163;6.708;1
189.235;6.649;1
189.255;6.52;1
189.274;6.406;1
189.292;6.303;1
190.524;6.21;1
190.569;6.14;1
190.608;6.046;1
190.701;6.004;1
190.79;5.955;1
190.887;5.863;1
190.959;5.709;1
192.619;5.725;1
192.713;5.653;1
192.777;5.595;1
192.819;5.518;1
194.47;6.392;1
194.543;6.322;1
194.584;6.216;1
194.623;6.128;1
194.661;6.057;1
194.749;5.96;1
197.045;7.047;1
197.124;7.008;1
197.199;6.951;1
197.285;6.917;1
197.359;5.569;1
197.398;5.483;1
199.34;7.31;1
199.415;7.261;1
199.484;7.209;1
199.569;7.154;1
199.657;6.244;1
199.697;6.161;1
199.72;6.074;1
199.764;5.988;1
199.83;5.928;1
202.236;6.745;1
202.298;6.683;1
202.331;6.538;1
203.582;7.648;1
203.648;7.604;1
203.671;7.174;1
203.689;7.027;1
203.707;6.864;1
203.724;5.921;1
205.141;6.783;1
205.185;6.689;1
205.225;6.569;1
205.319;6.477;1
205.363;6.319;1
205.432;6.264;1
206.956;6.433;1
206.999;6.136;1
207.037;5.975;1
207.14;5.84;1
207.205;5.69;1
207.247;5.555;1
208.492;5.727;1
208.525;5.572;1
208.558;5.458;1
208.584;5.328;1
208.602;5.137;1
210.416;6.136;1
210.478;6.057;1
210.513;5.917;1
210.541;5.778;1
210.597;5.628;1
212.617;6.337;1
212.679;6.27;1
212.715;6.162;1
212.746;6.047;1
212.826;5.993;1
214.743;6.775;1
214.828;6.746;1
214.865;6.643;1
214.895;6.541;1
214.957;5.803;1
215.022;5.747;1
215.116;5.725;1
215.183;5.613;1
215.279;5.587;1
215.423;5.6;1
217.795;6.797;1
217.866;6.669;1
217.9;6.455;1
217.966;6.409;1
218.006;6.317;1
218.069;6.2;1
219.461;7.431;1
219.505;6.306;1
219.538;6.112;1
219.573;5.952;1
219.724;5.976;1
219.794;5.911;1
220.966;6.806;1
221.009;6.545;1
221.05;6.423;1
222.762;6.219;1
222.836;6.151;1
222.902;6.106;1
223.01;6.086;1
223.087;5.993;1
223.164;5.955;1
223.202;5.757;1
223.232;5.603;1
225.34;6.476;1
225.385;6.37;1
225.445;6.317;1
225.514;6.254;1
227.561;7.131;1
227.605;7.043;1
227.674;6.981;1
227.766;6.957;1
227.829;6.251;1
229.843;7.959;1
229.904;7.889;1
229.929;7.803;1
229.987;7.734;1
230.034;7.643;1
230.093;7.562;1
230.13;7.479;1
231.515;7.287;1
231.557;7.208;1
231.633;7.143;1
231.664;7.017;1
231.684;6.737;1
231.706;6.575;1
231.776;5.866;1
232.793;6.63;1
232.829;6.408;1
232.848;6.271;1
232.867;6.031;1
232.9;5.857;1
232.945;5.742;1
232.982;5.602;1
234.053;5.829;1
234.095;5.617;1
234.135;5.499;1
234.169;5.054;1
234.206;4.899;1
234.241;4.764;1
234.304;4.649;1
236.506;5.776;1
236.58;5.701;1
236.646;5.644;1
236.713;5.517;1
236.806;5.47;1
238.889;6.506;1
238.932;6.414;1
238.972;6.317;1
239.072;5.39;1
239.139;5.336;1
241.233;7.31;1
241.328;6.143;1
241.367;6.061;1
241.406;5.971;1
241.468;5.905;1
241.488;5.798;1
241.506;5.649;1
243.818;7.78;1
243.872;7.675;1
243.91;7.572;1
243.933;6.535;1
243.952;6.4;1
243.982;6.28;1
244.04;6.2;1
245.103;6.832;1
245.148;6.705;1
245.187;6.59;1
245.224;6.459;1
245.346;5.789;1
245.382;5.674;1
245.435;5.59;1
246.464;6.491;1
246.528;6.076;1
246.554;5.952;1
246.577;5.797;1
246.639;5.602;1
248.272;6.052;1
248.319;5.841;1
248.388;5.755;1
248.454;5.594;1
248.495;5.408;1
248.559;5.268;1
248.624;5.134;1
248.697;5.092;1
250.441;5.848;1
250.534;5.79;1
250.577;5.645;1
250.642;4.692;1
252.659;6.578;1
252.734;6.527;1
252.775;6.442;1
252.812;5.423;1
252.941;5.353;1
253.027;5.321;1
253.067;5.22;1
255.178;7.196;1
255.221;7.102;1
255.302;5.684;1
255.406;5.662;1
255.45;5.579;1
257.486;7.491;1
257.557;7.41;1
257.602;7.302;1
257.643;6.574;1
257.675;6.463;1
257.701;6.25;1
257.767;6.184;1
257.825;6.108;1
257.853;5.934;1
258.976;6.756;1
259.022;6.663;1
259.099;6.609;1
259.139;5.544;1
259.201;5.466;1
259.229;5.384;1
260.814;6.696;1
260.911;6.61;1
260.976;6.536;1
261.043;6.435;1
261.106;6.292;1
261.193;6.165;1
261.235;5.303;1
262.101;5.656;1
262.148;5.351;1
262.186;5.188;1
262.222;5.109;1
262.259;4.944;1
264.404;5.988;1
264.484;5.934;1
264.525;5.787;1
264.565;4.738;1
264.657;4.715;1
266.752;6.676;1
266.843;6.642;1
266.885;6.499;1
266.955;6.406;1
267.054;5.2;1
269.435;7.453;1
269.5;6.531;1
269.563;6.387;1
269.6;6.312;1
269.63;6.251;1
269.69;6.226;1
269.753;6.159;1
269.807;6.081;1
269.863;5.973;1
272.042;7.826;1
272.076;6.855;1
272.096;6.701;1
272.132;6.628;1
272.167;6.507;1
272.201;6.413;1
272.237;6.305;1
273.273;7.04;1
273.344;6.956;1
273.39;6.798;1
273.431;5.747;1
273.467;5.612;1
274.109;5.999;1
274.141;5.884;1
274.161;5.74;1
274.196;5.565;1
274.237;5.328;1
274.269;5.195;1
274.288;5.016;1
276.541;5.795;1
276.612;5.718;1
276.684;5.631;1
276.723;5.499;1
276.846;5.423;1
276.934;5.343;1
276.976;5.263;1
278.52;6.622;1
278.626;5.644;1
278.691;5.543;1
278.803;4.951;1
278.846;4.861;1
280.892;5.878;1
280.938;5.806;1
281.03;5.766;1
281.076;5.664;1
281.117;5.585;1
281.24;5.549;1
281.279;5.372;1
283.501;7.438;1
283.544;7.316;1
283.612;7.241;1
283.648;5.965;1
283.669;5.859;1
283.7;5.753;1
285.576;7.503;1
285.62;7.425;1
285.658;7.279;1
285.725;6.307;1
285.785;6.212;1
285.815;6.107;1
285.879;6.021;1
287.117;6.839;1
287.187;6.775;1
287.277;6.696;1
287.421;6.718;1
287.464;5.666;1
287.492;5.575;1
288.596;6.409;1
288.643;6.331;1
288.684;6.011;1
288.85;5.994;1
288.922;5.81;1
288.965;5.704;1
290.551;6.133;1
290.62;5.907;1
290.685;5.763;1
290.777;5.736;1
290.878;5.654;1
290.965;5.555;1
293.158;6.922;1
293.231;6.882;1
293.274;6.786;1
293.337;6.724;1
293.37;6.496;1
295.452;7.367;1
295.515;7.316;1
295.55;7.222;1
295.572;7.123;1
295.591;5.874;1
295.622;5.763;1
295.65;5.669;1
297.958;7.856;1
298;6.209;1
298.069;6.142;1
299.789;7.621;1
299.861;7.551;1
299.928;7.454;1
299.956;7.294;1
299.991;7.084;1
300.054;6.282;1
300.086;6.229;1
301.362;7.127;1
301.406;7.009;1
301.47;6.917;1
301.503;6.689;1
301.541;6.525;1
301.575;6.332;1
303.123;6.803;1
303.173;6.729;1
303.2;6.302;1
303.268;6.055;1
303.333;5.902;1
303.383;5.767;1
303.405;5.627;1
304.253;5.765;1
304.301;5.683;1
304.342;5.331;1
304.382;5.159;1
304.422;4.976;1
304.46;4.861;1
306.217;5.545;1
306.254;5.425;1
306.286;5.287;1
306.351;5.235;1
308.493;6.216;1
308.589;6.183;1
308.63;6.068;1
308.669;5.901;1
308.735;5.802;1
311.055;7.058;1
311.153;7.038;1
311.216;5.994;1
311.276;5.892;1
311.311;5.81;1
311.355;5.735;1
311.387;5.624;1
311.42;5.501;1
313.591;7.503;1
313.663;6.825;1
313.734;6.712;1
313.822;6.582;1
313.859;6.498;1
313.889;6.383;1
313.908;6.256;1
313.928;6.085;1
315.515;7.349;1
315.557;6.216;1
315.624;6.1;1
315.689;6.041;1
315.715;5.95;1
315.734;5.827;1
316.288;6.227;1
316.317;6.102;1
316.35;5.988;1
316.389;5.8;1
316.427;5.625;1
318.601;6.383;1
318.644;6.289;1
318.711;6.055;1
318.751;5.903;1
318.819;5.579;1
318.913;5.534;1
321.042;6.282;1
321.085;6.084;1
321.124;5.992;1
321.212;5.961;1
323.313;7.285;1
323.359;7.197;1
323.405;6.341;1
323.447;6.23;1
323.485;6.119;1
323.525;6.033;1
323.592;5.977;1
323.663;5.881;1
325.008;6.896;1
325.083;6.823;1
325.186;5.461;1
325.28;5.397;1
325.317;5.322;1
327.216;7.096;1
327.255;6.991;1
327.285;6.843;1
327.373;6.744;1
327.44;6.58;1
327.478;5.79;1
328.484;6.409;1
328.53;6.324;1
328.596;6.265;1
328.635;6.153;1
328.698;6.019;1
328.738;5.775;1
328.777;5.646;1
330.844;6.653;1
330.914;6.611;1
331.003;6.57;1
331.071;6.503;1
331.115;6.283;1
331.176;5.262;1
332.324;6.286;1
332.369;5.964;1
332.478;5.926;1
332.516;5.813;1
332.55;5.725;1
332.578;5.52;1
332.613;4.657;1
334.806;6.725;1
334.85;6.646;1
334.947;6.622;1
335.031;5.321;1
335.071;5.222;1
337.133;7.04;1
337.209;6.983;1
337.291;6.907;1
337.32;6.742;1
337.354;5.724;1
337.414;5.625;1
337.471;5.559;1
339.187;7.004;1
339.258;5.809;1
339.302;5.728;1
339.412;5.719;1
339.474;5.655;1
339.502;5.534;1
341.524;7.106;1
341.571;7.031;1
341.643;6.988;1
341.727;6.066;1
341.758;5.933;1
341.814;5.876;1
342.759;6.692;1
342.825;6.62;1
342.865;6.507;1
342.904;6.386;1
342.942;6.233;1
343.026;6.036;1
344.748;6.744;1
344.78;6.535;1
344.799;6.414;1
344.819;6.268;1
344.876;6.097;1
344.943;5.913;1
346.385;6.09;1
346.443;6.031;1
346.477;5.922;1
346.503;5.762;1
346.535;5.601;1
346.6;5.43;1
346.714;5.367;1
348.925;6.613;1
348.995;6.429;1
349.06;5.452;1
349.16;5.435;1
349.198;5.318;1
351.364;7.362;1
351.41;7.269;1
351.476;7.194;1
351.517;7.077;1
351.557;6.963;1
351.645;6.094;1
351.706;6.019;1
351.734;5.911;1
351.848;5.91;1
353.902;6.304;1
353.939;6.176;1
353.979;6.088;1
355.581;7.427;1
355.65;7.335;1
355.718;7.26;1
355.841;7.134;1
355.907;6.252;1
355.935;6.165;1
355.997;6.095;1
356.78;6.636;1
356.861;6.559;1
356.936;6.455;1
357.044;6.379;1
357.088;6.163;1
357.151;5.984;1
359.255;6.802;1
359.295;6.703;1
359.373;6.321;1
359.403;6.17;1
359.439;6.045;1
359.479;5.914;1
359.518;5.791;1
360.482;5.962;1
360.528;5.829;1
360.591;5.681;1
360.614;5.525;1
360.637;5.427;1
360.703;5.284;1
362.728;6.232;1
362.798;6.171;1
362.834;5.176;1
362.872;5.095;1
362.909;4.999;1
364.647;6.475;1
364.693;6.338;1
364.808;6.324;1
364.886;6.228;1
364.93;6.084;1
364.968;5.879;1
367.45;7.238;1
367.561;7.218;1
367.623;6.263;1
367.661;6.174;1
367.717;6.1;1
367.762;6.016;1
367.8;5.927;1
369.603;7.235;1
369.678;7.141;1
369.721;6.435;1
369.779;6.34;1
369.807;6.238;1
369.872;6.177;1
369.937;6.078;1
371.098;5.453;1
371.196;5.42;1
371.226;5.322;1
372.689;6.515;1
372.763;6.438;1
372.803;5.808;1
372.871;5.67;1
374.884;6.679;1
374.928;6.459;1
374.968;6.132;1
375.067;6.014;1
375.11;5.863;1
375.181;5.764;1
377.17;6.577;1
377.248;6.505;1
377.286;6.426;1
377.353;6.374;1
379.241;7.369;1
379.311;7.334;1
379.368;7.306;1
379.408;7.238;1
379.5;7.208;1
379.535;7.068;1
379.568;5.891;1
379.588;5.78;1
379.619;5.692;1
381.346;7.108;1
381.417;7.019;1
381.484;6.953;1
381.526;5.681;1
381.565;5.618;1
382.901;6.824;1
382.969;6.766;1
383.013;6.679;1
383.053;6.555;1
383.091;6.356;1
383.169;6.24;1
383.217;5.466;1
383.245;5.366;1
384.156;5.735;1
384.196;5.623;1
384.228;5.479;1
384.271;5.359;1
384.31;5.284;1
386.487;6.247;1
386.526;6.151;1
386.556;6.038;1
386.622;5.937;1
386.663;5.704;1
386.744;5.615;1
388.816;6.734;1
388.862;6.656;1
388.943;6.611;1
388.985;6.526;1
389.024;6.398;1
389.172;5.275;1
391.179;7.148;1
391.225;5.952;1
391.317;5.956;1
391.4;5.957;1
391.431;5.866;1
391.495;5.807;1
393.316;7.143;1
393.387;7.058;1
393.426;6.088;1
393.494;6.023;1
393.522;5.917;1
393.541;5.815;1
393.559;5.696;1
394.949;6.461;1
395.051;6.414;1
395.118;5.436;1
395.188;5.365;1
395.255;5.319;1
396.28;6.21;1
396.33;6.134;1
396.374;5.883;1
396.414;5.762;1
396.484;5.668;1
396.522;5.585;1
396.611;4.644;1
398.185;5.706;1
398.231;5.627;1
398.358;5.534;1
398.426;5.481;1
398.49;5.415;1
401.158;7.022;1
401.24;6.979;1
401.282;6.898;1
401.311;6.789;1
401.371;6.662;1
401.438;5.546;1
403.697;7.673;1
403.739;7.599;1
403.834;6.488;1
403.874;6.365;1
403.934;6.303;1
403.97;6.214;1
404.001;6.111;1
405.898;6.373;1
405.941;6.286;1
405.982;6.166;1
407.87;7.928;1
407.951;7.588;1
407.993;7.471;1
408.059;7.331;1
408.083;7.101;1
408.101;6.228;1
408.12;6.119;1
409.475;7.351;1
409.518;6.954;1
409.559;6.812;1
409.596;6.598;1
409.635;6.44;1
409.675;6.163;1
410.963;6.469;1
411.008;6.391;1
411.101;6.302;1
411.164;5.896;1
411.208;5.789;1
411.27;5.706;1
411.335;5.63;1
412.14;5.75;1
412.178;5.667;1
412.211;5.133;1
412.248;4.933;1
412.287;4.804;1
412.319;4.675;1
414.119;5.366;1
414.161;5.265;1
414.201;5.014;1
414.242;4.875;1
416.284;5.894;1
416.355;5.83;1
416.421;5.753;1
416.462;5.62;1
416.549;4.662;1
418.767;6.752;1
418.867;5.745;1
418.909;5.661;1
418.996;5.63;1
419.062;5.576;1
419.156;5.53;1
419.223;5.443;1
419.313;5.382;1
421.59;6.969;1
421.679;6.831;1
421.718;6.658;1
421.752;6.542;1
421.808;6.372;1
421.843;6.284;1
421.899;6.25;1
421.921;6.103;1
423.664;7.512;1
423.706;6.531;1
423.805;6.451;1
423.851;6.341;1
423.937;6.285;1
423.97;6.202;1
423.99;6.109;1
425.255;7.192;1
425.353;7.133;1
425.42;7.056;1
425.462;6.908;1
425.494;5.587;1
425.562;5.543;1
426.849;6.569;1
426.951;6.384;1
427.041;6.269;1
427.081;6.028;1
427.143;5.912;1
427.2;5.782;1
428.902;6.244;1
428.973;6.148;1
429.014;6.024;1
429.085;5.913;1
429.121;5.791;1
429.159;5.648;1
430.71;6.213;1
430.779;6.167;1
430.875;6.041;1
430.972;5.927;1
433.101;7.053;1
433.17;6.983;1
433.211;6.911;1
433.251;6.807;1
433.313;6.695;1
435.488;7.537;1
435.552;7.462;1
435.613;7.405;1
435.658;7.309;1
435.722;7.255;1
435.808;7.221;1
435.874;7.139;1
435.906;6.193;1
435.928;6.09;1
435.946;5.985;1
437.913;7.677;1
437.987;7.62;1
438.03;7.503;1
438.066;6.351;1
438.101;6.203;1
438.742;6.723;1
438.78;6.638;1
438.856;6.585;1
438.923;6.49;1
438.966;6.316;1
439.005;6.102;1
439.162;5.372;1
439.209;5.297;1
440.222;6.187;1
440.258;5.817;1
440.295;5.71;1
440.334;5.507;1
440.371;5.288;1
