StartTime;LastResetTime;CurrentTime;ElapsedTime(P);ElapsedTime(C);TargetRate;CallRate(P);CallRate(C);IncomingCall(P);IncomingCall(C);OutgoingCall(P);OutgoingCall(C);TotalCallCreated;CurrentCall;SuccessfulCall(P);SuccessfulCall(C);FailedCall(P);FailedCall(C);FailedCannotSendMessage(P);FailedCannotSendMessage(C);FailedMaxUDPRetrans(P);FailedMaxUDPRetrans(C);FailedTcpConnect(P);FailedTcpConnect(C);FailedTcpClosed(P);FailedTcpClosed(C);FailedUnexpectedMessage(P);FailedUnexpectedMessage(C);FailedCallRejected(P);FailedCallRejected(C);FailedCmdNotSent(P);FailedCmdNotSent(C);FailedRegexpDoesntMatch(P);FailedRegexpDoesntMatch(C);FailedRegexpShouldntMatch(P);FailedRegexpShouldntMatch(C);FailedRegexpHdrNotFound(P);FailedRegexpHdrNotFound(C);FailedOutboundCongestion(P);FailedOutboundCongestion(C);FailedTimeoutOnRecv(P);FailedTimeoutOnRecv(C);FailedTimeoutOnSend(P);FailedTimeoutOnSend(C);OutOfCallMsgs(P);OutOfCallMsgs(C);DeadCallMsgs(P);DeadCallMsgs(C);Retransmissions(P);Retransmissions(C);AutoAnswered(P);AutoAnswered(C);Warnings(P);Warnings(C);FatalErrors(P);FatalErrors(C);WatchdogMajor(P);WatchdogMajor(C);WatchdogMinor(P);WatchdogMinor(C);ResponseTime1(P);ResponseTime1(C);ResponseTime1StDev(P);ResponseTime1StDev(C);CallLength(P);CallLength(C);CallLengthStDev(P);CallLengthStDev(C);ResponseTimeRepartition1;ResponseTimeRepartition1_<10;ResponseTimeRepartition1_<20;ResponseTimeRepartition1_<30;ResponseTimeRepartition1_<40;ResponseTimeRepartition1_<50;ResponseTimeRepartition1_<100;ResponseTimeRepartition1_<150;ResponseTimeRepartition1_<200;ResponseTimeRepartition1_>=200;CallLengthRepartition;CallLengthRepartition_<10;CallLengthRepartition_<50;CallLengthRepartition_<100;CallLengthRepartition_<500;CallLengthRepartition_<1000;CallLengthRepartition_<5000;CallLengthRepartition_<10000;CallLengthRepartition_>=10000;
2015-04-22	08:41:15.741937	1429692075.741937;2015-04-22	08:41:15.741937	1429692075.741937;2015-04-22	08:41:15.743829	1429692075.743829;00:00:00;00:00:00;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;
2015-04-22	08:41:15.741937	1429692075.741937;2015-04-22	08:41:15.744422	1429692075.744422;2015-04-22	08:41:16.745726	1429692076.745726;00:00:01;00:00:01;10;6465.53;6452.64;6472;6472;0;0;6472;6472;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96;96;0;0;0;0;0;0;0;0;0;0;00:00:00:004000;00:00:00:004000;00:00:00:001000;00:00:00:001000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;4519;60;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;
2015-04-22	08:41:15.741937	1429692075.741937;2015-04-22	08:41:16.745794	1429692076.745794;2015-04-22	08:41:17.747696	1429692077.747696;00:00:01;00:00:02;10;6262.74;6354.61;6269;12741;0;0;12741;12741;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;940;1036;0;0;0;0;0;0;0;0;0;0;00:00:00:004000;00:00:00:004000;00:00:00:000000;00:00:00:001000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;8401;60;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;
2015-04-22	08:41:15.741937	1429692075.741937;2015-04-22	08:41:17.747785	1429692077.747785;2015-04-22	08:41:18.749698	1429692078.749698;00:00:01;00:00:03;10;6436.56;6379.78;6443;19184;0;0;19184;19184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2210;3246;0;0;0;0;0;0;0;0;0;0;00:00:00:005000;00:00:00:004000;00:00:00:008000;00:00:00:004000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;11916;181;0;0;0;0;0;0;1;;0;0;0;0;0;0;0;0;
2015-04-22	08:41:15.741937	1429692075.741937;2015-04-22	08:41:18.749779	1429692078.749779;2015-04-22	08:41:19.751744	1429692079.751744;00:00:01;00:00:04;10;6502.5;6408.83;6509;25693;0;0;25693;25692;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3310;6556;0;0;1;1;0;0;0;0;0;0;00:00:00:006000;00:00:00:005000;00:00:00:021000;00:00:00:010000;00:00:00:502000;00:00:00:502000;2562047788015:12:55:808000;2562047788015:12:55:808000;;15017;247;0;0;0;0;0;0;7;;0;0;0;0;1;0;0;0;
2015-04-22	08:41:15.741937	1429692075.741937;2015-04-22	08:41:19.751869	1429692079.751869;2015-04-22	08:41:20.753716	1429692080.753716;00:00:01;00:00:05;10;6345.65;6394.93;6352;32045;0;0;32045;26774;5261;5261;9;10;0;0;0;0;0;0;0;0;9;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;5111;11667;0;0;17;18;0;0;0;0;0;0;00:00:00:012000;00:00:00:006000;00:00:00:034000;00:00:00:016000;00:00:04:028000;00:00:04:027000;00:00:00:183000;00:00:00:189000;;16566;973;290;13;2;1;0;0;19;;0;0;0;3;7;5261;0;0;
2015-04-22	08:41:15.741937	1429692075.741937;2015-04-22	08:41:20.753836	1429692080.753836;2015-04-22	08:41:21.754881	1429692081.754881;00:00:01;00:00:06;10;6496.5;6411.84;6503;38548;0;0;38548;28859;4392;9653;26;36;0;0;0;0;0;0;0;0;26;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;13;6244;17911;0;0;31;49;0;0;0;0;0;0;00:00:00:023000;00:00:00:008000;00:00:00:074000;00:00:00:031000;00:00:04:121000;00:00:04:070000;00:00:00:375000;00:00:00:293000;;17745;1904;777;21;7;1;0;0;78;;0;0;0;20;16;9612;41;0;
2015-04-22	08:41:15.741937	1429692075.741937;2015-04-22	08:41:21.754977	1429692081.754977;2015-04-22	08:41:22.756841	1429692082.756841;00:00:01;00:00:07;10;6402.6;6409.61;6409;44957;0;0;44957;31258;4002;13655;8;44;0;0;0;0;0;0;0;0;8;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;24;7012;24923;0;0;19;68;0;0;0;0;0;0;00:00:00:021000;00:00:00:010000;00:00:00:070000;00:00:00:038000;00:00:04:251000;00:00:04:123000;00:00:00:445000;00:00:00:354000;;18167;3483;1261;21;7;1;0;0;112;;0;0;0;28;16;13328;327;0;
2015-04-22	08:41:15.741937	1429692075.741937;2015-04-22	08:41:22.756921	1429692082.756921;2015-04-22	08:41:23.758722	1429692083.758722;00:00:01;00:00:08;10;6921.08;6472.68;6928;51885;0;0;51885;34446;3730;17385;10;54;0;0;0;0;0;0;0;0;10;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;34;7718;32641;0;0;20;88;0;0;0;0;0;0;00:00:00:026000;00:00:00:011000;00:00:00:066000;00:00:00:041000;00:00:04:334000;00:00:04:168000;00:00:00:570000;00:00:00:419000;;18402;4399;2302;26;11;1;0;0;151;;0;0;0;29;25;16581;804;0;
2015-04-22	08:41:15.741937	1429692075.741937;2015-04-22	08:41:23.758785	1429692083.758785;2015-04-22	08:41:24.759763	1429692084.759763;00:00:01;00:00:09;10;6730;6500.5;6730;58615;0;0;58615;37585;3486;20871;105;159;0;0;0;0;0;0;0;0;105;159;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;63;9660;42301;0;0;134;222;0;0;0;0;0;0;00:00:00:080000;00:00:00:017000;00:00:00:168000;00:00:00:068000;00:00:04:364000;00:00:04:201000;00:00:00:974000;00:00:00:559000;;18764;5460;3152;27;17;1;0;0;476;;0;0;0;79;78;19485;1388;0;
