Date_ms;response_time_ms;rtd_no
107.641;5.197;1
205.383;3.445;1
306.294;3.696;1
405.313;2.693;1
506.188;3.31;1
605.496;3.403;1
708.918;6.722;1
708.988;6.787;1
709.223;7.02;1
709.291;7.081;1
709.443;7.231;1
709.537;7.319;1
709.667;7.446;1
709.727;7.503;1
709.885;7.655;1
709.992;7.759;1
710.125;7.886;1
710.192;7.951;1
710.376;8.132;1
710.453;8.193;1
710.558;8.295;1
710.628;8.357;1
710.748;8.475;1
710.822;8.546;1
710.952;8.67;1
711.047;8.763;1
711.236;8.946;1
711.352;9.059;1
711.518;9.22;1
711.593;9.292;1
711.713;9.409;1
711.787;9.48;1
711.879;9.569;1
711.978;9.655;1
712.145;9.819;1
712.251;9.922;1
712.428;10.093;1
712.503;10.166;1
712.639;10.299;1
712.733;10.389;1
712.858;10.511;1
712.929;10.579;1
713.057;10.705;1
713.198;10.843;1
713.314;10.956;1
713.395;11.031;1
713.499;11.132;1
713.57;11.2;1
713.696;11.317;1
714.102;11.72;1
714.248;11.861;1
714.622;12.232;1
714.794;12.401;1
714.879;12.48;1
715.073;12.671;1
715.255;12.848;1
715.425;13.015;1
715.523;13.11;1
715.674;13.255;1
715.788;13.366;1
715.933;13.506;1
716.013;13.583;1
716.127;13.694;1
716.687;14.248;1
716.81;14.368;1
717.014;14.566;1
717.428;14.978;1
717.489;15.033;1
717.637;15.148;1
717.699;15.205;1
718.126;10.809;1
718.239;10.917;1
718.352;11.027;1
718.413;11.082;1
718.518;11.184;1
718.578;9.46;1
718.72;9.597;1
718.797;7.777;1
718.915;7.891;1
719.687;6.657;1
719.861;6.827;1
720.07;5.044;1
720.184;5.132;1
720.709;3.61;1
720.822;3.712;1
721.836;2.18;1
722;2.34;1
723.334;1.537;1
723.539;1.737;1
724.875;1.624;1
724.997;1.741;1
727.641;2.599;1
727.815;2.768;1
729.172;1.554;1
729.342;1.72;1
730.652;1.503;1
730.91;1.757;1
735.194;3.017;1
735.346;3.165;1
735.464;3.28;1
736.596;1.896;1
736.772;2.068;1
738.147;1.576;1
738.319;1.743;1
739.647;1.449;1
739.727;1.524;1
743.731;2.72;1
743.806;2.791;1
745.179;2.877;1
745.333;3.027;1
746.751;1.61;1
746.833;1.687;1
746.956;1.807;1
750.832;2.622;1
751.079;2.864;1
751.188;2.969;1
752.328;1.528;1
752.472;1.667;1
753.834;1.533;1
753.963;1.656;1
756.416;2.364;1
