Date_ms;response_time_ms;rtd_no
14.922;6.582;1
15.324;13.682;1
15.539;7.21;1
15.62;11.334;1
15.727;8.879;1
15.79;7.453;1
15.892;11.595;1
15.951;5.219;1
16.098;5.354;1
16.191;9.339;1
16.33;12.047;1
16.387;5.64;1
16.489;5.731;1
16.567;14.916;1
16.671;13.684;1
16.729;9.872;1
17.161;14.171;1
17.344;10.484;1
17.723;13.42;1
17.804;9.479;1
18.002;4.873;1
18.081;4.936;1
18.24;5.092;1
18.333;5.179;1
18.439;5.282;1
18.664;5.505;1
18.99;3.968;1
19.299;4.274;1
19.406;4.372;1
19.465;4.428;1
20.834;3.713;1
20.946;3.814;1
21.25;4.115;1
21.331;4.193;1
21.683;2.648;1
21.79;2.744;1
21.918;2.869;1
21.977;2.925;1
23.304;2.25;1
23.504;2.445;1
23.737;2.655;1
23.814;2.724;1
25.223;1.994;1
25.433;2.198;1
25.539;2.3;1
25.597;2.355;1
27.27;2.086;1
27.567;2.378;1
27.724;2.532;1
27.784;2.589;1
29.286;1.961;1
29.581;2.252;1
29.694;2.361;1
29.752;2.416;1
31.234;2.194;1
31.442;2.398;1
31.549;2.501;1
31.656;2.605;1
33.06;1.864;1
33.236;2.035;1
33.343;2.139;1
33.419;2.212;1
35.189;2.173;1
35.355;2.334;1
35.461;2.429;1
35.528;2.493;1
37.198;2.045;1
37.375;2.218;1
37.484;2.324;1
37.542;2.38;1
39.503;2.359;1
39.719;2.571;1
39.873;2.715;1
39.945;2.784;1
41.623;2.159;1
41.683;2.215;1
41.843;2.373;1
41.92;2.44;1
43.508;2.378;1
43.575;2.441;1
43.748;2.603;1
43.807;2.659;1
44.706;1.554;1
45.254;2.097;1
45.498;2.338;1
45.566;2.396;1
47.117;1.905;1
47.3;2.084;1
47.438;2.219;1
47.496;2.274;1
48.727;1.685;1
48.825;1.748;1
49.131;2.042;1
49.335;2.243;1
50.874;1.783;1
50.991;1.896;1
51.262;2.164;1
51.325;2.224;1
52.729;1.67;1
52.825;1.762;1
53.189;2.116;1
53.524;2.448;1
55.148;1.996;1
55.353;2.197;1
55.491;2.332;1
55.551;2.389;1
56.849;1.739;1
57.141;2.027;1
57.348;2.226;1
57.42;2.295;1
59.144;2.044;1
59.39;2.286;1
59.509;2.402;1
59.567;2.451;1
60.839;1.735;1
61.201;2.093;1
61.407;2.289;1
61.479;2.358;1
63.095;1.935;1
63.32;2.156;1
63.459;2.285;1
63.518;2.34;1
64.949;1.893;1
65.086;2.026;1
65.293;2.23;1
65.365;2.299;1
66.743;1.697;1
67.569;2.519;1
67.814;2.755;1
67.885;2.823;1
69.252;1.986;1
69.474;2.204;1
69.619;2.346;1
69.678;2.402;1
70.98;1.769;1
71.521;2.306;1
71.658;2.432;1
71.785;2.555;1
73.111;2.082;1
73.293;2.26;1
73.644;2.607;1
73.721;2.681;1
74.992;1.924;1
75.353;2.28;1
75.496;2.412;1
75.568;2.481;1
76.581;1.539;1
76.681;1.635;1
76.837;1.787;1
77.162;2.109;1
78.731;1.619;1
78.811;1.694;1
79.141;2.021;1
79.316;2.194;1
80.558;1.456;1
80.973;1.859;1
81.258;2.152;1
81.327;2.209;1
82.484;1.395;1
82.578;1.484;1
82.729;1.632;1
82.838;1.738;1
86.701;2.626;1
86.918;2.831;1
87.078;2.987;1
87.172;3.078;1
87.279;3.182;1
87.338;3.238;1
88.29;1.623;1
88.589;1.918;1
88.699;2.026;1
88.758;2.082;1
89.906;1.785;1
90.01;1.886;1
90.298;2.17;1
90.372;2.242;1
91.409;1.293;1
91.511;1.391;1
91.696;1.573;1
91.787;1.66;1
95.679;2.633;1
96.081;3.031;1
96.197;3.144;1
96.338;3.282;1
96.54;3.481;1
96.598;3.529;1
97.429;1.788;1
97.656;2.011;1
97.764;2.116;1
97.823;2.172;1
99.167;1.774;1
99.352;1.954;1
99.486;2.085;1
99.557;2.153;1
101.145;2.062;1
101.318;2.209;1
101.469;2.356;1
101.528;2.412;1
102.842;1.734;1
103.232;2.12;1
103.486;2.371;1
103.562;2.444;1
105.01;1.696;1
105.247;1.929;1
105.358;2.036;1
105.428;2.103;1
106.727;1.667;1
107.098;2.033;1
107.363;2.288;1
107.485;2.407;1
108.899;1.701;1
109.234;2.031;1
109.345;2.139;1
109.414;2.204;1
110.789;1.733;1
111.137;2.076;1
111.346;2.274;1
111.417;2.342;1
112.636;1.536;1
112.71;1.605;1
113.075;1.968;1
113.242;2.132;1
114.809;1.802;1
114.915;1.904;1
115.061;2.047;1
115.312;2.295;1
116.759;1.738;1
116.838;1.813;1
117.003;1.97;1
117.226;2.19;1
118.426;1.377;1
118.52;1.466;1
118.718;1.661;1
118.794;1.734;1
122.964;2.929;1
123.035;2.988;1
123.195;3.144;1
123.356;3.303;1
123.461;3.404;1
123.52;3.461;1
124.596;1.969;1
124.967;2.337;1
125.082;2.449;1
