StartTime;LastResetTime;CurrentTime;ElapsedTime(P);ElapsedTime(C);TargetRate;CallRate(P);CallRate(C);IncomingCall(P);IncomingCall(C);OutgoingCall(P);OutgoingCall(C);TotalCallCreated;CurrentCall;SuccessfulCall(P);SuccessfulCall(C);FailedCall(P);FailedCall(C);FailedCannotSendMessage(P);FailedCannotSendMessage(C);FailedMaxUDPRetrans(P);FailedMaxUDPRetrans(C);FailedTcpConnect(P);FailedTcpConnect(C);FailedTcpClosed(P);FailedTcpClosed(C);FailedUnexpectedMessage(P);FailedUnexpectedMessage(C);FailedCallRejected(P);FailedCallRejected(C);FailedCmdNotSent(P);FailedCmdNotSent(C);FailedRegexpDoesntMatch(P);FailedRegexpDoesntMatch(C);FailedRegexpShouldntMatch(P);FailedRegexpShouldntMatch(C);FailedRegexpHdrNotFound(P);FailedRegexpHdrNotFound(C);FailedOutboundCongestion(P);FailedOutboundCongestion(C);FailedTimeoutOnRecv(P);FailedTimeoutOnRecv(C);FailedTimeoutOnSend(P);FailedTimeoutOnSend(C);OutOfCallMsgs(P);OutOfCallMsgs(C);DeadCallMsgs(P);DeadCallMsgs(C);Retransmissions(P);Retransmissions(C);AutoAnswered(P);AutoAnswered(C);Warnings(P);Warnings(C);FatalErrors(P);FatalErrors(C);WatchdogMajor(P);WatchdogMajor(C);WatchdogMinor(P);WatchdogMinor(C);ResponseTime1(P);ResponseTime1(C);ResponseTime1StDev(P);ResponseTime1StDev(C);CallLength(P);CallLength(C);CallLengthStDev(P);CallLengthStDev(C);ResponseTimeRepartition1;ResponseTimeRepartition1_<10;ResponseTimeRepartition1_<20;ResponseTimeRepartition1_<30;ResponseTimeRepartition1_<40;ResponseTimeRepartition1_<50;ResponseTimeRepartition1_<100;ResponseTimeRepartition1_<150;ResponseTimeRepartition1_<200;ResponseTimeRepartition1_>=200;CallLengthRepartition;CallLengthRepartition_<10;CallLengthRepartition_<50;CallLengthRepartition_<100;CallLengthRepartition_<500;CallLengthRepartition_<1000;CallLengthRepartition_<5000;CallLengthRepartition_<10000;CallLengthRepartition_>=10000;
2015-04-28	22:43:38.914420	1430261018.914420;2015-04-28	22:43:38.914420	1430261018.914420;2015-04-28	22:43:38.916655	1430261018.916655;00:00:00;00:00:00;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;
2015-04-28	22:43:38.914420	1430261018.914420;2015-04-28	22:43:38.916968	1430261018.916968;2015-04-28	22:43:40.917667	1430261020.917667;00:00:02;00:00:02;2000;1994;1991.01;0;0;3988;3988;3988;3987;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;2;0;0;0;0;0;0;00:00:00:001000;00:00:00:001000;00:00:00:000000;00:00:00:000000;00:00:00:002000;00:00:00:002000;2562047788015:12:55:808000;2562047788015:12:55:808000;;3971;9;0;0;0;0;0;0;0;;1;0;0;0;0;0;0;0;
2015-04-28	22:43:38.914420	1430261018.914420;2015-04-28	22:43:40.917772	1430261020.917772;2015-04-28	22:43:42.918510	1430261022.918510;00:00:02;00:00:04;2000;1994;1992.01;0;0;3988;7976;7976;7974;0;0;1;2;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;7;7;0;0;2;4;0;0;0;0;0;0;00:00:00:002000;00:00:00:002000;00:00:00:013000;00:00:00:009000;00:00:00:004000;00:00:00:003000;2562047788015:12:55:808000;00:00:00:001000;;7916;34;18;0;0;0;0;0;3;;2;0;0;0;0;0;0;0;
2015-04-28	22:43:38.914420	1430261018.914420;2015-04-28	22:43:42.918618	1430261022.918618;2015-04-28	22:43:44.919508	1430261024.919508;00:00:02;00:00:06;2000;1998.5;1993.84;0;0;3997;11973;11973;8051;3916;3916;4;6;0;0;0;0;0;0;0;0;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;6;173;180;0;0;8;12;0;0;0;0;0;0;00:00:00:012000;00:00:00:005000;00:00:00:065000;00:00:00:038000;00:00:04:006000;00:00:04:004000;00:00:00:135000;00:00:00:162000;;11700;71;18;0;0;0;0;0;69;;6;0;0;0;0;3916;0;0;
2015-04-28	22:43:38.914420	1430261018.914420;2015-04-28	22:43:44.919582	1430261024.919582;2015-04-28	22:43:46.920657	1430261026.920657;00:00:02;00:00:08;2000;1997.5;1994.75;0;0;3997;15970;15970;7985;4052;7968;11;17;0;0;0;0;0;0;0;0;11;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;17;250;430;0;0;22;34;0;0;0;0;0;0;00:00:00:017000;00:00:00:008000;00:00:00:104000;00:00:00:062000;00:00:04:003000;00:00:04:004000;00:00:00:223000;00:00:00:196000;;15695;71;18;0;0;0;0;0;179;;17;0;0;0;0;7963;5;0;
2015-04-28	22:43:38.914420	1430261018.914420;2015-04-28	22:43:46.920769	1430261026.920769;2015-04-28	22:43:48.921916	1430261028.921916;00:00:02;00:00:10;2000;1997.5;1995.3;0;0;3997;19967;19967;8116;3864;11832;2;19;0;0;0;0;0;0;0;0;2;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;19;86;516;0;0;4;38;0;0;0;0;0;0;00:00:00:007000;00:00:00:008000;00:00:00:045000;00:00:00:059000;00:00:04:018000;00:00:04:008000;00:00:00:119000;00:00:00:174000;;19600;89;18;0;0;0;0;0;212;;19;0;0;0;0;11827;5;0;
2015-04-28	22:43:38.914420	1430261018.914420;2015-04-28	22:43:48.922015	1430261028.922015;2015-04-28	22:43:50.923597	1430261030.923597;00:00:02;00:00:12;2000;1994;1994.92;0;0;3990;23957;23957;8165;3940;15772;1;20;0;0;0;0;0;0;0;0;1;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;20;1355;1871;0;0;2;40;0;0;0;0;0;0;00:00:00:096000;00:00:00:021000;00:00:00:214000;00:00:00:104000;00:00:04:049000;00:00:04:018000;00:00:00:166000;00:00:00:173000;;22511;95;18;0;0;0;0;0;800;;19;0;0;0;1;15753;19;0;
2015-04-28	22:43:38.914420	1430261018.914420;2015-04-28	22:43:50.923681	1430261030.923681;2015-04-28	22:43:52.925443	1430261032.925443;00:00:02;00:00:14;2000;1991;1994.22;0;0;3984;27941;27941;8479;3666;19438;4;24;0;0;0;0;0;0;0;0;4;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;23;4395;6266;0;0;7;47;0;0;0;0;0;0;00:00:00:300000;00:00:00:055000;00:00:00:436000;00:00:00:203000;00:00:04:114000;00:00:04:036000;00:00:00:293000;00:00:00:205000;;24319;151;29;0;0;0;0;0;2196;;22;0;0;0;2;19357;81;0;
2015-04-28	22:43:38.914420	1430261018.914420;2015-04-28	22:43:52.925576	1430261032.925576;2015-04-28	22:43:54.926973	1430261034.926973;00:00:02;00:00:16;2000;1999;1994.82;0;0;4000;31941;31941;8724;3747;23185;8;32;0;0;0;0;0;0;0;0;8;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;33;6096;12362;0;0;18;65;0;0;0;0;0;0;00:00:00:459000;00:00:00:115000;00:00:00:700000;00:00:00:359000;00:00:04:288000;00:00:04:077000;00:00:00:534000;00:00:00:300000;;26763;213;34;0;0;6;0;0;4367;;29;0;0;0;3;22753;432;0;
2015-04-28	22:43:38.914420	1430261018.914420;2015-04-28	22:43:54.927096	1430261034.927096;2015-04-28	22:43:56.928585	1430261036.928585;00:00:02;00:00:18;2000;1994.5;1994.67;0;0;3991;35932;35932;9263;3445;26630;7;39;0;0;0;0;0;0;0;0;7;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;44;1865;14227;0;0;18;83;0;0;0;0;0;0;00:00:00:297000;00:00:00:138000;00:00:00:850000;00:00:00:453000;00:00:04:398000;00:00:04:119000;00:00:00:650000;00:00:00:380000;;30385;227;55;0;0;6;0;0;5131;;32;1;0;0;5;25767;864;0;
