StartTime;LastResetTime;CurrentTime;ElapsedTime(P);ElapsedTime(C);TargetRate;CallRate(P);CallRate(C);IncomingCall(P);IncomingCall(C);OutgoingCall(P);OutgoingCall(C);TotalCallCreated;CurrentCall;SuccessfulCall(P);SuccessfulCall(C);FailedCall(P);FailedCall(C);FailedCannotSendMessage(P);FailedCannotSendMessage(C);FailedMaxUDPRetrans(P);FailedMaxUDPRetrans(C);FailedTcpConnect(P);FailedTcpConnect(C);FailedTcpClosed(P);FailedTcpClosed(C);FailedUnexpectedMessage(P);FailedUnexpectedMessage(C);FailedCallRejected(P);FailedCallRejected(C);FailedCmdNotSent(P);FailedCmdNotSent(C);FailedRegexpDoesntMatch(P);FailedRegexpDoesntMatch(C);FailedRegexpShouldntMatch(P);FailedRegexpShouldntMatch(C);FailedRegexpHdrNotFound(P);FailedRegexpHdrNotFound(C);FailedOutboundCongestion(P);FailedOutboundCongestion(C);FailedTimeoutOnRecv(P);FailedTimeoutOnRecv(C);FailedTimeoutOnSend(P);FailedTimeoutOnSend(C);OutOfCallMsgs(P);OutOfCallMsgs(C);DeadCallMsgs(P);DeadCallMsgs(C);Retransmissions(P);Retransmissions(C);AutoAnswered(P);AutoAnswered(C);Warnings(P);Warnings(C);FatalErrors(P);FatalErrors(C);WatchdogMajor(P);WatchdogMajor(C);WatchdogMinor(P);WatchdogMinor(C);ResponseTime1(P);ResponseTime1(C);ResponseTime1StDev(P);ResponseTime1StDev(C);CallLength(P);CallLength(C);CallLengthStDev(P);CallLengthStDev(C);ResponseTimeRepartition1;ResponseTimeRepartition1_<10;ResponseTimeRepartition1_<20;ResponseTimeRepartition1_<30;ResponseTimeRepartition1_<40;ResponseTimeRepartition1_<50;ResponseTimeRepartition1_<100;ResponseTimeRepartition1_<150;ResponseTimeRepartition1_<200;ResponseTimeRepartition1_>=200;CallLengthRepartition;CallLengthRepartition_<10;CallLengthRepartition_<50;CallLengthRepartition_<100;CallLengthRepartition_<500;CallLengthRepartition_<1000;CallLengthRepartition_<5000;CallLengthRepartition_<10000;CallLengthRepartition_>=10000;
2015-04-28	20:33:37.808759	1430253217.808759;2015-04-28	20:33:37.808759	1430253217.808759;2015-04-28	20:33:37.810346	1430253217.810346;00:00:00;00:00:00;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;
2015-04-28	20:33:37.808759	1430253217.808759;2015-04-28	20:33:37.810692	1430253217.810692;2015-04-28	20:33:39.811265	1430253219.811265;00:00:02;00:00:02;10;1488;1486.51;2976;2976;0;0;2976;2974;0;0;2;2;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;00:00:00:001000;00:00:00:001000;00:00:00:001000;00:00:00:001000;00:00:00:004000;00:00:00:004000;00:00:00:000000;00:00:00:000000;;2960;2;0;0;0;1;0;0;0;;2;0;0;0;0;0;0;0;
2015-04-28	20:33:37.808759	1430253217.808759;2015-04-28	20:33:39.811370	1430253219.811370;2015-04-28	20:33:41.812777	1430253221.812777;00:00:02;00:00:04;10;1507.25;1496.5;3016;5992;0;0;5992;5990;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;0;0;0;2;0;0;0;0;0;0;00:00:00:003000;00:00:00:002000;00:00:00:028000;00:00:00:020000;00:00:00:000000;00:00:00:004000;00:00:00:000000;00:00:00:000000;;5976;2;0;0;0;1;0;0;10;;2;0;0;0;0;0;0;0;
2015-04-28	20:33:37.808759	1430253217.808759;2015-04-28	20:33:41.812892	1430253221.812892;2015-04-28	20:33:43.815023	1430253223.815023;00:00:02;00:00:06;10;1493.51;1495.5;2990;8982;0;0;8982;6004;1592;1592;1384;1386;0;0;0;0;0;0;0;0;1384;1386;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;1384;1386;0;0;0;0;0;0;00:00:00:001000;00:00:00:001000;00:00:00:000000;00:00:00:016000;00:00:04:003000;00:00:04:000000;00:00:00:002000;00:00:00:103000;;8964;4;0;0;0;1;0;0;10;;2;0;0;0;0;2976;0;0;
2015-04-28	20:33:37.808759	1430253217.808759;2015-04-28	20:33:43.815104	1430253223.815104;2015-04-28	20:33:45.817662	1430253225.817662;00:00:02;00:00:08;10;1496;1495.63;2995;11977;0;0;11977;5985;1478;3070;1536;2922;0;0;0;0;0;0;0;0;1536;2922;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;1536;2922;0;0;0;0;0;0;00:00:00:001000;00:00:00:001000;00:00:00:000000;00:00:00:014000;00:00:04:003000;00:00:04:001000;00:00:00:001000;00:00:00:073000;;11953;4;4;0;0;1;0;0;10;;2;0;0;0;0;5990;0;0;
2015-04-28	20:33:37.808759	1430253217.808759;2015-04-28	20:33:45.817789	1430253225.817789;2015-04-28	20:33:47.869560	1430253227.869560;00:00:02;00:00:10;10;1454.41;1487.08;2983;14960;0;0;14960;5988;1500;4570;1480;4402;0;0;0;0;0;0;0;0;1480;4402;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;1480;4402;0;0;0;0;0;0;00:00:00:001000;00:00:00:001000;00:00:00:000000;00:00:00:013000;00:00:04:000000;00:00:04:001000;00:00:00:103000;00:00:00:084000;;14937;4;4;0;0;1;0;0;10;;4;0;0;0;0;8968;0;0;
2015-04-28	20:33:37.808759	1430253217.808759;2015-04-28	20:33:47.869951	1430253227.869951;2015-04-28	20:33:49.871514	1430253229.871514;00:00:02;00:00:12;10;1543.23;1496.27;3088;18048;0;0;18048;5989;1613;6183;1474;5876;0;0;0;0;0;0;0;0;1474;5876;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;1474;5876;0;0;0;0;0;0;00:00:00:001000;00:00:00:001000;00:00:00:002000;00:00:00:011000;00:00:04:012000;00:00:04:004000;00:00:00:102000;00:00:00:089000;;18017;4;9;0;0;5;0;0;10;;5;0;0;0;0;12054;0;0;
2015-04-28	20:33:37.808759	1430253217.808759;2015-04-28	20:33:49.871669	1430253229.871669;2015-04-28	20:33:51.873252	1430253231.873252;00:00:02;00:00:14;10;1495.75;1496.09;2993;21041;0;0;21041;6080;1350;7533;1552;7428;0;0;0;0;0;0;0;0;1552;7428;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;1552;7428;0;0;0;0;0;0;00:00:00:001000;00:00:00:001000;00:00:00:000000;00:00:00:011000;00:00:04:002000;00:00:04:004000;00:00:00:000000;00:00:00:080000;;21011;4;9;0;0;5;0;0;10;;5;0;0;0;0;14956;0;0;
2015-04-28	20:33:37.808759	1430253217.808759;2015-04-28	20:33:51.873334	1430253231.873334;2015-04-28	20:33:53.874299	1430253233.874299;00:00:02;00:00:16;10;1495.5;1495.92;2991;24032;0;0;24032;5984;1580;9113;1507;8935;0;0;0;0;0;0;0;0;1507;8935;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;1507;8935;0;0;0;0;0;0;00:00:00:001000;00:00:00:001000;00:00:00:000000;00:00:00:010000;00:00:04:003000;00:00:04:003000;00:00:00:001000;00:00:00:073000;;23993;9;9;0;0;5;0;0;10;;5;0;0;0;0;18043;0;0;
2015-04-28	20:33:37.808759	1430253217.808759;2015-04-28	20:33:53.874376	1430253233.874376;2015-04-28	20:33:55.876258	1430253235.876258;00:00:02;00:00:18;10;1490.25;1495.21;2982;27014;0;0;27014;5975;1491;10604;1500;10435;0;0;0;0;0;0;0;0;1500;10435;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;1500;10435;0;0;0;0;0;0;00:00:00:001000;00:00:00:001000;00:00:00:000000;00:00:00:009000;00:00:04:003000;00:00:04:003000;00:00:00:001000;00:00:00:067000;;26976;12;11;0;0;5;0;0;10;;5;0;0;0;0;21034;0;0;
