Date_ms;response_time_ms;rtd_no
10.428;4.872;1
10.455;4.606;1
10.576;4.822;1
10.592;4.248;1
10.633;4.667;1
10.93;4.699;1
11.052;2.138;1
11.71;2.616;1
11.76;2.482;1
11.776;2.088;1
11.872;1.98;1
11.887;1.656;1
12.606;1.525;1
13.587;2.304;1
13.647;2.159;1
14.691;1.848;1
15.523;2.355;1
15.551;2.2;1
16.488;1.698;1
16.832;1.87;1
17.456;2.175;1
18.615;1.731;1
18.736;1.671;1
19.307;2.07;1
20.213;1.463;1
20.391;1.438;1
20.441;1.324;1
24.418;2.46;1
24.473;2.345;1
24.487;2.174;1
26.101;2.22;1
26.124;2.088;1
26.173;1.937;1
27.242;1.697;1
27.953;2.241;1
27.976;2.053;1
28.91;1.603;1
29.522;1.933;1
29.586;1.808;1
30.552;1.627;1
31.246;2.15;1
31.27;1.945;1
32.428;1.734;1
32.839;1.976;1
33.462;2.384;1
34.654;1.763;1
34.832;1.766;1
35.404;2.167;1
36.271;1.386;1
36.621;1.564;1
37.236;2.02;1
38.286;1.603;1
38.342;1.45;1
38.356;1.302;1
42.303;1.402;1
42.969;1.9;1
43.031;1.778;1
43.044;1.579;1
43.733;1.412;1
44.295;1.801;1
44.358;1.56;1
44.969;1.22;1
45.276;1.365;1
45.42;1.292;1
50.211;2.154;1
50.235;1.992;1
50.286;1.876;1
50.3;1.708;1
50.335;1.568;1
51.173;1.634;1
51.851;2.112;1
51.877;1.836;1
52.725;1.504;1
53.31;1.927;1
53.363;1.686;1
54.163;1.423;1
54.54;1.627;1
54.558;1.481;1
58.424;2.434;1
58.447;2.277;1
58.497;2.156;1
60.566;2.703;1
60.622;2.59;1
60.636;2.395;1
62.465;2.505;1
62.487;2.357;1
62.536;2.159;1
64.124;2.236;1
64.18;2.071;1
64.194;1.908;1
65.298;1.712;1
65.853;2.112;1
65.914;1.97;1
66.781;1.461;1
67.417;1.906;1
67.456;1.769;1
68.015;1.183;1
68.519;1.466;1
68.57;1.32;1
72.068;2.169;1
72.123;2.045;1
72.136;1.886;1
72.983;1.567;1
73.609;2.014;1
73.666;1.789;1
74.816;1.817;1
75.602;2.43;1
75.626;2.199;1
76.497;1.53;1
76.681;1.499;1
77.296;1.948;1
78.272;1.541;1
78.324;1.386;1
78.486;1.373;1
82.066;2.147;1
82.081;2.041;1
82.133;1.971;1
83.572;1.872;1
83.62;1.774;1
83.633;1.678;1
84.726;1.566;1
85.109;1.801;1
85.156;1.741;1
86.395;1.653;1
86.47;1.578;1
86.484;1.487;1
90.038;2.169;1
90.054;2.057;1
90.105;1.982;1
91.25;1.602;1
91.76;1.971;1
91.775;1.855;1
92.751;1.456;1
93.157;1.648;1
93.204;1.56;1
94.189;1.421;1
94.261;1.369;1
94.279;1.239;1
99.2;2.199;1
99.216;2.087;1
99.3;2.057;1
99.314;1.966;1
100.526;1.692;1
100.9;1.945;1
100.948;1.886;1
102.239;1.698;1
102.658;1.981;1
102.672;1.877;1
103.934;1.649;1
104.313;1.878;1
104.361;1.818;1
105.635;1.686;1
105.69;1.597;1
106.108;1.913;1
107.347;1.644;1
