Date_ms;response_time_ms;rtd_no
12.017;5.937;1
12.067;5.79;1
12.943;6.549;1
12.992;6.448;1
13.064;6.417;1
13.081;6.05;1
13.12;6.384;1
13.134;4.988;1
13.169;4.931;1
13.184;6.341;1
13.218;4.843;1
13.232;6.301;1
13.302;5.281;1
13.318;4.854;1
14.037;5.469;1
14.052;3.004;1
14.145;2.97;1
14.162;2.892;1
14.202;2.839;1
14.236;2.712;1
14.278;2.661;1
14.292;2.568;1
14.669;2.856;1
14.687;2.772;1
14.737;2.541;1
14.897;2.562;1
15.171;2.75;1
15.901;3.392;1
15.948;3.288;1
15.962;3.197;1
16.026;2.669;1
16.04;2.532;1
16.079;2.471;1
16.093;2.38;1
16.128;2.324;1
16.141;2.202;1
16.928;1.741;1
17.52;2.215;1
18.325;2.875;1
18.34;2.796;1
18.385;2.709;1
18.398;2.63;1
19.627;2.06;1
20.381;2.642;1
20.429;2.585;1
20.443;2.508;1
20.478;2.368;1
20.492;2.277;1
21.84;2.198;1
22.486;2.725;1
22.534;2.681;1
22.548;2.56;1
22.582;2.509;1
22.595;2.367;1
24.613;2.758;1
24.628;2.664;1
24.729;2.673;1
24.746;2.561;1
24.788;2.499;1
24.802;2.425;1
25.881;2.043;1
26.631;2.68;1
26.679;2.638;1
26.693;2.567;1
26.729;2.385;1
26.742;2.289;1
27.635;1.739;1
28.391;2.335;1
28.438;2.252;1
28.451;2.135;1
28.487;2.081;1
28.5;1.981;1
29.323;1.652;1
30.285;2.499;1
30.336;2.432;1
30.349;2.314;1
30.386;2.239;1
30.399;2.166;1
31.131;1.642;1
32.189;2.587;1
32.236;2.52;1
32.25;2.425;1
32.327;2.355;1
32.341;2.255;1
33.223;1.805;1
34.073;2.504;1
34.125;2.43;1
34.139;2.315;1
34.175;2.219;1
34.188;2.118;1
35.136;1.893;1
36.226;2.784;1
36.295;2.735;1
36.31;2.603;1
36.347;2.525;1
36.362;2.402;1
38.181;2.716;1
38.198;2.561;1
38.248;2.469;1
38.262;2.378;1
38.298;2.298;1
38.311;2.203;1
39;1.627;1
39.952;2.431;1
39.999;2.342;1
40.013;2.201;1
40.049;2.108;1
40.062;1.991;1
40.53;1.359;1
41.138;1.79;1
42;2.52;1
42.014;2.44;1
42.061;2.346;1
42.074;2.242;1
42.806;1.595;1
43.781;2.395;1
43.828;2.297;1
43.841;2.186;1
43.876;2.104;1
43.89;2.003;1
44.419;1.443;1
44.473;1.325;1
44.542;1.256;1
45.577;2.143;1
45.625;2.073;1
45.638;1.969;1
46.029;1.26;1
46.233;1.343;1
46.279;1.255;1
46.659;1.503;1
46.73;1.399;1
47.487;2.049;1
48.15;1.406;1
48.168;1.276;1
48.3;1.278;1
48.574;1.429;1
48.645;1.39;1
49.559;2.191;1
50.05;1.393;1
50.066;1.281;1
50.331;1.299;1
50.626;1.472;1
50.87;1.574;1
51.673;2.251;1
52.577;1.576;1
52.955;1.839;1
53.868;2.599;1
53.883;2.513;1
53.93;2.454;1
53.943;2.374;1
54.964;1.834;1
55.894;2.544;1
55.971;2.52;1
55.985;2.408;1
56.021;2.352;1
56.034;2.258;1
57.228;2.043;1
57.965;2.626;1
58.014;2.586;1
58.028;2.463;1
58.064;2.373;1
58.077;2.28;1
58.985;1.743;1
59.839;2.445;1
59.885;2.402;1
59.899;2.275;1
59.934;2.192;1
59.948;2.103;1
60.637;1.608;1
61.764;2.623;1
61.813;2.499;1
61.826;2.354;1
61.861;2.257;1
61.874;2.155;1
62.575;1.663;1
62.591;1.516;1
62.89;1.684;1
63.662;2.246;1
63.708;2.177;1
63.721;2.076;1
64.735;1.83;1
65.223;2.186;1
66.025;2.846;1
66.041;2.732;1
66.088;2.663;1
66.101;2.534;1
66.729;1.431;1
67.995;2.508;1
68.043;2.447;1
68.058;2.355;1
68.093;2.284;1
68.107;2.199;1
68.667;1.617;1
69.991;2.603;1
70.04;2.511;1
70.054;2.432;1
70.089;2.323;1
70.102;2.225;1
70.536;1.398;1
71.67;2.3;1
71.717;2.185;1
71.731;2.08;1
71.766;2.007;1
71.779;1.907;1
72.635;1.735;1
72.778;1.743;1
73.787;2.599;1
73.802;2.502;1
73.85;2.423;1
73.865;2.334;1
74.389;1.567;1
74.576;1.442;1
74.622;1.311;1
75.555;2.132;1
75.603;2.034;1
75.616;1.934;1
76.24;1.423;1
76.589;1.618;1
76.658;1.569;1
77.541;2.343;1
77.589;2.263;1
77.603;2.166;1
78.105;1.434;1
78.336;1.507;1
78.383;1.449;1
78.516;1.381;1
78.941;1.687;1
79.704;2.276;1
80.593;1.574;1
80.61;1.457;1
80.68;1.418;1
81.685;2.317;1
81.734;2.268;1
81.748;2.164;1
82.311;1.396;1
82.389;1.359;1
82.46;1.336;1
82.8;1.471;1
83.808;2.354;1
83.823;2.252;1
84.704;1.607;1
84.721;1.471;1
85.668;2.303;1
85.684;2.219;1
85.731;2.153;1
85.744;2.05;1
86.335;1.54;1
86.376;1.443;1
86.614;1.533;1
86.692;1.46;1
87.716;2.278;1
87.731;2.181;1
88.377;1.593;1
89.032;1.918;1
89.924;2.646;1
89.94;2.558;1
89.986;2.503;1
89.999;2.404;1
90.544;1.439;1
91.083;1.791;1
91.952;2.533;1
91.967;2.389;1
92.012;2.322;1
92.025;2.222;1
93.001;1.786;1
93.727;2.349;1
93.775;2.286;1
93.813;2.236;1
93.857;2.131;1
93.87;2.032;1
95.36;2.344;1
96.083;2.948;1
96.13;2.835;1
96.144;2.736;1
96.18;2.681;1
96.193;2.556;1
97.376;2.001;1
98.108;2.579;1
98.161;2.503;1
98.175;2.398;1
98.211;2.328;1
98.225;2.255;1
99;1.606;1
100.124;2.569;1
100.173;2.49;1
100.188;2.394;1
100.225;2.315;1
100.239;2.227;1
100.973;1.864;1
101.81;2.321;1
101.859;2.247;1
101.874;2.13;1
101.91;2.033;1
101.923;1.93;1
102.461;1.473;1
102.794;1.629;1
103.664;2.33;1
103.679;2.229;1
103.724;2.139;1
103.737;2.048;1
104.329;1.468;1
104.387;1.383;1
104.943;1.779;1
104.96;1.664;1
105.756;2.324;1
105.772;2.222;1
106.473;1.471;1
106.85;1.693;1
107.883;2.551;1
107.899;2.468;1
107.945;2.406;1
107.959;2.319;1
108.896;1.705;1
109.948;2.635;1
109.997;2.595;1
110.011;2.467;1
110.047;2.385;1
110.06;2.297;1
110.683;1.481;1
111.739;2.357;1
111.787;2.306;1
111.801;2.175;1
111.837;2.105;1
111.851;2.014;1
112.329;1.52;1
112.8;1.646;1
113.617;2.344;1
113.632;2.264;1
113.679;2.172;1
113.692;2.066;1
114.745;1.9;1
114.761;1.777;1
115.656;2.578;1
115.673;2.458;1
115.718;2.326;1
115.731;2.22;1
116.502;1.626;1
