Date_ms;response_time_ms;rtd_no
22.796;4.393;1
22.837;4.031;1
22.971;4.275;1
23.034;4.109;1
23.081;2.752;1
24.498;2.163;1
24.646;2.048;1
29.747;2.416;1
30.07;2.612;1
32.285;2.462;1
32.339;2.397;1
37.283;2.38;1
37.337;2.185;1
42.433;2.492;1
42.483;2.412;1
44.798;2.501;1
46.799;2.275;1
46.815;2.136;1
51.853;2.355;1
51.935;2.308;1
54.039;2.302;1
56.286;2.445;1
58.366;2.296;1
60.716;2.486;1
62.585;2.11;1
62.601;1.997;1
67.571;2.258;1
67.587;2.153;1
69.755;2.3;1
71.838;2.208;1
73.911;2.222;1
76.098;2.303;1
78.1;2.126;1
80.278;2.297;1
82.052;1.969;1
84.076;2.147;1
86.059;2.099;1
87.895;1.959;1
89.905;2.133;1
91.743;1.954;1
93.726;2.106;1
95.776;2.167;1
97.781;2.13;1
99.872;2.217;1
102.11;2.356;1
104.202;2.216;1
106.265;2.226;1
108.398;2.251;1
110.563;2.288;1
112.463;2.182;1
112.514;2.122;1
117.146;2.068;1
117.198;1.997;1
122.053;2.271;1
122.33;2.427;1
124.311;2.21;1
124.361;2.149;1
129.292;2.231;1
129.344;2.167;1
134.166;2.174;1
134.215;2.103;1
136.341;2.299;1
137.974;1.919;1
137.991;1.757;1
144.373;2.366;1
144.388;2.26;1
146.556;2.299;1
148.563;2.238;1
148.614;2.169;1
153.224;2.207;1
153.276;2.142;1
157.988;2.162;1
158.039;2.101;1
164.179;2.261;1
164.233;2.191;1
166.07;2.045;1
167.984;2.048;1
169.933;2.068;1
171.777;1.973;1
173.737;2.077;1
175.745;2.133;1
177.687;2.076;1
179.63;2.063;1
181.405;1.9;1
183.159;1.879;1
184.88;1.84;1
186.787;1.858;1
188.615;1.813;1
190.563;1.9;1
192.327;1.748;1
195.59;2.023;1
197.361;1.895;1
199.138;1.901;1
200.724;1.791;1
202.393;1.613;1
204.068;1.659;1
208.312;1.804;1
209.557;1.729;1
211.409;1.801;1
211.428;1.706;1
216.992;1.818;1
217.009;1.707;1
221.649;1.933;1
221.889;2.035;1
224.591;2.926;1
224.608;2.833;1
229.269;1.894;1
229.285;1.788;1
230.973;1.827;1
232.733;1.877;1
234.618;1.835;1
236.397;1.764;1
239.51;1.91;1
241.258;1.871;1
243.087;1.945;1
244.683;1.777;1
246.509;1.777;1
248.276;1.751;1
252.631;1.88;1
252.649;1.777;1
257.312;2.067;1
257.328;1.961;1
259.188;2.001;1
260.973;1.903;1
262.679;1.83;1
264.591;1.897;1
266.451;1.811;1
268.255;1.788;1
272.62;1.911;1
272.639;1.815;1
277.034;1.937;1
277.051;1.825;1
281.554;1.95;1
281.569;1.843;1
283.207;1.769;1
284.869;1.786;1
286.621;1.703;1
288.387;1.75;1
291.531;1.903;1
293.305;1.9;1
294.948;1.769;1
296.622;1.799;1
298.524;1.848;1
300.287;1.746;1
304.745;1.812;1
304.763;1.68;1
309.33;1.799;1
309.607;1.956;1
311.5;1.843;1
311.517;1.742;1
317.389;2.019;1
317.405;1.919;1
319.188;1.925;1
320.906;1.837;1
322.865;1.91;1
324.751;1.87;1
326.657;1.857;1
328.506;1.831;1
330.16;1.605;1
334.614;1.832;1
334.666;1.763;1
339.847;2.642;1
339.898;2.579;1
341.594;1.872;1
343.071;1.675;1
344.639;1.726;1
346.538;1.85;1
348.344;1.791;1
351.376;1.832;1
353.079;1.82;1
354.662;1.707;1
356.368;1.69;1
359.582;1.971;1
361.302;1.844;1
363.059;1.874;1
364.619;1.723;1
366.353;1.686;1
369.461;1.873;1
371.181;1.844;1
372.82;1.766;1
374.58;1.712;1
376.322;1.727;1
379.494;1.936;1
381.04;1.688;1
382.676;1.763;1
384.479;1.784;1
386.211;1.68;1
390.572;1.96;1
390.628;1.895;1
395.253;2.075;1
395.303;1.997;1
396.996;1.86;1
398.611;1.74;1
400.324;1.697;1
403.595;2.023;1
405.274;1.801;1
407.146;1.989;1
408.597;1.709;1
410.418;1.772;1
412.105;1.671;1
416.536;1.835;1
416.554;1.732;1
421.197;1.976;1
421.212;1.878;1
423.026;1.946;1
424.551;1.751;1
426.442;1.842;1
428.232;1.774;1
432.582;1.694;1
432.834;1.694;1
437.249;1.831;1
437.337;1.803;1
438.892;1.766;1
440.577;1.802;1
442.212;1.586;1
446.483;1.769;1
446.535;1.707;1
451.128;2.012;1
451.178;1.94;1
452.487;1.684;1
453.803;1.44;1
458.248;2.021;1
459.904;1.891;1
459.922;1.776;1
465.552;1.88;1
465.62;1.833;1
467.32;1.895;1
468.982;1.788;1
470.57;1.712;1
472.209;1.623;1
476.591;1.843;1
476.611;1.743;1
481.167;1.945;1
481.182;1.84;1
482.878;1.827;1
484.269;1.515;1
487.294;1.743;1
488.864;1.688;1
490.449;1.709;1
492.081;1.617;1
496.263;1.731;1
496.281;1.637;1
500.766;1.83;1
500.995;1.907;1
505.717;1.921;1
505.981;2.04;1
507.582;1.849;1
507.599;1.729;1
513.303;1.958;1
513.372;1.915;1
515.083;1.903;1
516.703;1.794;1
518.505;1.753;1
520.254;1.732;1
524.533;1.769;1
524.552;1.667;1
529.18;1.854;1
529.249;1.804;1
530.892;1.836;1
532.663;1.887;1
534.501;1.79;1
536.189;1.671;1
540.577;1.871;1
540.667;1.842;1
545.217;2.036;1
545.232;1.931;1
546.91;1.825;1
548.732;1.941;1
550.615;1.833;1
552.456;1.825;1
554.148;1.642;1
558.623;1.95;1
558.674;1.882;1
563.061;1.936;1
563.114;1.854;1
564.674;1.796;1
566.136;1.589;1
570.462;1.842;1
570.518;1.778;1
575.021;1.822;1
575.132;1.804;1
576.603;1.729;1
578.09;1.611;1
582.304;1.769;1
583.792;1.985;1
585.621;1.952;1
587.406;1.902;1
589.157;1.877;1
590.879;1.845;1
592.544;1.781;1
594.31;1.717;1
597.325;1.765;1
599.016;1.814;1
600.561;1.697;1
602.23;1.619;1
606.434;1.83;1
606.486;1.761;1
610.798;1.845;1
610.854;1.789;1
615.347;1.999;1
615.4;1.926;1
616.977;1.764;1
618.586;1.727;1
620.294;1.691;1
623.302;1.82;1
624.971;1.785;1
626.53;1.682;1
628.191;1.645;1
632.546;1.841;1
632.564;1.746;1
637.165;2.055;1
637.181;1.959;1
638.847;1.815;1
640.416;1.688;1
642.362;1.896;1
645.295;1.748;1
646.907;1.729;1
648.636;1.862;1
650.34;1.655;1
653.206;1.694;1
654.863;1.781;1
656.525;1.779;1
658.183;1.609;1
662.374;1.949;1
663.806;2.025;1
665.511;1.828;1
667.212;1.834;1
668.962;1.868;1
670.548;1.71;1
672.257;1.693;1
676.682;1.867;1
676.701;1.765;1
681.373;1.961;1
681.389;1.858;1
683.071;1.821;1
684.836;1.898;1
686.686;1.801;1
688.527;1.825;1
690.333;1.757;1
694.501;1.775;1
694.557;1.712;1
698.868;1.857;1
698.923;1.792;1
703.367;2.051;1
703.493;2.057;1
705.203;1.969;1
706.984;1.899;1
708.715;1.854;1
710.578;1.808;1
712.283;1.688;1
716.67;1.853;1
716.69;1.751;1
721.383;2.139;1
721.399;2.03;1
723.225;1.967;1
724.859;1.767;1
726.697;1.775;1
728.584;1.87;1
730.389;1.755;1
732.187;1.781;1
736.531;1.932;1
736.647;1.926;1
741.17;2.039;1
741.186;1.933;1
742.682;1.637;1
744.094;1.531;1
748.339;1.674;1
748.517;1.729;1
752.837;1.817;1
753.062;1.921;1
757.284;1.831;1
757.537;1.967;1
759.387;1.8;1
759.405;1.695;1
765.005;2.029;1
765.023;1.911;1
769.578;2.092;1
769.845;2.244;1
771.398;1.801;1
771.417;1.695;1
777.057;1.881;1
777.077;1.77;1
781.549;1.927;1
781.564;1.814;1
783.236;1.815;1
784.959;1.858;1
786.443;1.68;1
788.096;1.636;1
792.397;1.801;1
792.415;1.696;1
796.63;1.73;1
796.649;1.584;1
801.198;1.977;1
801.214;1.87;1
802.811;1.742;1
804.322;1.63;1
807.483;1.915;1
809.033;1.684;1
810.665;1.752;1
812.319;1.638;1
815.39;1.821;1
817.056;1.8;1
818.555;1.626;1
820.218;1.646;1
824.518;1.705;1
824.536;1.599;1
828.833;1.788;1
828.854;1.695;1
832.869;1.558;1
833.117;1.69;1
837.337;1.741;1
837.355;1.635;1
843.068;1.963;1
843.088;1.852;1
847.351;1.762;1
847.482;1.771;1
853.404;2.16;1
853.42;2.046;1
855.058;1.79;1
856.6;1.696;1
858.493;1.843;1
860.181;1.672;1
864.709;2.038;1
864.728;1.942;1
869.364;2.145;1
869.38;2.021;1
871.12;1.892;1
872.734;1.774;1
874.468;1.684;1
876.094;1.609;1
880.289;1.694;1
880.307;1.589;1
884.683;1.801;1
884.889;1.849;1
889.15;1.815;1
889.385;1.928;1
890.602;1.569;1
892.013;1.536;1
896.042;1.567;1
897.478;1.683;1
899.258;1.73;1
899.368;1.719;1
904.845;1.775;1
904.863;1.652;1
909.272;1.924;1
909.289;1.825;1
910.872;1.755;1
912.539;1.786;1
914.199;1.61;1
918.513;1.826;1
918.568;1.766;1
922.9;1.85;1
922.956;1.767;1
927.423;1.959;1
927.709;2.116;1
929.278;1.802;1
929.33;1.742;1
934.854;1.83;1
934.91;1.756;1
939.372;2.017;1
939.425;1.943;1
940.976;1.739;1
942.607;1.759;1
944.251;1.629;1
947.284;1.709;1
948.856;1.697;1
950.364;1.626;1
952.081;1.7;1
956.35;1.757;1
956.368;1.658;1
960.798;1.747;1
960.816;1.643;1
965.289;1.82;1
965.328;1.736;1
967.091;1.713;1
967.209;1.717;1
971.346;1.697;1
973.096;1.868;1
974.594;1.634;1
976.093;1.618;1
980.392;1.79;1
980.596;1.871;1
984.866;1.771;1
984.884;1.673;1
989.294;1.842;1
989.635;2.06;1
991.334;1.65;1
991.353;1.55;1
1000.23;3.989;1
1000.38;4.009;1
1002.15;1.913;1
1003.11;2.787;1
1004.48;1.563;1
1004.5;1.469;1
1008.94;1.794;1
1008.96;1.711;1
1012.92;1.845;1
1012.93;1.773;1
1014.38;1.556;1
1016.04;1.645;1
1020.07;1.614;1
1021.23;1.607;1
1023.04;1.771;1
1024.64;1.714;1
1026.31;1.615;1
1029.27;1.788;1
1030.79;1.625;1
1032.55;1.74;1
1034.17;1.722;1
1038.58;1.847;1
1038.64;1.797;1
1042.9;1.864;1
1042.95;1.818;1
1047.43;2.07;1
1047.46;2.002;1
1049.24;1.92;1
1050.98;1.86;1
1052.67;1.808;1
1054.49;1.767;1
1056.34;1.833;1
1060.81;1.996;1
1060.83;1.893;1
1065.84;2.318;1
1065.85;2.202;1
1067.75;2.054;1
1069.64;2.022;1
1071.5;1.981;1
1073.39;2.016;1
1075.18;1.911;1
1076.95;1.894;1
1078.79;1.789;1
1080.72;1.919;1
1082.58;1.813;1
1084.47;1.87;1
1086.35;1.826;1
1089.79;2.148;1
1091.76;2.106;1
1093.61;1.968;1
1095.33;1.847;1
1097.12;1.904;1
1098.82;1.83;1
1100.73;1.897;1
1102.67;1.884;1
1104.33;1.645;1
1107.39;1.767;1
1109.16;1.888;1
1110.87;1.831;1
1112.54;1.798;1
1114.18;1.593;1
1118.7;1.9;1
1118.76;1.828;1
1123.33;2.112;1
1123.38;2.044;1
1125.23;2.032;1
1126.84;1.731;1
1128.67;1.814;1
1130.42;1.704;1
1132.11;1.666;1
1136.56;1.936;1
1136.58;1.832;1
1141.15;2.173;1
1141.17;2.032;1
1145.94;2.275;1
1145.95;2.16;1
1147.82;2.01;1
1149.62;1.931;1
1151.37;1.875;1
1153.23;1.985;1
1154.85;1.772;1
1156.74;1.873;1
1158.68;1.887;1
1160.63;1.935;1
1162.53;1.851;1
1164.26;1.718;1
1168.79;1.909;1
1168.81;1.773;1
1173.53;2.239;1
1173.54;2.135;1
1175.47;2.074;1
1177.42;2.084;1
1179.18;1.891;1
1180.89;1.833;1
1182.64;1.697;1
1184.4;1.743;1
1187.4;1.824;1
1189.06;1.801;1
1190.65;1.704;1
1192.45;1.788;1
1194.06;1.558;1
1198.44;1.888;1
1198.5;1.818;1
1202.9;1.949;1
1202.95;1.883;1
1207.76;2.359;1
1208.06;2.544;1
1209.93;2.124;1
1209.99;2.05;1
1215.85;2.164;1
1216.18;2.363;1
1217.92;2.011;1
1217.97;1.947;1
1223.78;2.126;1
1224.08;2.294;1
1225.79;1.961;1
1225.85;1.897;1
1231.75;2.13;1
1232.02;2.281;1
1233.86;2.06;1
1233.91;1.997;1
1239.94;2.268;1
1240.29;2.487;1
1242.02;2.029;1
1242.08;1.958;1
1247.86;2.2;1
1247.91;2.129;1
1249.84;2.119;1
1251.69;1.984;1
1253.49;1.926;1
1255.33;1.954;1
1257.22;2.017;1
1258.9;1.805;1
1260.79;1.878;1
1262.53;1.685;1
1264.24;1.692;1
1268.72;1.96;1
1268.74;1.865;1
1273.23;1.972;1
1273.25;1.866;1
1274.94;1.841;1
1276.62;1.799;1
1278.47;1.803;1
1280.2;1.711;1
1284.78;2.008;1
1284.8;1.912;1
1289.36;2.042;1
1289.38;1.929;1
1291.3;2.065;1
1293.17;1.987;1
1294.83;1.793;1
1296.69;1.839;1
1298.55;1.816;1
1300.34;1.771;1
1304.75;1.997;1
1304.77;1.893;1
1309.2;1.969;1
1309.22;1.858;1
1313.82;2.137;1
1313.83;2.031;1
1315.74;2.053;1
1317.56;1.938;1
1319.28;1.85;1
1321.06;1.904;1
1322.67;1.732;1
1324.48;1.794;1
1326.37;1.84;1
1329.65;2.033;1
1331.45;1.919;1
1333.27;1.94;1
1334.97;1.828;1
1336.77;1.915;1
1338.55;1.733;1
1340.35;1.777;1
1345;2.178;1
1345.02;2.068;1
1349.54;2.007;1
1349.85;2.196;1
1351.72;2.155;1
1351.74;2.013;1
1357.62;2.169;1
1357.89;2.318;1
1359.67;2.032;1
1359.69;1.936;1
1365.62;2.112;1
1365.64;2;1
1367.45;2.039;1
1369.34;2.001;1
1371.23;2.019;1
1372.95;1.843;1
1374.66;1.835;1
1376.48;1.796;1
1378.33;1.799;1
1382.78;1.966;1
1382.83;1.909;1
1388.23;1.766;1
1388.29;1.692;1
1391.91;4.022;1
1391.96;3.659;1
1393.82;2.036;1
1395.87;2.188;1
1397.72;1.968;1
1399.44;1.856;1
1401.24;1.929;1
1402.96;1.833;1
1404.71;1.886;1
1406.64;1.879;1
1408.41;1.752;1
1411.85;1.978;1
1413.67;1.939;1
1415.32;1.775;1
1417.23;2.036;1
1418.99;1.88;1
1421.06;2.016;1
1422.85;1.744;1
1424.72;1.851;1
1426.63;1.861;1
1428.38;1.733;1
1431.56;1.893;1
1433.3;1.867;1
1434.99;1.812;1
1436.8;1.928;1
1438.65;1.803;1
1440.42;1.752;1
1442.1;1.63;1
1446.55;1.809;1
1446.61;1.747;1
1451.43;2.157;1
1451.48;2.075;1
1453.29;2.007;1
1455.21;2.06;1
1456.88;1.79;1
1458.68;1.748;1
1460.41;1.71;1
1462.06;1.607;1
1466.62;1.849;1
1466.68;1.778;1
1471.2;2.044;1
1471.25;1.981;1
1472.85;1.767;1
1474.49;1.765;1
1476.5;1.999;1
1478.45;1.9;1
1480.32;1.855;1
1484.8;1.991;1
1484.82;1.89;1
1489.57;2.225;1
1489.59;2.113;1
1491.41;1.973;1
1493.32;2.039;1
1495.2;1.997;1
1497.05;1.972;1
1498.91;1.817;1
1500.82;1.886;1
1502.73;1.86;1
1504.74;1.995;1
1506.69;1.894;1
1508.65;1.945;1
1510.56;1.859;1
1512.36;1.79;1
1515.51;1.864;1
1517.2;1.814;1
1518.91;1.835;1
1520.7;1.917;1
1522.47;1.717;1
1524.2;1.712;1
1528.79;2.076;1
1528.81;1.982;1
1533.41;2.104;1
1533.43;1.992;1
1535.2;1.917;1
1537.02;1.944;1
1538.62;1.727;1
1540.33;1.683;1
1543.4;1.786;1
1545.13;1.848;1
1546.71;1.707;1
1548.49;1.756;1
1550.18;1.642;1
1554.54;1.904;1
1554.6;1.841;1
1559.06;1.962;1
1559.12;1.89;1
1563.64;2.064;1
1563.7;2;1
1569.65;2.227;1
1569.7;2.16;1
1571.47;1.951;1
1573.23;1.889;1
1574.98;1.876;1
1576.62;1.766;1
1578.43;1.793;1
1580.22;1.737;1
1584.74;2.048;1
1584.81;1.999;1
1589.43;2.111;1
1589.49;2.037;1
1591.18;1.905;1
1592.85;1.805;1
1594.56;1.831;1
1596.34;1.735;1
1599.46;1.843;1
1601.24;1.896;1
1602.93;1.813;1
1604.49;1.687;1
1606.05;1.534;1
1610.37;1.814;1
1610.39;1.71;1
1614.65;1.762;1
1614.67;1.661;1
1619.26;1.956;1
1619.28;1.849;1
1620.97;1.848;1
1622.6;1.741;1
1624.29;1.647;1
1627.44;1.867;1
1629.17;1.85;1
1630.95;1.904;1
1632.63;1.801;1
1634.37;1.719;1
1637.5;1.817;1
1639.15;1.775;1
1640.8;1.806;1
1642.59;1.768;1
1644.29;1.65;1
1647.47;1.9;1
1649.19;1.843;1
1650.82;1.747;1
1652.41;1.713;1
1654.19;1.761;1
1658.49;1.8;1
1658.51;1.7;1
1663.12;2.007;1
1663.14;1.902;1
1664.72;1.794;1
1666.55;1.808;1
1668.25;1.653;1
1672.49;1.757;1
1672.54;1.695;1
1676.99;1.909;1
1677.05;1.834;1
1681.57;1.99;1
1681.63;1.914;1
1683.29;1.834;1
1684.98;1.817;1
1686.73;1.86;1
1688.61;1.838;1
1690.44;1.811;1
1692.17;1.683;1
1696.5;1.836;1
1696.55;1.772;1
1700.9;1.87;1
1700.96;1.804;1
1705.49;1.936;1
1705.78;2.098;1
1707.46;1.919;1
1707.51;1.851;1
1713.4;2.034;1
1713.45;1.957;1
1715.17;1.897;1
1716.98;1.929;1
1718.81;1.956;1
1720.67;1.815;1
1722.47;1.781;1
1724.19;1.665;1
1728.74;1.995;1
1728.8;1.917;1
1733.39;2.011;1
1733.44;1.944;1
1735.21;1.951;1
1736.89;1.794;1
1738.68;1.779;1
1740.43;1.694;1
1742.19;1.744;1
1746.56;1.828;1
1746.58;1.723;1
1751.28;2.036;1
1751.3;1.928;1
1753.16;1.993;1
1754.85;1.836;1
1756.69;1.79;1
1758.53;1.824;1
1760.28;1.693;1
1765.06;2.065;1
1765.11;1.987;1
1769.87;2.122;1
1770.18;2.302;1
1771.76;1.841;1
1771.81;1.759;1
1777.85;2.006;1
1777.9;1.937;1
1783.63;2.12;1
1783.95;2.303;1
1785.73;2.046;1
1785.79;1.96;1
1791.56;2.109;1
1791.84;2.273;1
1793.51;1.9;1
1793.57;1.836;1
1799.46;2.038;1
1799.51;1.96;1
1801.33;2.018;1
1803.08;1.871;1
1804.69;1.774;1
1806.59;1.844;1
1808.32;1.715;1
1811.64;2.002;1
1813.39;1.875;1
1815.14;1.869;1
1816.86;1.878;1
1818.66;1.743;1
1820.38;1.704;1
1822.25;1.828;1
1826.63;1.864;1
1826.68;1.799;1
1831.32;1.965;1
1831.37;1.893;1
1833.12;1.927;1
1834.8;1.811;1
1836.66;1.836;1
1838.51;1.806;1
1840.29;1.76;1
1844.62;1.892;1
1844.64;1.793;1
1849.69;2.269;1
1849.71;2.162;1
1851.64;2.072;1
1853.55;2.029;1
1855.36;1.938;1
1857.22;1.985;1
1858.9;1.799;1
1860.73;1.818;1
1862.56;1.782;1
1864.33;1.75;1
1867.55;1.924;1
1869.31;1.88;1
1871.05;1.862;1
1872.75;1.855;1
1874.54;1.738;1
1876.28;1.731;1
1880.68;1.897;1
1880.7;1.793;1
1885.41;2.013;1
1885.42;1.898;1
1887.23;1.953;1
1888.91;1.808;1
1890.67;1.705;1
1892.47;1.792;1
1894.33;1.809;1
1897.39;1.803;1
1899.11;1.842;1
1900.85;1.897;1
1902.66;1.764;1
1904.49;1.817;1
1906.16;1.616;1
1910.51;1.744;1
1910.56;1.673;1
1915.24;2.097;1
1915.29;2.032;1
1916.94;1.833;1
1918.52;1.691;1
1920.23;1.697;1
1924.59;1.821;1
1924.6;1.726;1
1929.22;1.935;1
1929.23;1.822;1
1930.83;1.744;1
1932.34;1.631;1
1935.6;1.946;1
1937.33;1.854;1
1939.11;1.909;1
1940.92;1.966;1
1942.61;1.634;1
1944.39;1.765;1
1947.39;1.744;1
1949.02;1.759;1
1950.54;1.64;1
1952.2;1.643;1
1956.6;1.879;1
1956.62;1.774;1
1961.1;1.962;1
1961.12;1.854;1
1962.65;1.698;1
1964.23;1.701;1
1968.55;1.869;1
1968.57;1.772;1
1973.01;1.944;1
1973.03;1.838;1
1974.51;1.629;1
1976.2;1.675;1
1980.61;1.92;1
1980.63;1.823;1
1985.12;1.88;1
1985.14;1.772;1
1986.52;1.554;1
1988.06;1.658;1
1992.28;1.718;1
1993.61;1.821;1
1995.29;1.629;1
1995.4;1.626;1
2001.26;2.115;1
2001.28;1.997;1
2002.8;1.757;1
2005.12;2.439;1
2006.89;1.714;1
2008.7;1.802;1
2010.44;1.684;1
2012.12;1.661;1
2016.85;1.988;1
2016.86;1.882;1
2021.24;1.895;1
2021.25;1.79;1
2022.69;1.581;1
2024.03;1.464;1
2028.49;1.753;1
2028.51;1.647;1
2033.05;1.815;1
2033.07;1.707;1
2034.38;1.449;1
2035.95;1.491;1
2041.81;1.915;1
2041.83;1.8;1
2043.12;1.491;1
2044.79;1.652;1
