StartTime;LastResetTime;CurrentTime;ElapsedTime(P);ElapsedTime(C);TargetRate;CallRate(P);CallRate(C);IncomingCall(P);IncomingCall(C);OutgoingCall(P);OutgoingCall(C);TotalCallCreated;CurrentCall;SuccessfulCall(P);SuccessfulCall(C);FailedCall(P);FailedCall(C);FailedCannotSendMessage(P);FailedCannotSendMessage(C);FailedMaxUDPRetrans(P);FailedMaxUDPRetrans(C);FailedTcpConnect(P);FailedTcpConnect(C);FailedTcpClosed(P);FailedTcpClosed(C);FailedUnexpectedMessage(P);FailedUnexpectedMessage(C);FailedCallRejected(P);FailedCallRejected(C);FailedCmdNotSent(P);FailedCmdNotSent(C);FailedRegexpDoesntMatch(P);FailedRegexpDoesntMatch(C);FailedRegexpShouldntMatch(P);FailedRegexpShouldntMatch(C);FailedRegexpHdrNotFound(P);FailedRegexpHdrNotFound(C);FailedOutboundCongestion(P);FailedOutboundCongestion(C);FailedTimeoutOnRecv(P);FailedTimeoutOnRecv(C);FailedTimeoutOnSend(P);FailedTimeoutOnSend(C);OutOfCallMsgs(P);OutOfCallMsgs(C);DeadCallMsgs(P);DeadCallMsgs(C);Retransmissions(P);Retransmissions(C);AutoAnswered(P);AutoAnswered(C);Warnings(P);Warnings(C);FatalErrors(P);FatalErrors(C);WatchdogMajor(P);WatchdogMajor(C);WatchdogMinor(P);WatchdogMinor(C);ResponseTime1(P);ResponseTime1(C);ResponseTime1StDev(P);ResponseTime1StDev(C);CallLength(P);CallLength(C);CallLengthStDev(P);CallLengthStDev(C);ResponseTimeRepartition1;ResponseTimeRepartition1_<10;ResponseTimeRepartition1_<20;ResponseTimeRepartition1_<30;ResponseTimeRepartition1_<40;ResponseTimeRepartition1_<50;ResponseTimeRepartition1_<100;ResponseTimeRepartition1_<150;ResponseTimeRepartition1_<200;ResponseTimeRepartition1_>=200;CallLengthRepartition;CallLengthRepartition_<10;CallLengthRepartition_<50;CallLengthRepartition_<100;CallLengthRepartition_<500;CallLengthRepartition_<1000;CallLengthRepartition_<5000;CallLengthRepartition_<10000;CallLengthRepartition_>=10000;
2015-04-01	06:51:36.374374	1427871096.374374;2015-04-01	06:51:36.374374	1427871096.374374;2015-04-01	06:51:36.379065	1427871096.379065;00:00:00;00:00:00;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;
2015-04-01	06:51:36.374374	1427871096.374374;2015-04-01	06:51:36.379845	1427871096.379845;2015-04-01	06:51:37.381220	1427871097.381220;00:00:01;00:00:01;10;450.549;448.31;451;451;0;0;451;451;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:001000;00:00:00:001000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;448;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;
2015-04-01	06:51:36.374374	1427871096.374374;2015-04-01	06:51:37.381314	1427871097.381314;2015-04-01	06:51:38.382852	1427871098.382852;00:00:01;00:00:02;10;449.55;448.705;450;901;0;0;901;901;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;00:00:00:002000;00:00:00:001000;00:00:00:023000;00:00:00:016000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;900;0;0;0;0;0;0;0;1;;0;0;0;0;0;0;0;0;
2015-04-01	06:51:36.374374	1427871096.374374;2015-04-01	06:51:38.382983	1427871098.382983;2015-04-01	06:51:39.384139	1427871099.384139;00:00:01;00:00:03;10;448.551;448.654;449;1350;0;0;1350;1350;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;00:00:00:001000;00:00:00:001000;00:00:00:000000;00:00:00:013000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;1349;0;0;0;0;0;0;0;1;;0;0;0;0;0;0;0;0;
2015-04-01	06:51:36.374374	1427871096.374374;2015-04-01	06:51:39.384334	1427871099.384334;2015-04-01	06:51:40.386402	1427871100.386402;00:00:01;00:00:04;10;451.098;449.153;452;1802;0;0;1802;1802;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;00:00:00:001000;00:00:00:001000;00:00:00:000000;00:00:00:011000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;1799;1;0;0;0;0;0;0;1;;0;0;0;0;0;0;0;0;
2015-04-01	06:51:36.374374	1427871096.374374;2015-04-01	06:51:40.386662	1427871100.386662;2015-04-01	06:51:41.387508	1427871101.387508;00:00:01;00:00:05;10;449;449.033;449;2251;0;0;2251;2251;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;00:00:00:002000;00:00:00:001000;00:00:00:002000;00:00:00:010000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;2242;5;1;0;1;0;0;0;1;;0;0;0;0;0;0;0;0;
2015-04-01	06:51:36.374374	1427871096.374374;2015-04-01	06:51:41.389919	1427871101.389919;2015-04-01	06:51:42.389483	1427871102.389483;00:00:00;00:00:06;10;450.45;449.044;450;2701;0;0;2701;2701;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;00:00:00:002000;00:00:00:001000;00:00:00:002000;00:00:00:009000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;2683;11;3;0;1;0;0;0;1;;0;0;0;0;0;0;0;0;
2015-04-01	06:51:36.374374	1427871096.374374;2015-04-01	06:51:42.389673	1427871102.389673;2015-04-01	06:51:43.390951	1427871103.390951;00:00:01;00:00:07;10;443.556;448.261;444;3145;0;0;3145;3145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;00:00:00:007000;00:00:00:002000;00:00:00:021000;00:00:00:012000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;3079;17;5;2;5;10;7;2;1;;0;0;0;0;0;0;0;0;
2015-04-01	06:51:36.374374	1427871096.374374;2015-04-01	06:51:43.391021	1427871103.391021;2015-04-01	06:51:44.391869	1427871104.391869;00:00:01;00:00:08;10;456;449.171;456;3601;0;0;3601;3601;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;23;0;0;0;0;0;0;0;0;0;0;00:00:00:039000;00:00:00:007000;00:00:00:117000;00:00:00:045000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;3432;32;16;8;15;53;19;2;23;;0;0;0;0;0;0;0;0;
2015-04-01	06:51:36.374374	1427871096.374374;2015-04-01	06:51:44.391993	1427871104.391993;2015-04-01	06:51:45.392964	1427871105.392964;00:00:01;00:00:09;10;448;448.991;448;4049;0;0;4049;4049;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;32;0;0;0;0;0;0;0;0;0;0;00:00:00:021000;00:00:00:008000;00:00:00:074000;00:00:00:050000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;3808;42;21;17;19;71;36;3;32;;0;0;0;0;0;0;0;0;
2015-04-01	06:51:36.374374	1427871096.374374;2015-04-01	06:51:45.393044	1427871105.393044;2015-04-01	06:51:46.395151	1427871106.395151;00:00:01;00:00:10;10;452.096;449.301;453;4502;0;0;4502;4502;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;00:00:00:008000;00:00:00:008000;00:00:00:017000;00:00:00:047000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;4205;56;30;26;23;84;41;3;32;;0;0;0;0;0;0;0;0;
2015-04-01	06:51:36.374374	1427871096.374374;2015-04-01	06:51:46.424595	1427871106.424595;2015-04-01	06:51:47.396590	1427871107.396590;00:00:00;00:00:11;10;464.47;449.374;451;4953;0;0;4953;4953;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;00:00:00:004000;00:00:00:008000;00:00:00:004000;00:00:00:045000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;4633;66;36;30;23;85;41;3;32;;0;0;0;0;0;0;0;0;
2015-04-01	06:51:36.374374	1427871096.374374;2015-04-01	06:51:47.396728	1427871107.396728;2015-04-01	06:51:48.397348	1427871108.397348;00:00:01;00:00:12;10;448;449.26;448;5401;0;0;5401;5401;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0;0;0;0;0;0;0;0;00:00:00:011000;00:00:00:008000;00:00:00:018000;00:00:00:044000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;4964;122;52;37;31;110;43;3;32;;0;0;0;0;0;0;0;0;
2015-04-01	06:51:36.374374	1427871096.374374;2015-04-01	06:51:48.397825	1427871108.397825;2015-04-01	06:51:49.399241	1427871109.399241;00:00:01;00:00:13;10;418.581;446.867;419;5820;0;0;5820;5820;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;49;0;0;0;0;0;0;0;0;0;0;00:00:00:030000;00:00:00:010000;00:00:00:078000;00:00:00:047000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;5204;145;65;42;42;141;67;3;39;;0;0;0;0;0;0;0;0;
2015-04-01	06:51:36.374374	1427871096.374374;2015-04-01	06:51:49.399392	1427871109.399392;2015-04-01	06:51:50.401864	1427871110.401864;00:00:01;00:00:14;10;425.15;445.284;426;6246;0;0;6246;6246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79;128;0;0;0;0;0;0;0;0;0;0;00:00:00:109000;00:00:00:017000;00:00:00:231000;00:00:00:081000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;5371;184;91;64;58;237;93;9;93;;0;0;0;0;0;0;0;0;
2015-04-01	06:51:36.374374	1427871096.374374;2015-04-01	06:51:50.402116	1427871110.402116;2015-04-01	06:51:51.403432	1427871111.403432;00:00:01;00:00:15;10;420.579;443.609;421;6667;0;0;6667;6667;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;199;0;0;0;0;0;0;0;0;0;0;00:00:00:117000;00:00:00:023000;00:00:00:316000;00:00:00:113000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;5641;192;94;64;61;283;111;20;134;;0;0;0;0;0;0;0;0;
2015-04-01	06:51:36.374374	1427871096.374374;2015-04-01	06:51:51.407718	1427871111.407718;2015-04-01	06:51:52.403985	1427871112.403985;00:00:00;00:00:16;10;481.928;445.879;480;7147;0;0;7147;7147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;247;0;0;0;0;0;0;0;0;0;0;00:00:00:085000;00:00:00:027000;00:00:00:281000;00:00:00:133000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;5978;261;106;74;71;320;111;20;178;;0;0;0;0;0;0;0;0;
2015-04-01	06:51:36.374374	1427871096.374374;2015-04-01	06:51:52.404354	1427871112.404354;2015-04-01	06:51:53.405951	1427871113.405951;00:00:01;00:00:17;10;323.676;438.671;324;7471;0;0;7471;7471;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;289;0;0;0;0;0;0;0;0;0;0;00:00:00:154000;00:00:00:032000;00:00:00:620000;00:00:00:178000;00:00:00:000000;00:00:00:000000;00:00:00:000000;00:00:00:000000;;6155;290;121;82;77;330;111;20;200;;0;0;0;0;0;0;0;0;
2015-04-01	06:51:36.374374	1427871096.374374;2015-04-01	06:51:53.406119	1427871113.406119;2015-04-01	06:51:54.408350	1427871114.408350;00:00:01;00:00:18;10;615.768;448.511;617;8088;0;0;8088;8064;0;0;24;24;0;0;0;0;0;0;0;0;24;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;12;85;374;0;0;36;36;0;0;0;0;0;0;00:00:00:092000;00:00:00:037000;00:00:00:300000;00:00:00:191000;00:00:00:513000;00:00:00:513000;00:00:00:020000;00:00:00:020000;;6543;378;153;93;81;359;133;20;274;;0;0;0;3;21;0;0;0;
2015-04-01	06:51:36.374374	1427871096.374374;2015-04-01	06:51:54.408553	1427871114.408553;2015-04-01	06:51:55.408935	1427871115.408935;00:00:01;00:00:19;10;386;445.203;386;8474;0;0;8474;8448;0;0;2;26;0;0;0;0;0;0;0;0;2;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;20;30;404;0;0;10;46;0;0;0;0;0;0;00:00:00:083000;00:00:00:039000;00:00:00:317000;00:00:00:198000;00:00:00:511000;00:00:00:513000;00:00:00:012000;00:00:00:020000;;6775;423;165;98;84;387;136;26;309;;0;0;0;3;23;0;0;0;
2015-04-01	06:51:36.374374	1427871096.374374;2015-04-01	06:51:55.409136	1427871115.409136;2015-04-01	06:51:56.410983	1427871116.410983;00:00:01;00:00:20;10;380.619;441.954;381;8855;0;0;8855;8829;0;0;0;26;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;46;450;0;0;0;46;0;0;0;0;0;0;00:00:00:062000;00:00:00:040000;00:00:00:140000;00:00:00:196000;00:00:00:000000;00:00:00:513000;00:00:00:000000;00:00:00:020000;;6853;538;220;124;97;426;144;27;332;;0;0;0;3;23;0;0;0;
