6	687	32
5	1319	33
5	1953	30
6	2103	28
5	2675	27
3	3306	28
6	3931	29
5	4195	36
6	4645	32
4	5269	28
6	5963	28
7	6255	28
6	6659	34
8	7303	33
6	7932	33
8	8329	29
6	8679	29
6	9283	30
7	9952	34
7	10393	32
7	10691	28
6	11263	29
4	11884	29
6	12437	32
6	12650	31
5	13309	31
6	13746	32
6	14411	31
8	14781	30
6	15390	33
5	15922	34
6	16548	30
8	16628	28
6	17504	32
6	17005	33
5	17683	27
6	18423	34
6	17862	28
5	19921	30
5	20716	28
6	20644	32
5	21243	30
6	21768	33
5	22024	29
7	22251	24
5	22841	31
8	22623	39
7	23097	38
7	23052	30
6	22534	32
6	22453	35
6	22239	26
7	23693	29
7	23343	47
6	23921	28
8	24917	31
6	25648	25
6	24451	34
7	24742	43
6	24488	39
5	25225	34
5	25277	36
6	25271	30
7	23946	34
8	23931	35
9	23647	38
5	23934	34
8	23844	17
5	23982	24
8	22687	45
6	23606	23
5	23535	37
9	22052	21
7	24501	56
4	24295	60
6	25478	58
4	24827	88
4	25463	25
5	24446	45
7	25179	21
5	20567	20
6	23959	30
6.6	0	0
