8	3406	143
8	6576	145
10	9741	148
11	10508	146
10	13317	140
8.9	16593	142
12	19568	131
7	20161	148
11	22946	137
10	24856	154
13	24847	153
11	23961	139
10	24034	186
6	20616	165
9	23330	199
8	24398	196
8	25056	62
6	23886	160
8	24151	168
8	24185	140
3	24317	106
6	20732	39
4	23235	127
10	23173	121
5	25193	103
11	21648	98
4	24916	128
6	24636	61
5	22483	47
6	24406	111
6	24087	101
5	23387	67
6	24120	100
6	22843	153
7	23894	144
4	22966	164
3	23815	28
9	24139	267
7	23662	249
12	25127	167
7	24871	105
8.9	23330	134
7	25074	112
11	24974	96
4	24241	129
8	24358	136
7	25124	104
4	24693	26
6	24034	41
4	23933	138
6	25180	91
5	23545	28
5	21021	191
6	22369	105
7	23660	25
5	24006	11
4	23230	99
5	23658	82
7	23910	34
5	24051	108
4	21164	119
5	22149	27
8	25296	46
5	22980	35
7	22783	111
5	23934	45
5	23101	56
5	24078	16
4	22409	83
4	23833	15
7	22415	75
3	22903	50
5	22092	52
5	23441	71
6	23136	16
4	23275	78
4	22760	137
3	2	4
