12	6897	282
13	13197	281
15	19509	289
9	20916	282
11	24186	284
7	25717	190
10	24312	270
10	21095	310
6	23089	244
6	23562	250
10	21883	317
7	22618	311
11	23475	268
12	24420	286
6	22900	203
8	21456	324
8	21120	388
6	22527	255
8	23856	258
9	23459	210
14	22880	173
9	23585	92
10	23405	208
7	24068	358
10	24285	126
9	24081	169
4	25002	176
5	24237	209
6	23969	225
5	23719	93
7	25249	93
8	22734	273
4	21003	104
5	23660	181
3	25326	17
5	23968	150
5	23628	144
4	24299	37
8	23708	59
7	22940	274
11	24238	60
6	25274	234
6	24675	254
9	21226	231
6	25663	64
5	24459	132
6	25687	97
5	22718	344
9	24880	85
6	24803	110
4	24041	176
8	23124	210
20	25258	150
4	25721	62
7	23543	107
8	23650	140
5	25660	77
4	25395	39
6.9	19102	70
