5	1125	49
4	2173	52
7	3274	49
6	3495	53
7	4453	48
6	5485	46
8	6559	47
8	6977	53
7	7756	51
6	8854	50
7	9876	49
10	10397	50
4	11057	51
6	12113	51
9	13254	54
6	13874	48
4	14330	48
9	15210	48
8	16557	48
7	17261	49
7	17691	48
5	17640	47
5	16844	57
8	20236	46
5	21092	49
9	21710	52
7	22973	46
7	23870	49
8	23676	45
6	23454	58
7	23897	55
8	24247	45
8	24673	55
8	24733	51
5	23203	48
8	23915	43
6	23800	57
6	23840	41
5	24440	50
5	25240	52
5	25341	69
7	25086	59
4	25168	78
5	24319	65
5	23968	83
6	24923	69
4	23481	50
6	25181	52
4	22449	87
6	24203	26
7	24451	42
1	24277	44
6	23579	39
3	24986	16
5	19197	20
6	25933	21
7	23774	107
6	24809	70
7	25305	43
4	25283	56
8	22830	66
5	24612	105
6	25332	16
6	25027	74
8	23964	156
3	22213	32
5	19157	56
7	23196	67
5	23261	129
5	23625	32
5	22227	23
7	23376	56
3	23906	40
6	24167	36
3	21886	37
7	22973	25
6	24424	55
7	23527	66
9	23228	52
5	23360	112
8	20796	84
5	24804	57
5	25200	48
5	24523	83
5	22508	66
7	25728	49
4	25441	53
6	25031	54
5	23776	55
4	25220	25
5	24870	28
7	22730	99
5	23849	33
6	23298	42
4	25737	32
6	1	38
3	1	5
3	2	7
4	1	9
4	2	1
3	273620	0
